load,hours,bat,oil,throttle,gear,cvt_temp,lock,cvt,engine_temp,susp,user,slip,vel,lbrake,rpm,rbrake,ballast,
33,63,0,333,1,24,67,136,21,1386,28,398,8,16,36,24,88,1,
33,63,0,333,1,15,67,136,21,1386,28,398,8,16,36,9,88,1,
33,63,0,333,1,15,21,136,21,1386,28,398,8,16,36,9,88,1,
33,63,0,333,1,15,81,136,21,1386,28,398,8,16,36,9,88,0,
33,63,3,811,1,15,81,136,52,1346,28,398,8,16,42,9,88,0,
33,63,3,866,1,15,81,136,38,1176,28,398,8,16,27,9,88,0,
33,63,3,866,1,15,83,136,38,1176,28,398,8,16,27,9,88,1,
33,63,3,866,1,15,30,136,38,1176,28,398,8,16,27,9,88,1,
33,63,3,866,1,15,0,136,38,1176,28,398,8,16,27,9,88,0,
33,63,2,884,1,15,0,136,32,2049,28,398,8,16,20,9,88,0,
76,38,2,884,0,15,0,113,32,2049,5,336,0,48,20,9,97,0,
76,38,2,884,0,15,75,113,32,2049,5,336,0,48,20,9,97,0,
45,66,2,884,0,15,75,190,32,2049,45,668,21,88,20,9,69,0,
45,66,2,884,0,15,28,190,32,2049,45,668,21,88,20,9,69,1,
45,66,2,884,0,43,28,190,32,2049,45,668,21,88,20,24,69,1,
45,66,2,884,0,43,75,190,32,2049,45,668,21,88,20,24,69,0,
45,66,2,256,0,43,75,190,54,724,45,668,21,88,61,24,69,0,
45,66,2,256,0,43,15,190,54,724,45,668,21,88,61,24,69,0,
90,9,2,256,0,43,15,221,54,724,50,975,17,33,61,24,61,0,
90,9,2,256,0,89,15,221,54,724,50,975,17,33,61,34,61,0,
90,9,2,256,0,51,15,221,54,724,50,975,17,33,61,38,61,0,
79,2,2,256,1,51,15,7,54,724,42,687,16,12,61,38,73,0,
79,2,2,256,1,27,15,7,54,724,42,687,16,12,61,27,73,0,
79,2,2,256,1,92,15,7,54,724,42,687,16,12,61,14,73,0,
6,74,2,256,1,92,15,50,54,724,2,457,4,44,61,14,62,0,
6,74,2,256,1,92,70,50,54,724,2,457,4,44,61,14,62,0,
6,74,2,140,1,92,70,50,2,1583,2,457,4,44,68,14,62,0,
6,74,2,140,1,32,70,50,2,1583,2,457,4,44,68,47,62,0,
6,74,2,140,1,14,70,50,2,1583,2,457,4,44,68,13,62,0,
75,88,2,140,0,14,70,62,2,1583,17,134,5,88,68,13,49,0,
75,88,2,140,0,12,70,62,2,1583,17,134,5,88,68,48,49,0,
100,71,2,140,0,12,70,83,2,1583,80,435,20,48,68,48,62,0,
100,71,2,140,0,41,70,83,2,1583,80,435,20,48,68,17,62,0,
100,71,3,97,0,41,70,83,88,2322,80,435,20,48,92,17,62,0,
100,71,0,107,0,41,70,83,28,147,80,435,20,48,41,17,62,0,
100,71,0,107,0,86,70,83,28,147,80,435,20,48,41,4,62,0,
100,71,0,107,0,86,36,83,28,147,80,435,20,48,41,4,62,1,
100,71,0,107,0,36,36,83,28,147,80,435,20,48,41,30,62,1,
100,71,0,107,0,20,36,83,28,147,80,435,20,48,41,32,62,1,
72,80,0,107,1,20,36,58,28,147,94,171,12,24,41,32,72,1,
72,80,-1,419,1,20,36,58,48,669,94,171,12,24,12,32,72,1,
72,80,-1,419,1,12,36,58,48,669,94,171,12,24,12,17,72,1,
72,80,2,11,1,12,36,58,40,389,94,171,12,24,93,17,72,1,
72,80,2,11,1,29,36,58,40,389,94,171,12,24,93,27,72,1,
72,80,2,11,1,83,36,58,40,389,94,171,12,24,93,0,72,1,
72,80,2,11,1,83,28,58,40,389,94,171,12,24,93,0,72,0,
72,80,1,12,1,83,28,58,37,2337,94,171,12,24,11,0,72,0,
72,80,1,654,1,83,28,58,67,2561,94,171,12,24,72,0,72,0,
72,80,1,654,1,83,82,58,67,2561,94,171,12,24,72,0,72,0,
72,80,1,125,1,83,82,58,34,2938,94,171,12,24,87,0,72,0,
72,80,1,125,1,83,23,58,34,2938,94,171,12,24,87,0,72,1,
72,80,1,274,1,83,23,58,46,1081,94,171,12,24,40,0,72,1,
72,80,-1,453,1,83,23,58,38,1701,94,171,12,24,86,0,72,1,
72,80,0,29,1,83,23,58,4,23,94,171,12,24,43,0,72,1,
72,80,0,29,1,40,23,58,4,23,94,171,12,24,43,49,72,1,
72,80,0,29,1,96,23,58,4,23,94,171,12,24,43,0,72,1,
23,58,0,29,1,96,23,226,4,23,53,205,21,39,43,0,52,1,
23,58,0,474,1,96,23,226,91,3543,53,205,21,39,31,0,52,1,
23,58,0,474,1,52,23,226,91,3543,53,205,21,39,31,12,52,1,
23,58,0,474,1,52,78,226,91,3543,53,205,21,39,31,12,52,0,
23,58,2,408,1,52,78,226,31,1869,53,205,21,39,27,12,52,0,
23,58,2,408,1,58,78,226,31,1869,53,205,21,39,27,36,52,0,
23,58,2,408,1,45,78,226,31,1869,53,205,21,39,27,20,52,0,
78,55,2,408,0,45,78,179,31,1869,67,888,8,52,27,20,28,0,
78,55,1,248,0,45,78,179,69,364,67,888,8,52,32,20,28,0,
78,55,-1,827,0,45,78,179,22,526,67,888,8,52,79,20,28,0,
78,55,-1,827,0,45,41,179,22,526,67,888,8,52,79,20,28,0,
78,55,-1,827,0,45,98,179,22,526,67,888,8,52,79,20,28,1,
78,55,-1,827,0,44,98,179,22,526,67,888,8,52,79,5,28,1,
78,55,-1,827,0,44,15,179,22,526,67,888,8,52,79,5,28,1,
78,55,-1,827,0,1,15,179,22,526,67,888,8,52,79,1,28,1,
78,55,-1,827,0,93,15,179,22,526,67,888,8,52,79,24,28,1,
78,55,-1,827,0,93,42,179,22,526,67,888,8,52,79,24,28,1,
78,55,-1,827,0,93,24,179,22,526,67,888,8,52,79,24,28,0,
78,55,-1,827,0,93,6,179,22,526,67,888,8,52,79,24,28,0,
78,55,-1,827,0,93,32,179,22,526,67,888,8,52,79,24,28,1,
78,95,-1,827,0,93,32,244,22,526,78,433,1,45,79,24,15,1,
78,95,2,461,0,93,32,244,9,3174,78,433,1,45,86,24,15,1,
78,95,2,461,0,93,14,244,9,3174,78,433,1,45,86,24,15,0,
22,49,2,461,0,93,14,136,9,3174,50,925,12,54,86,24,40,0,
78,33,2,461,1,93,14,134,9,3174,68,136,21,23,86,24,20,0,
89,21,2,461,0,93,14,217,9,3174,19,319,24,23,86,24,79,0,
89,21,3,928,0,93,14,217,73,2905,19,319,24,23,12,24,79,0,
89,21,3,928,0,79,14,217,73,2905,19,319,24,23,12,24,79,0,
89,21,3,928,0,79,53,217,73,2905,19,319,24,23,12,24,79,0,
89,21,3,928,0,79,56,217,73,2905,19,319,24,23,12,24,79,1,
89,21,2,329,0,79,56,217,38,1198,19,319,24,23,53,24,79,1,
89,21,3,281,0,79,56,217,87,155,19,319,24,23,97,24,79,1,
89,21,2,404,0,79,56,217,17,2402,19,319,24,23,72,24,79,1,
89,21,2,404,0,10,56,217,17,2402,19,319,24,23,72,49,79,1,
89,21,2,404,0,77,56,217,17,2402,19,319,24,23,72,4,79,1,
89,21,2,404,0,87,56,217,17,2402,19,319,24,23,72,18,79,1,
76,12,2,404,0,87,56,4,17,2402,91,779,2,100,72,18,78,1,
76,12,2,404,0,7,56,4,17,2402,91,779,2,100,72,20,78,1,
78,1,2,404,0,7,56,7,17,2402,46,823,11,63,72,20,87,1,
18,1,2,404,0,7,56,148,17,2402,1,815,24,73,72,20,29,1,
31,94,2,404,0,7,56,71,17,2402,58,677,5,18,72,20,88,1,
31,94,-1,809,0,7,56,71,10,2147,58,677,5,18,69,20,88,1,
31,94,-1,809,0,7,7,71,10,2147,58,677,5,18,69,20,88,0,
31,94,-1,809,0,7,11,71,10,2147,58,677,5,18,69,20,88,1,
76,77,-1,809,1,7,11,93,10,2147,71,886,6,77,69,20,76,1,
76,77,-1,809,1,99,11,93,10,2147,71,886,6,77,69,29,76,1,
76,77,3,755,1,99,11,93,81,3087,71,886,6,77,81,29,76,1,
76,77,3,755,1,99,20,93,81,3087,71,886,6,77,81,29,76,1,
15,45,3,755,1,99,20,113,81,3087,81,98,24,60,81,29,0,1,
21,59,3,755,0,99,20,4,81,3087,65,196,11,98,81,29,31,1,
21,59,1,165,0,99,20,4,8,3025,65,196,11,98,79,29,31,1,
21,59,1,214,0,99,20,4,47,3010,65,196,11,98,76,29,31,1,
21,59,-1,962,0,99,20,4,30,2812,65,196,11,98,47,29,31,1,
21,59,-1,962,0,99,54,4,30,2812,65,196,11,98,47,29,31,1,
21,59,-1,962,0,99,20,4,30,2812,65,196,11,98,47,29,31,0,
21,59,-1,962,0,99,80,4,30,2812,65,196,11,98,47,29,31,0,
87,32,-1,962,0,99,80,177,30,2812,60,149,12,54,47,29,70,0,
87,32,0,918,0,99,80,177,52,313,60,149,12,54,73,29,70,0,
87,32,0,918,0,99,91,177,52,313,60,149,12,54,73,29,70,0,
87,32,0,918,0,99,67,177,52,313,60,149,12,54,73,29,70,0,
87,32,0,918,0,31,67,177,52,313,60,149,12,54,73,1,70,0,
87,32,0,918,0,31,4,177,52,313,60,149,12,54,73,1,70,0,
87,32,2,566,0,31,4,177,8,3213,60,149,12,54,51,1,70,0,
87,32,2,566,0,74,4,177,8,3213,60,149,12,54,51,3,70,0,
9,100,2,566,0,74,4,139,8,3213,89,303,6,47,51,3,16,0,
91,35,2,566,0,74,4,16,8,3213,4,155,2,7,51,3,0,0,
91,35,2,566,0,74,11,16,8,3213,4,155,2,7,51,3,0,1,
91,35,1,643,0,74,11,16,88,2097,4,155,2,7,41,3,0,1,
91,35,0,996,0,74,11,16,75,2353,4,155,2,7,61,3,0,1,
45,12,0,996,1,74,11,36,75,2353,35,546,13,16,61,3,13,1,
45,12,0,996,1,74,23,36,75,2353,35,546,13,16,61,3,13,1,
29,18,0,996,0,74,23,54,75,2353,6,276,10,42,61,3,8,1,
29,18,3,184,0,74,23,54,74,2407,6,276,10,42,98,3,8,1,
29,18,3,184,0,74,50,54,74,2407,6,276,10,42,98,3,8,1,
29,18,3,184,0,8,50,54,74,2407,6,276,10,42,98,12,8,1,
29,18,3,184,0,8,62,54,74,2407,6,276,10,42,98,12,8,1,
29,18,3,184,0,8,72,54,74,2407,6,276,10,42,98,12,8,1,
29,18,3,184,0,8,38,54,74,2407,6,276,10,42,98,12,8,1,
29,18,3,184,0,4,38,54,74,2407,6,276,10,42,98,1,8,1,
29,18,3,184,0,4,44,54,74,2407,6,276,10,42,98,1,8,1,
29,18,1,505,0,4,44,54,5,981,6,276,10,42,84,1,8,1,
29,18,2,293,0,4,44,54,64,112,6,276,10,42,21,1,8,1,
29,18,2,385,0,4,44,54,34,2173,6,276,10,42,33,1,8,1,
29,18,2,385,0,4,3,54,34,2173,6,276,10,42,33,1,8,1,
29,18,2,385,0,68,3,54,34,2173,6,276,10,42,33,0,8,1,
29,55,2,385,1,68,3,21,34,2173,2,889,0,57,33,0,25,1,
72,24,2,385,1,68,3,119,34,2173,61,349,17,38,33,0,63,1,
72,24,2,385,1,69,3,119,34,2173,61,349,17,38,33,1,63,1,
72,24,2,385,1,5,3,119,34,2173,61,349,17,38,33,13,63,1,
72,24,-1,906,1,5,3,119,63,2378,61,349,17,38,27,13,63,1,
72,24,2,628,1,5,3,119,72,3358,61,349,17,38,83,13,63,1,
72,24,2,628,1,5,42,119,72,3358,61,349,17,38,83,13,63,0,
72,24,0,592,1,5,42,119,66,501,61,349,17,38,34,13,63,0,
72,24,0,592,1,5,72,119,66,501,61,349,17,38,34,13,63,0,
72,24,0,808,1,5,72,119,27,187,61,349,17,38,70,13,63,0,
72,24,0,808,1,5,58,119,27,187,61,349,17,38,70,13,63,0,
72,24,0,178,1,5,58,119,6,216,61,349,17,38,83,13,63,0,
72,24,0,178,1,74,58,119,6,216,61,349,17,38,83,26,63,0,
72,24,0,178,1,49,58,119,6,216,61,349,17,38,83,13,63,0,
72,24,1,369,1,49,58,119,95,1245,61,349,17,38,75,13,63,0,
72,24,1,369,1,62,58,119,95,1245,61,349,17,38,75,29,63,0,
72,24,1,369,1,70,58,119,95,1245,61,349,17,38,75,30,63,0,
72,24,1,369,1,70,26,119,95,1245,61,349,17,38,75,30,63,0,
72,24,1,369,1,22,26,119,95,1245,61,349,17,38,75,25,63,0,
72,24,1,369,1,22,66,119,95,1245,61,349,17,38,75,25,63,1,
72,24,1,369,1,22,87,119,95,1245,61,349,17,38,75,25,63,1,
72,24,1,369,1,10,87,119,95,1245,61,349,17,38,75,41,63,1,
50,31,1,369,1,10,87,254,95,1245,87,845,9,27,75,41,20,1,
57,22,1,369,0,10,87,91,95,1245,36,597,17,3,75,41,75,1,
76,5,1,369,0,10,87,216,95,1245,10,995,9,77,75,41,68,1,
76,5,1,369,0,87,87,216,95,1245,10,995,9,77,75,39,68,1,
76,5,1,369,0,51,87,216,95,1245,10,995,9,77,75,3,68,1,
76,5,1,606,0,51,87,216,27,3298,10,995,9,77,60,3,68,1,
76,5,1,606,0,49,87,216,27,3298,10,995,9,77,60,30,68,1,
76,5,-1,756,0,49,87,216,31,330,10,995,9,77,84,30,68,1,
76,5,-1,756,0,100,87,216,31,330,10,995,9,77,84,34,68,1,
76,5,-1,756,0,100,27,216,31,330,10,995,9,77,84,34,68,0,
76,5,2,498,0,100,27,216,26,1936,10,995,9,77,20,34,68,0,
76,5,2,498,0,100,24,216,26,1936,10,995,9,77,20,34,68,0,
76,5,2,488,0,100,24,216,53,1407,10,995,9,77,68,34,68,0,
76,5,3,438,0,100,24,216,69,3546,10,995,9,77,69,34,68,0,
60,3,3,438,1,100,24,184,69,3546,84,407,13,63,69,34,20,0,
60,3,1,331,1,100,24,184,62,2739,84,407,13,63,12,34,20,0,
60,3,0,126,1,100,24,184,6,2693,84,407,13,63,22,34,20,0,
60,3,0,126,1,100,25,184,6,2693,84,407,13,63,22,34,20,1,
60,3,0,126,1,100,37,184,6,2693,84,407,13,63,22,34,20,1,
20,80,0,126,0,100,37,45,6,2693,10,800,12,2,22,34,43,1,
20,80,-1,309,0,100,37,45,17,3419,10,800,12,2,97,34,43,1,
20,80,-1,309,0,6,37,45,17,3419,10,800,12,2,97,4,43,1,
20,80,0,867,0,6,37,45,31,2307,10,800,12,2,93,4,43,1,
96,88,0,867,1,6,37,155,31,2307,99,624,20,35,93,4,45,1,
96,88,0,867,1,6,69,155,31,2307,99,624,20,35,93,4,45,0,
96,88,0,867,1,32,69,155,31,2307,99,624,20,35,93,43,45,0,
48,31,0,867,1,32,69,41,31,2307,77,326,2,53,93,43,66,0,
50,44,0,867,1,32,69,191,31,2307,93,774,17,68,93,43,2,0,
2,2,0,867,0,32,69,203,31,2307,62,721,22,78,93,43,26,0,
2,2,0,867,0,32,51,203,31,2307,62,721,22,78,93,43,26,1,
2,2,0,867,0,13,51,203,31,2307,62,721,22,78,93,15,26,1,
97,15,0,867,1,13,51,244,31,2307,44,181,17,94,93,15,24,1,
19,16,0,867,0,13,51,193,31,2307,69,519,10,41,93,15,92,1,
19,16,2,311,0,13,51,193,61,56,69,519,10,41,30,15,92,1,
19,16,2,311,0,13,70,193,61,56,69,519,10,41,30,15,92,1,
19,16,2,890,0,13,70,193,90,1,69,519,10,41,3,15,92,1,
6,74,2,890,1,13,70,126,90,1,55,510,0,65,3,15,55,1,
6,74,2,890,1,6,70,126,90,1,55,510,0,65,3,0,55,1,
45,65,2,890,1,6,70,19,90,1,1,697,20,73,3,0,18,1,
3,32,2,890,1,6,70,185,90,1,10,220,11,8,3,0,87,1,
3,32,2,890,1,4,70,185,90,1,10,220,11,8,3,24,87,1,
9,27,2,890,0,4,70,133,90,1,1,947,22,37,3,24,23,1,
9,27,2,890,0,54,70,133,90,1,1,947,22,37,3,31,23,1,
9,27,2,890,0,47,70,133,90,1,1,947,22,37,3,29,23,1,
9,27,2,890,0,47,77,133,90,1,1,947,22,37,3,29,23,1,
68,53,2,890,0,47,77,28,90,1,40,755,20,69,3,29,59,1,
68,53,2,28,0,47,77,28,17,20,40,755,20,69,72,29,59,1,
68,53,0,716,0,47,77,28,49,2650,40,755,20,69,29,29,59,1,
68,53,3,71,0,47,77,28,46,173,40,755,20,69,73,29,59,1,
68,53,2,976,0,47,77,28,41,948,40,755,20,69,27,29,59,1,
68,53,3,588,0,47,77,28,43,1256,40,755,20,69,12,29,59,1,
43,19,3,588,0,47,77,42,43,1256,9,457,11,82,12,29,26,1,
43,19,3,588,0,47,29,42,43,1256,9,457,11,82,12,29,26,0,
43,19,3,588,0,47,60,42,43,1256,9,457,11,82,12,29,26,0,
90,53,3,588,0,47,60,98,43,1256,21,519,14,95,12,29,24,0,
90,53,3,588,0,47,36,98,43,1256,21,519,14,95,12,29,24,1,
90,53,3,588,0,47,63,98,43,1256,21,519,14,95,12,29,24,1,
90,53,3,588,0,96,63,98,43,1256,21,519,14,95,12,45,24,1,
46,38,3,588,1,96,63,110,43,1256,77,747,21,11,12,45,57,1,
49,53,3,588,0,96,63,101,43,1256,96,69,2,8,12,45,50,1,
49,53,3,588,0,96,88,101,43,1256,96,69,2,8,12,45,50,0,
79,68,3,588,1,96,88,148,43,1256,35,332,3,49,12,45,90,0,
79,68,2,999,1,96,88,148,64,3424,35,332,3,49,45,45,90,0,
79,68,2,999,1,96,27,148,64,3424,35,332,3,49,45,45,90,0,
79,68,-1,218,1,96,27,148,51,2031,35,332,3,49,82,45,90,0,
79,68,-1,218,1,96,85,148,51,2031,35,332,3,49,82,45,90,1,
79,68,0,204,1,96,85,148,62,2038,35,332,3,49,81,45,90,1,
79,68,0,204,1,96,68,148,62,2038,35,332,3,49,81,45,90,1,
79,68,-1,241,1,96,68,148,61,687,35,332,3,49,44,45,90,1,
64,55,-1,241,1,96,68,177,61,687,42,206,9,62,44,45,3,1,
64,55,-1,241,1,96,20,177,61,687,42,206,9,62,44,45,3,1,
64,55,-1,537,1,96,20,177,99,2486,42,206,9,62,91,45,3,1,
32,97,-1,537,1,96,20,204,99,2486,58,956,3,13,91,45,95,1,
32,97,-1,537,1,96,7,204,99,2486,58,956,3,13,91,45,95,0,
65,85,-1,537,0,96,7,39,99,2486,93,129,12,87,91,45,25,0,
78,10,-1,537,0,96,7,84,99,2486,79,47,1,82,91,45,28,0,
78,10,2,610,0,96,7,84,16,2619,79,47,1,82,62,45,28,0,
78,10,2,610,0,96,59,84,16,2619,79,47,1,82,62,45,28,0,
78,10,2,610,0,61,59,84,16,2619,79,47,1,82,62,4,28,0,
78,10,2,610,0,78,59,84,16,2619,79,47,1,82,62,15,28,0,
78,10,2,610,0,78,37,84,16,2619,79,47,1,82,62,15,28,1,
78,10,2,610,0,78,81,84,16,2619,79,47,1,82,62,15,28,0,
85,94,2,610,0,78,81,94,16,2619,22,363,4,12,62,15,51,0,
85,94,2,610,0,78,90,94,16,2619,22,363,4,12,62,15,51,1,
98,3,2,610,1,78,90,217,16,2619,50,644,7,33,62,15,41,1,
98,3,2,667,1,78,90,217,71,1880,50,644,7,33,1,15,41,1,
98,3,2,667,1,77,90,217,71,1880,50,644,7,33,1,3,41,1,
98,3,2,667,1,77,12,217,71,1880,50,644,7,33,1,3,41,0,
98,3,2,667,1,77,43,217,71,1880,50,644,7,33,1,3,41,0,
98,3,2,788,1,77,43,217,78,3481,50,644,7,33,32,3,41,0,
98,3,2,2,1,77,43,217,73,2787,50,644,7,33,70,3,41,0,
97,30,2,2,0,77,43,212,73,2787,1,42,3,91,70,3,10,0,
97,30,2,2,0,77,68,212,73,2787,1,42,3,91,70,3,10,0,
97,30,2,2,0,78,68,212,73,2787,1,42,3,91,70,48,10,0,
97,30,2,2,0,78,52,212,73,2787,1,42,3,91,70,48,10,0,
97,30,-1,177,0,78,52,212,90,1080,1,42,3,91,92,48,10,0,
97,30,-1,177,0,78,45,212,90,1080,1,42,3,91,92,48,10,1,
97,30,-1,177,0,1,45,212,90,1080,1,42,3,91,92,1,10,1,
97,30,-1,177,0,95,45,212,90,1080,1,42,3,91,92,10,10,1,
97,30,1,346,0,95,45,212,41,258,1,42,3,91,67,10,10,1,
75,73,1,346,0,95,45,75,41,258,76,971,6,55,67,10,20,1,
75,73,2,99,0,95,45,75,100,3396,76,971,6,55,92,10,20,1,
75,73,2,99,0,95,35,75,100,3396,76,971,6,55,92,10,20,0,
75,73,2,99,0,95,92,75,100,3396,76,971,6,55,92,10,20,1,
18,17,2,99,0,95,92,33,100,3396,69,926,23,3,92,10,4,1,
18,17,0,10,0,95,92,33,84,1604,69,926,23,3,17,10,4,1,
18,17,0,10,0,95,74,33,84,1604,69,926,23,3,17,10,4,0,
18,17,0,10,0,95,95,33,84,1604,69,926,23,3,17,10,4,1,
18,17,0,10,0,5,95,33,84,1604,69,926,23,3,17,2,4,1,
18,17,0,10,0,21,95,33,84,1604,69,926,23,3,17,14,4,1,
50,33,0,10,0,21,95,231,84,1604,35,449,2,71,17,14,41,1,
58,52,0,10,1,21,95,74,84,1604,30,475,3,1,17,14,28,1,
58,52,0,986,1,21,95,74,32,3122,30,475,3,1,72,14,28,1,
65,73,0,986,0,21,95,181,32,3122,0,574,0,95,72,14,8,1,
65,73,0,986,0,34,95,181,32,3122,0,574,0,95,72,18,8,1,
65,73,0,986,0,55,95,181,32,3122,0,574,0,95,72,29,8,1,
65,73,0,986,0,80,95,181,32,3122,0,574,0,95,72,46,8,1,
67,76,0,986,0,80,95,122,32,3122,66,755,10,54,72,46,34,1,
67,76,3,22,0,80,95,122,75,3352,66,755,10,54,88,46,34,1,
67,76,3,22,0,80,95,122,75,3352,66,755,10,54,88,46,34,0,
67,76,3,22,0,2,95,122,75,3352,66,755,10,54,88,0,34,0,
67,76,3,22,0,2,35,122,75,3352,66,755,10,54,88,0,34,1,
67,76,3,22,0,86,35,122,75,3352,66,755,10,54,88,6,34,1,
67,76,-1,429,0,86,35,122,87,3485,66,755,10,54,58,6,34,1,
91,31,-1,429,1,86,35,102,87,3485,30,98,6,54,58,6,47,1,
32,25,-1,429,0,86,35,159,87,3485,78,528,11,0,58,6,8,1,
44,81,-1,429,1,86,35,65,87,3485,70,946,13,95,58,6,84,1,
44,81,0,764,1,86,35,65,57,2202,70,946,13,95,31,6,84,1,
14,41,0,764,1,86,35,91,57,2202,78,516,23,66,31,6,83,1,
14,41,0,764,1,59,35,91,57,2202,78,516,23,66,31,18,83,1,
14,41,-1,260,1,59,35,91,76,1666,78,516,23,66,72,18,83,1,
14,41,-1,260,1,21,35,91,76,1666,78,516,23,66,72,1,83,1,
61,82,-1,260,1,21,35,113,76,1666,26,612,18,13,72,1,6,1,
61,82,3,218,1,21,35,113,3,1051,26,612,18,13,88,1,6,1,
61,82,3,218,1,21,68,113,3,1051,26,612,18,13,88,1,6,0,
61,82,3,218,1,8,68,113,3,1051,26,612,18,13,88,34,6,0,
61,82,3,218,1,8,96,113,3,1051,26,612,18,13,88,34,6,0,
61,82,3,218,1,8,51,113,3,1051,26,612,18,13,88,34,6,0,
61,82,3,218,1,8,51,113,3,1051,26,612,18,13,88,34,6,1,
61,82,1,831,1,8,51,113,91,2976,26,612,18,13,22,34,6,1,
61,82,1,831,1,46,51,113,91,2976,26,612,18,13,22,44,6,1,
61,82,3,238,1,46,51,113,93,651,26,612,18,13,79,44,6,1,
61,82,3,88,1,46,51,113,60,2413,26,612,18,13,38,44,6,1,
32,2,3,88,1,46,51,93,60,2413,6,736,16,69,38,44,48,1,
76,3,3,88,1,46,51,199,60,2413,19,931,0,66,38,44,98,1,
77,11,3,88,0,46,51,197,60,2413,54,269,1,49,38,44,10,1,
48,56,3,88,0,46,51,85,60,2413,8,261,15,76,38,44,33,1,
48,56,3,88,0,46,61,85,60,2413,8,261,15,76,38,44,33,0,
48,56,3,88,0,5,61,85,60,2413,8,261,15,76,38,14,33,0,
86,89,3,88,0,5,61,210,60,2413,73,264,11,52,38,14,13,0,
65,58,3,88,0,5,61,45,60,2413,81,27,16,28,38,14,50,0,
65,58,3,88,0,25,61,45,60,2413,81,27,16,28,38,31,50,0,
65,58,3,88,0,67,61,45,60,2413,81,27,16,28,38,44,50,0,
65,58,3,88,0,67,39,45,60,2413,81,27,16,28,38,44,50,1,
44,73,3,88,1,67,39,9,60,2413,60,504,7,58,38,44,34,1,
44,73,-1,573,1,67,39,9,68,231,60,504,7,58,16,44,34,1,
44,73,-1,573,1,21,39,9,68,231,60,504,7,58,16,40,34,1,
44,73,-1,573,1,69,39,9,68,231,60,504,7,58,16,12,34,1,
44,73,-1,573,1,69,6,9,68,231,60,504,7,58,16,12,34,0,
44,73,-1,440,1,69,6,9,97,2338,60,504,7,58,86,12,34,0,
44,73,-1,440,1,69,38,9,97,2338,60,504,7,58,86,12,34,0,
44,73,-1,440,1,69,76,9,97,2338,60,504,7,58,86,12,34,0,
44,73,-1,440,1,96,76,9,97,2338,60,504,7,58,86,10,34,0,
44,73,-1,440,1,43,76,9,97,2338,60,504,7,58,86,15,34,0,
44,73,-1,440,1,35,76,9,97,2338,60,504,7,58,86,9,34,0,
