load,oil,gear,cvt_temp,lock,hours,susp,user,slip,rpm,rbrake,engine_temp,bat,throttle,cvt,vel,lbrake,ballast,
32,82,3,350,1,66,52,176,90,230,5,914,19,63,79,14,68,0,
32,82,3,350,1,56,52,176,90,230,5,914,19,63,79,10,68,0,
32,82,0,163,1,56,52,176,7,479,5,914,19,63,53,10,68,0,
32,82,0,163,1,56,79,176,7,479,5,914,19,63,53,10,68,1,
43,36,0,163,0,56,79,54,7,479,75,836,21,61,53,10,100,1,
43,36,3,872,0,56,79,54,11,3030,75,836,21,61,15,10,100,1,
82,30,3,872,0,56,79,179,11,3030,54,378,2,62,15,10,62,1,
82,30,3,872,0,56,43,179,11,3030,54,378,2,62,15,10,62,1,
82,30,3,872,0,83,43,179,11,3030,54,378,2,62,15,8,62,1,
33,52,3,872,0,83,43,181,11,3030,54,42,17,71,15,8,42,1,
33,52,3,872,0,14,43,181,11,3030,54,42,17,71,15,31,42,1,
33,52,3,872,0,14,79,181,11,3030,54,42,17,71,15,31,42,1,
33,52,1,616,0,14,79,181,83,1102,54,42,17,71,60,31,42,1,
33,52,-1,982,0,14,79,181,64,2038,54,42,17,71,37,31,42,1,
33,52,-1,53,0,14,79,181,43,3330,54,42,17,71,8,31,42,1,
33,52,0,302,0,14,79,181,0,2966,54,42,17,71,77,31,42,1,
33,52,3,185,0,14,79,181,67,2731,54,42,17,71,50,31,42,1,
33,52,3,185,0,14,30,181,67,2731,54,42,17,71,50,31,42,0,
49,90,3,185,0,14,30,7,67,2731,32,522,10,31,50,31,34,0,
33,45,3,185,1,14,30,212,67,2731,54,834,8,51,50,31,60,0,
33,45,3,185,1,14,34,212,67,2731,54,834,8,51,50,31,60,1,
89,97,3,185,0,14,34,97,67,2731,93,751,19,71,50,31,56,1,
89,97,1,195,0,14,34,97,64,273,93,751,19,71,21,31,56,1,
89,97,3,489,0,14,34,97,47,413,93,751,19,71,6,31,56,1,
64,70,3,489,1,14,34,59,47,413,42,590,0,24,6,31,86,1,
64,70,3,489,1,85,34,59,47,413,42,590,0,24,6,2,86,1,
64,70,3,489,1,10,34,59,47,413,42,590,0,24,6,49,86,1,
64,70,3,156,1,10,34,59,21,1681,42,590,0,24,96,49,86,1,
64,70,3,156,1,90,34,59,21,1681,42,590,0,24,96,19,86,1,
6,16,3,156,1,90,34,67,21,1681,46,764,8,59,96,19,53,1,
97,48,3,156,1,90,34,132,21,1681,4,752,7,73,96,19,92,1,
97,48,3,156,1,94,34,132,21,1681,4,752,7,73,96,2,92,1,
97,48,0,752,1,94,34,132,31,449,4,752,7,73,41,2,92,1,
97,48,0,752,1,94,49,132,31,449,4,752,7,73,41,2,92,1,
97,48,0,752,1,94,91,132,31,449,4,752,7,73,41,2,92,1,
97,48,0,752,1,58,91,132,31,449,4,752,7,73,41,8,92,1,
97,48,0,752,1,58,3,132,31,449,4,752,7,73,41,8,92,0,
97,48,0,752,1,58,12,132,31,449,4,752,7,73,41,8,92,1,
97,48,-1,734,1,58,12,132,28,804,4,752,7,73,28,8,92,1,
61,45,-1,734,0,58,12,83,28,804,60,190,17,46,28,8,58,1,
78,23,-1,734,0,58,12,74,28,804,11,373,21,17,28,8,41,1,
78,23,3,813,0,58,12,74,77,160,11,373,21,17,23,8,41,1,
75,85,3,813,1,58,12,142,77,160,90,596,7,72,23,8,85,1,
10,35,3,813,0,58,12,237,77,160,81,223,6,72,23,8,32,1,
10,35,-1,250,0,58,12,237,100,2622,81,223,6,72,28,8,32,1,
10,35,-1,250,0,93,12,237,100,2622,81,223,6,72,28,49,32,1,
10,35,-1,250,0,93,96,237,100,2622,81,223,6,72,28,49,32,0,
56,15,-1,250,0,93,96,110,100,2622,4,643,4,58,28,49,100,0,
56,15,-1,250,0,93,20,110,100,2622,4,643,4,58,28,49,100,1,
44,50,-1,250,1,93,20,195,100,2622,24,60,7,0,28,49,3,1,
44,50,3,950,1,93,20,195,41,2412,24,60,7,0,16,49,3,1,
44,50,3,950,1,93,34,195,41,2412,24,60,7,0,16,49,3,0,
48,68,3,950,0,93,34,72,41,2412,33,163,21,87,16,49,61,0,
48,68,3,50,0,93,34,72,54,698,33,163,21,87,68,49,61,0,
48,68,3,50,0,30,34,72,54,698,33,163,21,87,68,23,61,0,
45,21,3,50,1,30,34,61,54,698,40,263,18,72,68,23,20,0,
94,50,3,50,1,30,34,110,54,698,95,771,17,73,68,23,15,0,
94,50,3,50,1,30,19,110,54,698,95,771,17,73,68,23,15,0,
94,50,3,50,1,30,24,110,54,698,95,771,17,73,68,23,15,1,
94,50,3,50,1,100,24,110,54,698,95,771,17,73,68,11,15,1,
94,50,3,50,1,100,13,110,54,698,95,771,17,73,68,11,15,0,
94,50,3,50,1,90,13,110,54,698,95,771,17,73,68,41,15,0,
94,50,3,50,1,90,91,110,54,698,95,771,17,73,68,41,15,1,
94,50,3,50,1,93,91,110,54,698,95,771,17,73,68,50,15,1,
26,52,3,50,1,93,91,94,54,698,35,85,14,98,68,50,96,1,
26,52,3,50,1,93,59,94,54,698,35,85,14,98,68,50,96,1,
65,75,3,50,1,93,59,185,54,698,100,46,12,49,68,50,25,1,
65,75,1,150,1,93,59,185,16,279,100,46,12,49,83,50,25,1,
65,75,1,150,1,93,63,185,16,279,100,46,12,49,83,50,25,1,
73,17,1,150,0,93,63,29,16,279,8,866,6,99,83,50,64,1,
73,17,1,150,0,93,60,29,16,279,8,866,6,99,83,50,64,1,
73,17,2,127,0,93,60,29,7,2518,8,866,6,99,70,50,64,1,
30,10,2,127,0,93,60,113,7,2518,47,741,10,2,70,50,39,1,
30,10,2,127,0,7,60,113,7,2518,47,741,10,2,70,49,39,1,
30,10,0,582,0,7,60,113,37,1095,47,741,10,2,47,49,39,1,
30,10,3,795,0,7,60,113,77,972,47,741,10,2,19,49,39,1,
30,10,3,795,0,77,60,113,77,972,47,741,10,2,19,31,39,1,
30,10,3,795,0,77,15,113,77,972,47,741,10,2,19,31,39,0,
30,10,3,795,0,77,30,113,77,972,47,741,10,2,19,31,39,0,
30,10,2,296,0,77,30,113,3,1277,47,741,10,2,71,31,39,0,
30,10,-1,795,0,77,30,113,4,2423,47,741,10,2,4,31,39,0,
30,10,1,269,0,77,30,113,87,3204,47,741,10,2,17,31,39,0,
33,96,1,269,0,77,30,105,87,3204,59,272,4,67,17,31,37,0,
33,96,1,269,0,78,30,105,87,3204,59,272,4,67,17,38,37,0,
33,96,1,269,0,78,33,105,87,3204,59,272,4,67,17,38,37,1,
33,96,-1,614,0,78,33,105,37,2526,59,272,4,67,9,38,37,1,
33,96,1,890,0,78,33,105,42,2866,59,272,4,67,4,38,37,1,
33,96,1,890,0,78,42,105,42,2866,59,272,4,67,4,38,37,1,
33,96,1,890,0,78,73,105,42,2866,59,272,4,67,4,38,37,1,
33,96,1,890,0,78,83,105,42,2866,59,272,4,67,4,38,37,0,
17,72,1,890,1,78,83,60,42,2866,77,256,5,19,4,38,66,0,
0,90,1,890,0,78,83,102,42,2866,60,574,13,38,4,38,16,0,
82,49,1,890,0,78,83,181,42,2866,83,943,17,14,4,38,81,0,
82,49,3,554,0,78,83,181,25,558,83,943,17,14,66,38,81,0,
82,49,3,554,0,41,83,181,25,558,83,943,17,14,66,20,81,0,
97,34,3,554,1,41,83,176,25,558,22,691,16,85,66,20,2,0,
97,34,3,554,1,10,83,176,25,558,22,691,16,85,66,27,2,0,
97,34,2,756,1,10,83,176,26,2734,22,691,16,85,82,27,2,0,
56,5,2,756,0,10,83,197,26,2734,59,687,17,69,82,27,6,0,
10,82,2,756,0,10,83,173,26,2734,77,846,11,16,82,27,7,0,
10,82,2,756,0,10,85,173,26,2734,77,846,11,16,82,27,7,1,
10,82,2,756,0,10,7,173,26,2734,77,846,11,16,82,27,7,1,
10,82,1,174,0,10,7,173,64,417,77,846,11,16,82,27,7,1,
10,82,1,174,0,59,7,173,64,417,77,846,11,16,82,5,7,1,
10,82,1,174,0,29,7,173,64,417,77,846,11,16,82,12,7,1,
10,82,1,174,0,29,37,173,64,417,77,846,11,16,82,12,7,1,
10,82,0,61,0,29,37,173,69,2749,77,846,11,16,4,12,7,1,
10,82,0,61,0,81,37,173,69,2749,77,846,11,16,4,19,7,1,
10,82,1,380,0,81,37,173,61,2121,77,846,11,16,56,19,7,1,
10,82,3,617,0,81,37,173,53,2879,77,846,11,16,97,19,7,1,
10,82,3,617,0,81,61,173,53,2879,77,846,11,16,97,19,7,1,
2,78,3,617,0,81,61,20,53,2879,2,527,20,53,97,19,26,1,
69,86,3,617,0,81,61,210,53,2879,10,318,3,4,97,19,52,1,
69,86,3,617,0,81,94,210,53,2879,10,318,3,4,97,19,52,1,
79,92,3,617,0,81,94,202,53,2879,68,430,14,66,97,19,56,1,
79,92,3,617,0,81,17,202,53,2879,68,430,14,66,97,19,56,1,
79,92,-1,898,0,81,17,202,13,1818,68,430,14,66,49,19,56,1,
81,20,-1,898,0,81,17,229,13,1818,25,86,6,24,49,19,60,1,
81,20,-1,898,0,42,17,229,13,1818,25,86,6,24,49,43,60,1,
81,20,2,917,0,42,17,229,15,181,25,86,6,24,35,43,60,1,
81,20,2,917,0,42,77,229,15,181,25,86,6,24,35,43,60,1,
81,20,2,917,0,42,97,229,15,181,25,86,6,24,35,43,60,0,
81,20,2,917,0,42,28,229,15,181,25,86,6,24,35,43,60,0,
39,45,2,917,0,42,28,252,15,181,10,501,2,26,35,43,86,0,
39,45,2,917,0,42,15,252,15,181,10,501,2,26,35,43,86,0,
39,45,1,69,0,42,15,252,54,3101,10,501,2,26,65,43,86,0,
67,79,1,69,0,42,15,8,54,3101,93,300,16,99,65,43,66,0,
67,79,-1,313,0,42,15,8,43,2920,93,300,16,99,72,43,66,0,
83,70,-1,313,1,42,15,223,43,2920,40,440,8,85,72,43,67,0,
83,70,-1,994,1,42,15,223,79,3087,40,440,8,85,93,43,67,0,
83,70,-1,994,1,42,66,223,79,3087,40,440,8,85,93,43,67,1,
83,70,1,661,1,42,66,223,62,748,40,440,8,85,35,43,67,1,
94,45,1,661,0,42,66,50,62,748,72,892,13,20,35,43,63,1,
14,88,1,661,1,42,66,33,62,748,84,987,3,80,35,43,27,1,
14,88,1,670,1,42,66,33,84,3419,84,987,3,80,57,43,27,1,
14,88,1,670,1,12,66,33,84,3419,84,987,3,80,57,12,27,1,
14,88,1,670,1,12,3,33,84,3419,84,987,3,80,57,12,27,1,
14,88,3,246,1,12,3,33,1,2309,84,987,3,80,7,12,27,1,
14,88,3,246,1,95,3,33,1,2309,84,987,3,80,7,12,27,1,
14,88,3,246,1,98,3,33,1,2309,84,987,3,80,7,18,27,1,
14,88,3,246,1,98,10,33,1,2309,84,987,3,80,7,18,27,0,
14,88,3,246,1,100,10,33,1,2309,84,987,3,80,7,47,27,0,
19,72,3,246,1,100,10,84,1,2309,79,70,18,70,7,47,78,0,
19,72,3,246,1,100,41,84,1,2309,79,70,18,70,7,47,78,1,
19,72,3,246,1,100,82,84,1,2309,79,70,18,70,7,47,78,0,
19,72,3,246,1,100,35,84,1,2309,79,70,18,70,7,47,78,1,
19,72,3,246,1,100,52,84,1,2309,79,70,18,70,7,47,78,1,
19,72,3,246,1,94,52,84,1,2309,79,70,18,70,7,31,78,1,
19,72,3,246,1,94,25,84,1,2309,79,70,18,70,7,31,78,1,
19,72,2,431,1,94,25,84,12,3415,79,70,18,70,15,31,78,1,
19,72,2,431,1,30,25,84,12,3415,79,70,18,70,15,36,78,1,
19,72,2,461,1,30,25,84,66,1383,79,70,18,70,54,36,78,1,
19,72,3,942,1,30,25,84,31,2117,79,70,18,70,28,36,78,1,
54,65,3,942,1,30,25,153,31,2117,55,189,14,50,28,36,33,1,
54,65,-1,786,1,30,25,153,24,3421,55,189,14,50,34,36,33,1,
54,65,3,992,1,30,25,153,22,135,55,189,14,50,24,36,33,1,
54,65,3,992,1,30,68,153,22,135,55,189,14,50,24,36,33,0,
54,65,3,992,1,30,4,153,22,135,55,189,14,50,24,36,33,0,
54,65,2,282,1,30,4,153,5,476,55,189,14,50,20,36,33,0,
54,65,2,282,1,37,4,153,5,476,55,189,14,50,20,18,33,0,
54,65,-1,851,1,37,4,153,100,1012,55,189,14,50,42,18,33,0,
63,82,-1,851,0,37,4,98,100,1012,88,248,10,75,42,18,66,0,
63,82,-1,851,0,44,4,98,100,1012,88,248,10,75,42,48,66,0,
63,82,0,30,0,44,4,98,0,928,88,248,10,75,57,48,66,0,
63,82,1,315,0,44,4,98,69,1459,88,248,10,75,100,48,66,0,
63,82,1,315,0,99,4,98,69,1459,88,248,10,75,100,18,66,0,
63,82,1,315,0,6,4,98,69,1459,88,248,10,75,100,3,66,0,
63,82,-1,875,0,6,4,98,98,3420,88,248,10,75,55,3,66,0,
63,82,-1,875,0,11,4,98,98,3420,88,248,10,75,55,26,66,0,
63,82,0,398,0,11,4,98,40,1988,88,248,10,75,21,26,66,0,
40,25,0,398,0,11,4,16,40,1988,6,665,16,85,21,26,96,0,
40,25,-1,156,0,11,4,16,68,2705,6,665,16,85,66,26,96,0,
40,25,-1,156,0,11,47,16,68,2705,6,665,16,85,66,26,96,1,
40,25,-1,156,0,97,47,16,68,2705,6,665,16,85,66,3,96,1,
40,25,-1,156,0,39,47,16,68,2705,6,665,16,85,66,32,96,1,
40,25,-1,156,0,39,38,16,68,2705,6,665,16,85,66,32,96,0,
40,25,3,429,0,39,38,16,19,488,6,665,16,85,89,32,96,0,
40,25,3,429,0,50,38,16,19,488,6,665,16,85,89,33,96,0,
40,25,3,429,0,50,68,16,19,488,6,665,16,85,89,33,96,0,
40,25,3,429,0,50,44,16,19,488,6,665,16,85,89,33,96,1,
40,25,-1,883,0,50,44,16,88,3462,6,665,16,85,81,33,96,1,
40,25,0,700,0,50,44,16,58,2842,6,665,16,85,9,33,96,1,
11,16,0,700,0,50,44,66,58,2842,65,420,21,17,9,33,61,1,
11,16,1,874,0,50,44,66,91,3517,65,420,21,17,4,33,61,1,
11,16,1,874,0,50,56,66,91,3517,65,420,21,17,4,33,61,1,
11,16,3,977,0,50,56,66,26,746,65,420,21,17,96,33,61,1,
11,16,0,218,0,50,56,66,47,1431,65,420,21,17,67,33,61,1,
55,30,0,218,1,50,56,202,47,1431,86,234,8,52,67,33,58,1,
55,30,0,218,1,57,56,202,47,1431,86,234,8,52,67,25,58,1,
55,30,0,218,1,53,56,202,47,1431,86,234,8,52,67,3,58,1,
55,30,0,218,1,53,48,202,47,1431,86,234,8,52,67,3,58,1,
55,30,0,218,1,53,94,202,47,1431,86,234,8,52,67,3,58,0,
55,30,0,886,1,53,94,202,81,3371,86,234,8,52,50,3,58,0,
55,30,3,114,1,53,94,202,71,812,86,234,8,52,5,3,58,0,
55,30,3,114,1,53,91,202,71,812,86,234,8,52,5,3,58,0,
55,30,3,114,1,28,91,202,71,812,86,234,8,52,5,13,58,0,
55,30,3,114,1,28,38,202,71,812,86,234,8,52,5,13,58,1,
44,91,3,114,1,28,38,94,71,812,8,492,4,65,5,13,50,1,
44,91,-1,801,1,28,38,94,54,2312,8,492,4,65,68,13,50,1,
44,91,1,418,1,28,38,94,72,3438,8,492,4,65,58,13,50,1,
23,54,1,418,1,28,38,184,72,3438,43,883,21,3,58,13,55,1,
