load,oil,gear,cvt_temp,lock,hours,susp,user,slip,rpm,rbrake,engine_temp,bat,throttle,cvt,vel,lbrake,ballast,
42,90,2,936,1,41,84,109,1,578,1,942,12,12,59,38,48,1,
42,90,0,530,1,41,84,109,42,1571,1,942,12,12,40,38,48,1,
42,90,0,530,1,41,91,109,42,1571,1,942,12,12,40,38,48,1,
55,0,0,530,0,41,91,81,42,1571,36,192,10,45,40,38,66,1,
55,0,0,530,0,15,91,81,42,1571,36,192,10,45,40,41,66,1,
0,3,0,530,1,15,91,237,42,1571,44,333,12,18,40,41,49,1,
53,2,0,530,0,15,91,106,42,1571,80,682,0,63,40,41,96,1,
53,2,3,289,0,15,91,106,3,3231,80,682,0,63,54,41,96,1,
77,20,3,289,1,15,91,60,3,3231,59,374,14,71,54,41,55,1,
77,20,3,289,1,90,91,60,3,3231,59,374,14,71,54,42,55,1,
59,5,3,289,0,90,91,42,3,3231,33,705,23,58,54,42,62,1,
59,5,3,289,0,90,74,42,3,3231,33,705,23,58,54,42,62,0,
15,57,3,289,0,90,74,52,3,3231,22,414,16,15,54,42,44,0,
15,57,3,289,0,90,90,52,3,3231,22,414,16,15,54,42,44,0,
35,87,3,289,1,90,90,247,3,3231,97,596,24,1,54,42,44,0,
35,87,3,289,1,90,26,247,3,3231,97,596,24,1,54,42,44,0,
22,30,3,289,0,90,26,111,3,3231,97,350,18,93,54,42,74,0,
22,30,3,289,0,3,26,111,3,3231,97,350,18,93,54,1,74,0,
86,78,3,289,0,3,26,111,3,3231,14,970,23,10,54,1,59,0,
43,3,3,289,1,3,26,155,3,3231,68,107,6,6,54,1,59,0,
49,64,3,289,0,3,26,111,3,3231,46,261,10,75,54,1,43,0,
20,19,3,289,1,3,26,12,3,3231,83,516,11,48,54,1,62,0,
20,19,0,321,1,3,26,12,27,1355,83,516,11,48,51,1,62,0,
20,19,-1,8,1,3,26,12,80,303,83,516,11,48,94,1,62,0,
24,51,-1,8,1,3,26,72,80,303,34,183,11,4,94,1,48,0,
24,51,-1,8,1,3,27,72,80,303,34,183,11,4,94,1,48,0,
24,51,1,850,1,3,27,72,96,2412,34,183,11,4,88,1,48,0,
24,51,1,850,1,3,20,72,96,2412,34,183,11,4,88,1,48,0,
24,51,1,850,1,3,3,72,96,2412,34,183,11,4,88,1,48,1,
24,51,1,850,1,41,3,72,96,2412,34,183,11,4,88,44,48,1,
24,51,-1,274,1,41,3,72,77,3366,34,183,11,4,56,44,48,1,
24,51,-1,274,1,41,5,72,77,3366,34,183,11,4,56,44,48,0,
24,51,-1,274,1,24,5,72,77,3366,34,183,11,4,56,10,48,0,
24,51,-1,274,1,55,5,72,77,3366,34,183,11,4,56,19,48,0,
34,64,-1,274,1,55,5,229,77,3366,81,657,0,64,56,19,11,0,
34,64,-1,274,1,55,90,229,77,3366,81,657,0,64,56,19,11,0,
34,64,-1,274,1,58,90,229,77,3366,81,657,0,64,56,36,11,0,
34,64,-1,274,1,24,90,229,77,3366,81,657,0,64,56,48,11,0,
34,64,-1,274,1,24,26,229,77,3366,81,657,0,64,56,48,11,0,
34,64,-1,274,1,66,26,229,77,3366,81,657,0,64,56,43,11,0,
34,64,-1,274,1,3,26,229,77,3366,81,657,0,64,56,9,11,0,
94,5,-1,274,0,3,26,149,77,3366,37,33,17,33,56,9,50,0,
94,5,-1,274,0,3,99,149,77,3366,37,33,17,33,56,9,50,1,
94,5,-1,274,0,3,26,149,77,3366,37,33,17,33,56,9,50,0,
85,45,-1,274,0,3,26,198,77,3366,6,992,7,71,56,9,100,0,
85,45,-1,274,0,3,3,198,77,3366,6,992,7,71,56,9,100,1,
85,45,-1,274,0,99,3,198,77,3366,6,992,7,71,56,23,100,1,
74,53,-1,274,1,99,3,133,77,3366,52,979,12,90,56,23,68,1,
74,53,-1,274,1,46,3,133,77,3366,52,979,12,90,56,43,68,1,
74,53,-1,274,1,74,3,133,77,3366,52,979,12,90,56,38,68,1,
74,53,-1,274,1,74,77,133,77,3366,52,979,12,90,56,38,68,1,
74,53,-1,274,1,74,88,133,77,3366,52,979,12,90,56,38,68,0,
74,53,-1,274,1,74,65,133,77,3366,52,979,12,90,56,38,68,0,
74,53,0,393,1,74,65,133,67,409,52,979,12,90,46,38,68,0,
74,53,0,393,1,74,90,133,67,409,52,979,12,90,46,38,68,0,
74,53,0,393,1,74,37,133,67,409,52,979,12,90,46,38,68,1,
74,53,0,165,1,74,37,133,29,2437,52,979,12,90,65,38,68,1,
74,53,-1,931,1,74,37,133,27,1285,52,979,12,90,26,38,68,1,
74,53,-1,931,1,74,94,133,27,1285,52,979,12,90,26,38,68,1,
74,53,-1,931,1,85,94,133,27,1285,52,979,12,90,26,9,68,1,
74,53,-1,931,1,90,94,133,27,1285,52,979,12,90,26,37,68,1,
74,24,-1,931,1,90,94,204,27,1285,54,149,15,19,26,37,95,1,
99,2,-1,931,1,90,94,246,27,1285,0,777,20,6,26,37,27,1,
99,2,-1,931,1,100,94,246,27,1285,0,777,20,6,26,22,27,1,
99,2,-1,931,1,85,94,246,27,1285,0,777,20,6,26,22,27,1,
99,2,-1,931,1,85,73,246,27,1285,0,777,20,6,26,22,27,0,
99,2,3,995,1,85,73,246,15,3088,0,777,20,6,79,22,27,0,
0,39,3,995,0,85,73,113,15,3088,54,117,0,49,79,22,84,0,
0,39,3,995,0,61,73,113,15,3088,54,117,0,49,79,28,84,0,
46,46,3,995,1,61,73,55,15,3088,17,287,10,20,79,28,62,0,
46,46,2,881,1,61,73,55,65,2129,17,287,10,20,72,28,62,0,
81,37,2,881,1,61,73,198,65,2129,66,319,17,50,72,28,75,0,
81,37,0,162,1,61,73,198,44,947,66,319,17,50,46,28,75,0,
81,37,0,180,1,61,73,198,48,1736,66,319,17,50,80,28,75,0,
81,37,0,180,1,60,73,198,48,1736,66,319,17,50,80,11,75,0,
81,37,0,180,1,42,73,198,48,1736,66,319,17,50,80,1,75,0,
81,37,0,180,1,12,73,198,48,1736,66,319,17,50,80,40,75,0,
81,37,3,316,1,12,73,198,24,2162,66,319,17,50,34,40,75,0,
81,37,-1,994,1,12,73,198,15,825,66,319,17,50,41,40,75,0,
81,37,-1,994,1,71,73,198,15,825,66,319,17,50,41,4,75,0,
81,37,-1,994,1,71,66,198,15,825,66,319,17,50,41,4,75,1,
81,37,3,204,1,71,66,198,2,1483,66,319,17,50,62,4,75,1,
81,37,3,204,1,71,75,198,2,1483,66,319,17,50,62,4,75,1,
81,37,3,204,1,71,4,198,2,1483,66,319,17,50,62,4,75,1,
23,10,3,204,1,71,4,72,2,1483,89,251,8,77,62,4,18,1,
23,10,3,204,1,52,4,72,2,1483,89,251,8,77,62,3,18,1,
23,10,0,364,1,52,4,72,5,3175,89,251,8,77,60,3,18,1,
23,10,3,941,1,52,4,72,93,1665,89,251,8,77,98,3,18,1,
36,21,3,941,0,52,4,10,93,1665,91,384,15,94,98,3,91,1,
36,21,0,217,0,52,4,10,20,3360,91,384,15,94,99,3,91,1,
36,21,0,118,0,52,4,10,28,1522,91,384,15,94,24,3,91,1,
36,21,0,118,0,52,19,10,28,1522,91,384,15,94,24,3,91,0,
36,21,0,118,0,58,19,10,28,1522,91,384,15,94,24,49,91,0,
36,21,1,978,0,58,19,10,17,761,91,384,15,94,13,49,91,0,
23,81,1,978,1,58,19,208,17,761,63,451,8,63,13,49,52,0,
23,81,1,978,1,58,19,208,17,761,63,451,8,63,13,33,52,0,
48,91,1,978,1,58,19,187,17,761,82,490,24,45,13,33,84,0,
48,91,1,978,1,74,19,187,17,761,82,490,24,45,13,44,84,0,
48,91,1,978,1,76,19,187,17,761,82,490,24,45,13,47,84,0,
48,91,1,978,1,38,19,187,17,761,82,490,24,45,13,10,84,0,
48,91,2,350,1,38,19,187,92,3240,82,490,24,45,67,10,84,0,
48,91,2,350,1,38,93,187,92,3240,82,490,24,45,67,10,84,0,
48,91,2,767,1,38,93,187,16,2701,82,490,24,45,47,10,84,0,
95,21,2,767,0,38,93,219,16,2701,76,579,9,75,47,10,79,0,
95,21,0,601,0,38,93,219,29,464,76,579,9,75,53,10,79,0,
95,21,0,601,0,38,47,219,29,464,76,579,9,75,53,10,79,0,
95,21,2,317,0,38,47,219,96,3196,76,579,9,75,11,10,79,0,
1,31,2,317,1,38,47,88,96,3196,43,300,8,58,11,10,15,0,
1,31,2,317,1,38,62,88,96,3196,43,300,8,58,11,10,15,1,
68,0,2,317,1,38,62,47,96,3196,85,236,2,42,11,10,83,1,
68,0,2,317,1,18,62,47,96,3196,85,236,2,42,11,18,83,1,
68,0,0,296,1,18,62,47,83,3279,85,236,2,42,8,18,83,1,
43,82,0,296,1,18,62,41,83,3279,21,999,20,20,8,18,34,1,
43,82,0,296,1,18,61,41,83,3279,21,999,20,20,8,18,34,1,
73,99,0,296,0,18,61,224,83,3279,51,708,12,78,8,18,25,1,
73,99,0,296,0,18,32,224,83,3279,51,708,12,78,8,18,25,0,
73,99,2,608,0,18,32,224,89,2870,51,708,12,78,84,18,25,0,
73,99,2,608,0,59,32,224,89,2870,51,708,12,78,84,11,25,0,
73,99,2,561,0,59,32,224,53,1985,51,708,12,78,20,11,25,0,
73,99,2,561,0,12,32,224,53,1985,51,708,12,78,20,28,25,0,
73,99,2,561,0,12,32,224,53,1985,51,708,12,78,20,28,25,1,
73,99,2,561,0,12,18,224,53,1985,51,708,12,78,20,28,25,0,
73,99,2,561,0,19,18,224,53,1985,51,708,12,78,20,6,25,0,
73,99,2,561,0,42,18,224,53,1985,51,708,12,78,20,13,25,0,
73,99,0,172,0,42,18,224,1,521,51,708,12,78,56,13,25,0,
50,70,0,172,1,42,18,5,1,521,52,526,22,100,56,13,12,0,
29,12,0,172,0,42,18,155,1,521,40,916,21,38,56,13,61,0,
29,12,3,399,0,42,18,155,12,2252,40,916,21,38,12,13,61,0,
29,12,-1,21,0,42,18,155,5,72,40,916,21,38,1,13,61,0,
29,12,-1,21,0,39,18,155,5,72,40,916,21,38,1,35,61,0,
29,12,-1,21,0,39,0,155,5,72,40,916,21,38,1,35,61,1,
29,12,-1,21,0,16,0,155,5,72,40,916,21,38,1,39,61,1,
29,12,-1,21,0,16,97,155,5,72,40,916,21,38,1,39,61,1,
64,53,-1,21,0,16,97,169,5,72,92,576,23,31,1,39,52,1,
64,53,-1,21,0,39,97,169,5,72,92,576,23,31,1,8,52,1,
64,53,2,678,0,39,97,169,2,3450,92,576,23,31,38,8,52,1,
64,53,2,678,0,39,66,169,2,3450,92,576,23,31,38,8,52,0,
64,53,2,678,0,39,42,169,2,3450,92,576,23,31,38,8,52,0,
64,53,2,678,0,39,22,169,2,3450,92,576,23,31,38,8,52,0,
64,53,2,540,0,39,22,169,2,723,92,576,23,31,17,8,52,0,
64,53,2,540,0,39,27,169,2,723,92,576,23,31,17,8,52,0,
41,63,2,540,1,39,27,136,2,723,54,888,13,29,17,8,58,0,
79,85,2,540,1,39,27,9,2,723,10,975,5,51,17,8,13,0,
82,75,2,540,0,39,27,117,2,723,46,446,7,90,17,8,59,0,
82,75,2,540,0,76,27,117,2,723,46,446,7,90,17,33,59,0,
82,75,2,540,0,76,84,117,2,723,46,446,7,90,17,33,59,1,
82,75,2,540,0,76,60,117,2,723,46,446,7,90,17,33,59,1,
82,75,2,540,0,76,94,117,2,723,46,446,7,90,17,33,59,1,
82,75,2,540,0,76,44,117,2,723,46,446,7,90,17,33,59,0,
65,90,2,540,0,76,44,107,2,723,91,627,12,59,17,33,8,0,
65,90,2,540,0,86,44,107,2,723,91,627,12,59,17,38,8,0,
65,90,2,540,0,73,44,107,2,723,91,627,12,59,17,39,8,0,
90,49,2,540,0,73,44,120,2,723,48,212,11,7,17,39,94,0,
90,49,0,127,0,73,44,120,59,517,48,212,11,7,73,39,94,0,
90,49,-1,258,0,73,44,120,74,3498,48,212,11,7,49,39,94,0,
90,49,-1,891,0,73,44,120,4,919,48,212,11,7,7,39,94,0,
59,24,-1,891,0,73,44,56,4,919,41,663,20,86,7,39,33,0,
82,98,-1,891,0,73,44,129,4,919,86,209,4,44,7,39,85,0,
82,98,-1,891,0,73,73,129,4,919,86,209,4,44,7,39,85,1,
82,98,-1,891,0,0,73,129,4,919,86,209,4,44,7,12,85,1,
63,71,-1,891,1,0,73,212,4,919,87,140,20,36,7,12,62,1,
63,71,-1,891,1,0,20,212,4,919,87,140,20,36,7,12,62,1,
63,71,-1,891,1,0,71,212,4,919,87,140,20,36,7,12,62,0,
63,71,-1,891,1,0,33,212,4,919,87,140,20,36,7,12,62,1,
36,97,-1,891,1,0,33,111,4,919,53,390,11,24,7,12,56,1,
36,97,-1,891,1,99,33,111,4,919,53,390,11,24,7,46,56,1,
36,97,0,881,1,99,33,111,26,2358,53,390,11,24,49,46,56,1,
36,97,0,881,1,99,79,111,26,2358,53,390,11,24,49,46,56,0,
36,97,0,881,1,99,14,111,26,2358,53,390,11,24,49,46,56,1,
36,97,2,966,1,99,14,111,61,3462,53,390,11,24,18,46,56,1,
36,97,2,966,1,99,48,111,61,3462,53,390,11,24,18,46,56,0,
36,97,2,966,1,19,48,111,61,3462,53,390,11,24,18,21,56,0,
56,17,2,966,0,19,48,23,61,3462,93,503,6,91,18,21,19,0,
73,12,2,966,1,19,48,245,61,3462,40,127,2,45,18,21,19,0,
5,65,2,966,0,19,48,226,61,3462,62,772,22,40,18,21,7,0,
5,65,2,966,0,12,48,226,61,3462,62,772,22,40,18,4,7,0,
5,65,3,538,0,12,48,226,78,685,62,772,22,40,18,4,7,0,
5,65,3,538,0,12,98,226,78,685,62,772,22,40,18,4,7,1,
5,65,2,791,0,12,98,226,98,2788,62,772,22,40,47,4,7,1,
6,70,2,791,1,12,98,75,98,2788,71,582,3,91,47,4,46,1,
6,70,2,791,1,72,98,75,98,2788,71,582,3,91,47,5,46,1,
24,61,2,791,0,72,98,160,98,2788,82,319,18,37,47,5,47,1,
24,61,2,791,0,72,72,160,98,2788,82,319,18,37,47,5,47,1,
24,61,0,773,0,72,72,160,45,1376,82,319,18,37,74,5,47,1,
24,61,0,773,0,93,72,160,45,1376,82,319,18,37,74,2,47,1,
90,21,0,773,0,93,72,156,45,1376,14,780,15,1,74,2,91,1,
90,21,0,773,0,93,6,156,45,1376,14,780,15,1,74,2,91,0,
90,21,0,773,0,93,66,156,45,1376,14,780,15,1,74,2,91,1,
90,21,0,773,0,93,24,156,45,1376,14,780,15,1,74,2,91,1,
90,21,0,773,0,27,24,156,45,1376,14,780,15,1,74,34,91,1,
90,21,0,773,0,95,24,156,45,1376,14,780,15,1,74,35,91,1,
90,21,0,773,0,43,24,156,45,1376,14,780,15,1,74,36,91,1,
90,21,0,773,0,43,96,156,45,1376,14,780,15,1,74,36,91,0,
90,21,0,773,0,43,10,156,45,1376,14,780,15,1,74,36,91,1,
90,21,2,36,0,43,10,156,99,2436,14,780,15,1,46,36,91,1,
90,21,2,36,0,43,98,156,99,2436,14,780,15,1,46,36,91,0,
90,21,2,706,0,43,98,156,82,1237,14,780,15,1,33,36,91,0,
90,21,-1,164,0,43,98,156,81,3053,14,780,15,1,89,36,91,0,
90,21,-1,164,0,43,11,156,81,3053,14,780,15,1,89,36,91,0,
80,100,-1,164,0,43,11,197,81,3053,44,793,10,24,89,36,67,0,
80,100,2,743,0,43,11,197,19,2045,44,793,10,24,32,36,67,0,
70,80,2,743,1,43,11,177,19,2045,94,249,3,59,32,36,7,0,
70,80,2,743,1,43,87,177,19,2045,94,249,3,59,32,36,7,1,
70,80,1,530,1,43,87,177,6,1906,94,249,3,59,56,36,7,1,
70,80,3,137,1,43,87,177,19,2243,94,249,3,59,21,36,7,1,
70,80,3,137,1,43,62,177,19,2243,94,249,3,59,21,36,7,0,
70,80,3,137,1,43,49,177,19,2243,94,249,3,59,21,36,7,1,
70,80,2,644,1,43,49,177,79,488,94,249,3,59,98,36,7,1,
70,80,2,644,1,38,49,177,79,488,94,249,3,59,98,11,7,1,
59,88,2,644,0,38,49,10,79,488,8,88,5,18,98,11,78,1,
59,88,2,644,0,10,49,10,79,488,8,88,5,18,98,10,78,1,
84,29,2,644,0,10,49,202,79,488,29,827,15,75,98,10,61,1,
84,29,2,644,0,21,49,202,79,488,29,827,15,75,98,48,61,1,
84,29,2,644,0,59,49,202,79,488,29,827,15,75,98,49,61,1,
84,29,2,644,0,5,49,202,79,488,29,827,15,75,98,21,61,1,
92,62,2,644,1,5,49,201,79,488,64,995,13,86,98,21,17,1,
92,62,2,644,1,5,62,201,79,488,64,995,13,86,98,21,17,0,
92,62,2,644,1,76,62,201,79,488,64,995,13,86,98,29,17,0,
75,64,2,644,0,76,62,122,79,488,96,87,21,86,98,29,33,0,
75,64,2,644,0,47,62,122,79,488,96,87,21,86,98,17,33,0,
75,64,2,644,0,39,62,122,79,488,96,87,21,86,98,14,33,0,
75,64,2,644,0,39,27,122,79,488,96,87,21,86,98,14,33,0,
75,64,2,644,0,39,45,122,79,488,96,87,21,86,98,14,33,1,
75,64,-1,435,0,39,45,122,94,3237,96,87,21,86,84,14,33,1,
75,64,-1,435,0,39,19,122,94,3237,96,87,21,86,84,14,33,1,
75,64,-1,435,0,16,19,122,94,3237,96,87,21,86,84,3,33,1,
75,64,-1,435,0,18,19,122,94,3237,96,87,21,86,84,3,33,1,
75,64,-1,610,0,18,19,122,76,1411,96,87,21,86,53,3,33,1,
75,64,2,481,0,18,19,122,15,2936,96,87,21,86,2,3,33,1,
75,64,0,34,0,18,19,122,48,586,96,87,21,86,53,3,33,1,
75,64,0,34,0,18,3,122,48,586,96,87,21,86,53,3,33,1,
75,64,0,34,0,18,36,122,48,586,96,87,21,86,53,3,33,0,
75,64,0,34,0,82,36,122,48,586,96,87,21,86,53,22,33,0,
75,64,0,512,0,82,36,122,48,1482,96,87,21,86,44,22,33,0,
75,64,2,434,0,82,36,122,60,1997,96,87,21,86,43,22,33,0,
70,58,2,434,1,82,36,34,60,1997,31,494,10,39,43,22,74,0,
47,17,2,434,0,82,36,91,60,1997,19,510,24,58,43,22,84,0,
47,17,2,141,0,82,36,91,94,101,19,510,24,58,87,22,84,0,
47,17,1,936,0,82,36,91,36,1141,19,510,24,58,32,22,84,0,
47,17,1,936,0,82,13,91,36,1141,19,510,24,58,32,22,84,0,
43,60,1,936,0,82,13,110,36,1141,14,42,8,97,32,22,46,0,
43,60,1,936,0,82,70,110,36,1141,14,42,8,97,32,22,46,1,
43,60,1,936,0,82,26,110,36,1141,14,42,8,97,32,22,46,1,
43,60,1,936,0,25,26,110,36,1141,14,42,8,97,32,3,46,1,
43,60,1,936,0,25,35,110,36,1141,14,42,8,97,32,3,46,0,
43,60,1,936,0,25,93,110,36,1141,14,42,8,97,32,3,46,0,
43,60,1,936,0,21,93,110,36,1141,14,42,8,97,32,20,46,0,
43,60,1,936,0,21,84,110,36,1141,14,42,8,97,32,20,46,1,
43,60,1,936,0,21,84,110,36,1141,14,42,8,97,32,17,46,1,
43,60,0,183,0,21,84,110,65,267,14,42,8,97,55,17,46,1,
43,60,0,183,0,21,91,110,65,267,14,42,8,97,55,17,46,1,
43,60,0,183,0,21,60,110,65,267,14,42,8,97,55,17,46,1,
13,48,0,183,1,21,60,0,65,267,28,176,24,75,55,17,32,1,
69,79,0,183,0,21,60,224,65,267,81,8,3,59,55,17,55,1,
69,79,0,183,0,55,60,224,65,267,81,8,3,59,55,6,55,1,
18,17,0,183,1,55,60,24,65,267,52,440,6,98,55,6,72,1,
18,17,0,183,1,55,46,24,65,267,52,440,6,98,55,6,72,1,
18,17,1,68,1,55,46,24,19,246,52,440,6,98,79,6,72,1,
18,17,1,68,1,44,46,24,19,246,52,440,6,98,79,49,72,1,
18,17,1,68,1,44,26,24,19,246,52,440,6,98,79,49,72,0,
16,83,1,68,0,44,26,201,19,246,84,175,3,13,79,49,87,0,
64,27,1,68,1,44,26,3,19,246,19,893,4,62,79,49,12,0,
97,43,1,68,0,44,26,151,19,246,43,941,10,20,79,49,94,0,
97,43,1,53,0,44,26,151,8,258,43,941,10,20,6,49,94,0,
97,43,0,21,0,44,26,151,51,91,43,941,10,20,57,49,94,0,
97,43,1,975,0,44,26,151,73,162,43,941,10,20,9,49,94,0,
97,43,3,977,0,44,26,151,38,2161,43,941,10,20,9,49,94,0,
97,43,1,327,0,44,26,151,79,3048,43,941,10,20,13,49,94,0,
97,43,1,327,0,44,79,151,79,3048,43,941,10,20,13,49,94,1,
97,43,1,327,0,65,79,151,79,3048,43,941,10,20,13,14,94,1,
97,43,1,705,0,65,79,151,56,3342,43,941,10,20,32,14,94,1,
97,43,1,705,0,65,29,151,56,3342,43,941,10,20,32,14,94,1,
97,43,1,705,0,65,61,151,56,3342,43,941,10,20,32,14,94,1,
97,43,1,705,0,30,61,151,56,3342,43,941,10,20,32,20,94,1,
97,43,1,705,0,17,61,151,56,3342,43,941,10,20,32,36,94,1,
97,43,1,705,0,17,83,151,56,3342,43,941,10,20,32,36,94,1,
97,43,0,910,0,17,83,151,97,875,43,941,10,20,98,36,94,1,
97,43,0,910,0,58,83,151,97,875,43,941,10,20,98,37,94,1,
97,43,0,910,0,83,83,151,97,875,43,941,10,20,98,37,94,1,
6,19,0,910,0,83,83,252,97,875,26,628,9,17,98,37,33,1,
6,19,0,910,0,83,17,252,97,875,26,628,9,17,98,37,33,0,
6,19,0,910,0,83,85,252,97,875,26,628,9,17,98,37,33,0,
6,19,0,910,0,83,35,252,97,875,26,628,9,17,98,37,33,1,
6,19,0,910,0,93,35,252,97,875,26,628,9,17,98,41,33,1,
6,19,0,961,0,93,35,252,13,2634,26,628,9,17,17,41,33,1,
66,88,0,961,1,93,35,104,13,2634,76,386,21,94,17,41,32,1,
66,88,0,961,1,89,35,104,13,2634,76,386,21,94,17,43,32,1,
66,88,0,961,1,89,72,104,13,2634,76,386,21,94,17,43,32,1,
66,88,3,605,1,89,72,104,44,963,76,386,21,94,24,43,32,1,
66,88,1,683,1,89,72,104,84,313,76,386,21,94,76,43,32,1,
66,88,-1,511,1,89,72,104,84,3194,76,386,21,94,3,43,32,1,
66,88,-1,511,1,66,72,104,84,3194,76,386,21,94,3,29,32,1,
63,99,-1,511,1,66,72,210,84,3194,61,747,21,33,3,29,86,1,
63,99,-1,511,1,89,72,210,84,3194,61,747,21,33,3,43,86,1,
63,99,-1,511,1,89,65,210,84,3194,61,747,21,33,3,43,86,1,
63,99,-1,511,1,89,59,210,84,3194,61,747,21,33,3,43,86,0,
63,99,-1,790,1,89,59,210,29,417,61,747,21,33,70,43,86,0,
63,99,-1,790,1,56,59,210,29,417,61,747,21,33,70,7,86,0,
23,83,-1,790,1,56,59,80,29,417,28,806,11,80,70,7,57,0,
23,83,-1,653,1,56,59,80,14,75,28,806,11,80,16,7,57,0,
43,55,-1,653,1,56,59,201,14,75,34,614,22,86,16,7,26,0,
43,55,-1,653,1,56,58,201,14,75,34,614,22,86,16,7,26,1,
43,55,-1,653,1,56,76,201,14,75,34,614,22,86,16,7,26,1,
87,50,-1,653,1,56,76,160,14,75,63,800,23,1,16,7,66,1,
87,50,-1,653,1,56,15,160,14,75,63,800,23,1,16,7,66,0,
87,50,3,871,1,56,15,160,14,3359,63,800,23,1,49,7,66,0,
87,50,3,871,1,56,78,160,14,3359,63,800,23,1,49,7,66,1,
87,50,3,871,1,56,96,160,14,3359,63,800,23,1,49,7,66,0,
87,50,2,294,1,56,96,160,56,2037,63,800,23,1,42,7,66,0,
87,50,1,499,1,56,96,160,88,219,63,800,23,1,63,7,66,0,
87,50,1,499,1,56,25,160,88,219,63,800,23,1,63,7,66,1,
87,50,2,167,1,56,25,160,18,1778,63,800,23,1,30,7,66,1,
87,50,2,167,1,56,79,160,18,1778,63,800,23,1,30,7,66,0,
87,50,2,167,1,24,79,160,18,1778,63,800,23,1,30,36,66,0,
51,53,2,167,0,24,79,181,18,1778,97,238,4,75,30,36,93,0,
51,53,2,167,0,24,84,181,18,1778,97,238,4,75,30,36,93,1,
