load,hours,bat,oil,throttle,gear,cvt_temp,lock,cvt,engine_temp,susp,user,slip,vel,lbrake,rpm,rbrake,ballast,
98,80,0,958,0,2,38,115,40,3380,89,43,3,38,100,49,55,1,
43,37,0,958,0,2,38,162,40,3380,31,677,21,94,100,49,92,1,
43,37,0,958,0,53,38,162,40,3380,31,677,21,94,100,0,92,1,
43,37,0,958,0,53,33,162,40,3380,31,677,21,94,100,0,92,1,
43,37,2,324,0,53,33,162,23,957,31,677,21,94,68,0,92,1,
43,37,2,324,0,21,33,162,23,957,31,677,21,94,68,30,92,1,
43,37,2,324,0,21,92,162,23,957,31,677,21,94,68,30,92,0,
43,37,2,32,0,21,92,162,75,317,31,677,21,94,23,30,92,0,
43,37,2,32,0,15,92,162,75,317,31,677,21,94,23,29,92,0,
43,37,3,487,0,15,92,162,33,507,31,677,21,94,53,29,92,0,
43,37,-1,603,0,15,92,162,100,3429,31,677,21,94,95,29,92,0,
49,92,-1,603,0,15,92,214,100,3429,94,555,3,63,95,29,45,0,
49,92,-1,603,0,92,92,214,100,3429,94,555,3,63,95,7,45,0,
49,92,-1,603,0,92,48,214,100,3429,94,555,3,63,95,7,45,1,
49,92,1,762,0,92,48,214,4,2219,94,555,3,63,40,7,45,1,
90,51,1,762,1,92,48,208,4,2219,32,228,0,69,40,7,3,1,
90,51,1,762,1,20,48,208,4,2219,32,228,0,69,40,48,3,1,
90,51,1,762,1,20,68,208,4,2219,32,228,0,69,40,48,3,1,
90,51,1,762,1,20,84,208,4,2219,32,228,0,69,40,48,3,1,
90,51,1,762,1,76,84,208,4,2219,32,228,0,69,40,25,3,1,
90,51,0,660,1,76,84,208,56,1342,32,228,0,69,29,25,3,1,
90,51,0,660,1,76,43,208,56,1342,32,228,0,69,29,25,3,1,
48,45,0,660,1,76,43,79,56,1342,59,776,7,35,29,25,20,1,
48,45,0,660,1,33,43,79,56,1342,59,776,7,35,29,47,20,1,
48,45,1,373,1,33,43,79,90,3156,59,776,7,35,38,47,20,1,
48,45,1,373,1,51,43,79,90,3156,59,776,7,35,38,48,20,1,
2,2,1,373,1,51,43,166,90,3156,18,134,21,41,38,48,59,1,
49,78,1,373,0,51,43,245,90,3156,86,344,18,39,38,48,21,1,
49,78,1,373,0,50,43,245,90,3156,86,344,18,39,38,39,21,1,
49,78,1,373,0,44,43,245,90,3156,86,344,18,39,38,23,21,1,
49,78,1,373,0,33,43,245,90,3156,86,344,18,39,38,50,21,1,
30,10,1,373,1,33,43,100,90,3156,22,527,7,64,38,50,32,1,
30,10,-1,474,1,33,43,100,13,3500,22,527,7,64,59,50,32,1,
30,10,2,896,1,33,43,100,56,1837,22,527,7,64,76,50,32,1,
30,10,3,324,1,33,43,100,66,2889,22,527,7,64,66,50,32,1,
30,10,1,396,1,33,43,100,34,3586,22,527,7,64,95,50,32,1,
30,10,-1,803,1,33,43,100,22,1359,22,527,7,64,40,50,32,1,
49,55,-1,803,0,33,43,203,22,1359,33,454,7,15,40,50,83,1,
49,55,0,747,0,33,43,203,51,537,33,454,7,15,77,50,83,1,
49,55,0,747,0,73,43,203,51,537,33,454,7,15,77,4,83,1,
82,21,0,747,0,73,43,31,51,537,91,89,10,53,77,4,81,1,
82,21,1,403,0,73,43,31,94,353,91,89,10,53,40,4,81,1,
82,21,3,405,0,73,43,31,100,793,91,89,10,53,20,4,81,1,
82,21,3,405,0,23,43,31,100,793,91,89,10,53,20,14,81,1,
82,21,3,405,0,23,25,31,100,793,91,89,10,53,20,14,81,1,
82,21,3,405,0,99,25,31,100,793,91,89,10,53,20,2,81,1,
6,18,3,405,0,99,25,107,100,793,92,74,15,30,20,2,76,1,
6,18,3,514,0,99,25,107,43,1481,92,74,15,30,21,2,76,1,
6,18,3,514,0,86,25,107,43,1481,92,74,15,30,21,15,76,1,
6,18,0,556,0,86,25,107,26,3210,92,74,15,30,44,15,76,1,
6,18,1,251,0,86,25,107,73,1694,92,74,15,30,52,15,76,1,
28,91,1,251,0,86,25,213,73,1694,39,542,16,56,52,15,96,1,
28,91,1,251,0,50,25,213,73,1694,39,542,16,56,52,48,96,1,
28,91,1,251,0,61,25,213,73,1694,39,542,16,56,52,50,96,1,
28,91,1,251,0,61,60,213,73,1694,39,542,16,56,52,50,96,0,
28,91,1,251,0,13,60,213,73,1694,39,542,16,56,52,45,96,0,
28,91,1,251,0,13,6,213,73,1694,39,542,16,56,52,45,96,1,
28,91,-1,790,0,13,6,213,28,1304,39,542,16,56,83,45,96,1,
28,91,0,24,0,13,6,213,59,2681,39,542,16,56,29,45,96,1,
60,70,0,24,0,13,6,45,59,2681,3,950,1,60,29,45,43,1,
60,70,0,24,0,13,83,45,59,2681,3,950,1,60,29,45,43,0,
60,70,0,24,0,99,83,45,59,2681,3,950,1,60,29,1,43,0,
60,70,0,24,0,75,83,45,59,2681,3,950,1,60,29,43,43,0,
8,13,0,24,1,75,83,72,59,2681,35,11,18,35,29,43,25,0,
65,55,0,24,1,75,83,32,59,2681,35,384,2,64,29,43,4,0,
94,4,0,24,0,75,83,122,59,2681,70,948,19,87,29,43,35,0,
94,4,0,24,0,12,83,122,59,2681,70,948,19,87,29,0,35,0,
94,4,2,348,0,12,83,122,4,3529,70,948,19,87,77,0,35,0,
39,98,2,348,1,12,83,75,4,3529,60,659,12,41,77,0,50,0,
39,98,2,348,1,12,80,75,4,3529,60,659,12,41,77,0,50,0,
39,98,2,348,1,56,80,75,4,3529,60,659,12,41,77,45,50,0,
39,98,2,348,1,72,80,75,4,3529,60,659,12,41,77,44,50,0,
39,98,2,348,1,72,86,75,4,3529,60,659,12,41,77,44,50,1,
19,31,2,348,1,72,86,101,4,3529,41,57,13,98,77,44,13,1,
19,31,2,348,1,74,86,101,4,3529,41,57,13,98,77,14,13,1,
19,31,3,547,1,74,86,101,25,3377,41,57,13,98,34,14,13,1,
19,31,3,547,1,57,86,101,25,3377,41,57,13,98,34,7,13,1,
19,31,3,547,1,64,86,101,25,3377,41,57,13,98,34,16,13,1,
19,31,2,330,1,64,86,101,0,2952,41,57,13,98,76,16,13,1,
19,31,2,330,1,64,23,101,0,2952,41,57,13,98,76,16,13,0,
68,82,2,330,1,64,23,196,0,2952,48,396,0,22,76,16,24,0,
68,82,-1,356,1,64,23,196,96,1892,48,396,0,22,18,16,24,0,
68,82,-1,356,1,37,23,196,96,1892,48,396,0,22,18,1,24,0,
68,82,3,771,1,37,23,196,64,3133,48,396,0,22,43,1,24,0,
68,82,3,771,1,37,76,196,64,3133,48,396,0,22,43,1,24,0,
23,35,3,771,0,37,76,61,64,3133,55,507,17,79,43,1,35,0,
23,35,-1,311,0,37,76,61,80,3112,55,507,17,79,28,1,35,0,
23,35,-1,311,0,93,76,61,80,3112,55,507,17,79,28,40,35,0,
23,35,-1,311,0,25,76,61,80,3112,55,507,17,79,28,39,35,0,
2,11,-1,311,1,25,76,5,80,3112,55,876,16,67,28,39,81,0,
2,11,-1,311,1,67,76,5,80,3112,55,876,16,67,28,29,81,0,
2,11,-1,311,1,67,9,5,80,3112,55,876,16,67,28,29,81,0,
75,44,-1,311,1,67,9,55,80,3112,61,250,1,71,28,29,21,0,
75,44,0,503,1,67,9,55,81,837,61,250,1,71,74,29,21,0,
75,44,0,503,1,67,12,55,81,837,61,250,1,71,74,29,21,1,
75,44,0,503,1,26,12,55,81,837,61,250,1,71,74,14,21,1,
75,44,0,503,1,26,49,55,81,837,61,250,1,71,74,14,21,0,
75,44,0,503,1,26,71,55,81,837,61,250,1,71,74,14,21,0,
18,31,0,503,1,26,71,35,81,837,28,722,13,86,74,14,2,0,
18,31,0,503,1,38,71,35,81,837,28,722,13,86,74,36,2,0,
18,31,2,706,1,38,71,35,96,1212,28,722,13,86,19,36,2,0,
18,31,2,706,1,52,71,35,96,1212,28,722,13,86,19,19,2,0,
18,31,2,706,1,82,71,35,96,1212,28,722,13,86,19,42,2,0,
77,35,2,706,1,82,71,15,96,1212,49,273,10,36,19,42,58,0,
67,26,2,706,1,82,71,187,96,1212,60,903,1,33,19,42,29,0,
67,26,2,706,1,82,71,187,96,1212,60,903,1,33,19,47,29,0,
67,26,2,238,1,82,71,187,56,2333,60,903,1,33,48,47,29,0,
79,34,2,238,0,82,71,17,56,2333,81,250,7,43,48,47,20,0,
98,48,2,238,1,82,71,172,56,2333,30,698,3,91,48,47,32,0,
98,48,2,238,1,77,71,172,56,2333,30,698,3,91,48,9,32,0,
98,48,2,238,1,98,71,172,56,2333,30,698,3,91,48,30,32,0,
95,50,2,238,1,98,71,146,56,2333,40,920,12,97,48,30,83,0,
95,50,2,238,1,87,71,146,56,2333,40,920,12,97,48,38,83,0,
95,50,2,238,1,52,71,146,56,2333,40,920,12,97,48,50,83,0,
95,50,0,421,1,52,71,146,96,2546,40,920,12,97,96,50,83,0,
99,100,0,421,1,52,71,30,96,2546,45,983,2,0,96,50,60,0,
99,100,2,834,1,52,71,30,30,2077,45,983,2,0,50,50,60,0,
99,100,2,834,1,81,71,30,30,2077,45,983,2,0,50,36,60,0,
99,100,2,834,1,27,71,30,30,2077,45,983,2,0,50,47,60,0,
99,100,2,834,1,75,71,30,30,2077,45,983,2,0,50,4,60,0,
99,100,1,209,1,75,71,30,11,159,45,983,2,0,67,4,60,0,
99,100,1,209,1,75,67,30,11,159,45,983,2,0,67,4,60,0,
99,100,1,798,1,75,67,30,96,3471,45,983,2,0,12,4,60,0,
50,31,1,798,1,75,67,28,96,3471,14,533,15,3,12,4,64,0,
50,31,1,798,1,75,63,28,96,3471,14,533,15,3,12,4,64,1,
50,31,1,70,1,75,63,28,89,3344,14,533,15,3,46,4,64,1,
50,31,1,70,1,95,63,28,89,3344,14,533,15,3,46,6,64,1,
50,31,1,70,1,80,63,28,89,3344,14,533,15,3,46,17,64,1,
50,31,1,70,1,80,35,28,89,3344,14,533,15,3,46,17,64,1,
50,31,3,845,1,80,35,28,66,3558,14,533,15,3,58,17,64,1,
100,82,3,845,0,80,35,248,66,3558,48,349,15,20,58,17,98,1,
100,82,3,845,0,35,35,248,66,3558,48,349,15,20,58,7,98,1,
100,82,0,17,0,35,35,248,50,3224,48,349,15,20,33,7,98,1,
100,82,1,530,0,35,35,248,49,1082,48,349,15,20,68,7,98,1,
100,82,1,93,0,35,35,248,17,947,48,349,15,20,100,7,98,1,
100,82,1,93,0,11,35,248,17,947,48,349,15,20,100,20,98,1,
100,82,1,93,0,11,86,248,17,947,48,349,15,20,100,20,98,1,
100,82,1,402,0,11,86,248,74,1478,48,349,15,20,17,20,98,1,
100,82,1,402,0,31,86,248,74,1478,48,349,15,20,17,3,98,1,
39,5,1,402,1,31,86,134,74,1478,78,525,13,72,17,3,21,1,
39,5,1,402,1,31,90,134,74,1478,78,525,13,72,17,3,21,0,
39,5,1,282,1,31,90,134,80,130,78,525,13,72,67,3,21,0,
39,5,1,282,1,31,63,134,80,130,78,525,13,72,67,3,21,0,
29,22,1,282,0,31,63,213,80,130,19,102,10,58,67,3,59,0,
93,60,1,282,0,31,63,145,80,130,86,287,8,23,67,3,94,0,
92,55,1,282,1,31,63,103,80,130,70,162,12,18,67,3,53,0,
92,55,3,39,1,31,63,103,90,2706,70,162,12,18,22,3,53,0,
92,55,3,39,1,34,63,103,90,2706,70,162,12,18,22,26,53,0,
36,100,3,39,0,34,63,112,90,2706,25,345,12,56,22,26,79,0,
24,40,3,39,1,34,63,200,90,2706,91,752,8,80,22,26,5,0,
24,40,-1,690,1,34,63,200,19,1853,91,752,8,80,44,26,5,0,
24,40,-1,690,1,42,63,200,19,1853,91,752,8,80,44,46,5,0,
24,40,1,240,1,42,63,200,86,1995,91,752,8,80,0,46,5,0,
24,40,1,240,1,74,63,200,86,1995,91,752,8,80,0,43,5,0,
24,40,1,240,1,80,63,200,86,1995,91,752,8,80,0,50,5,0,
62,46,1,240,0,80,63,33,86,1995,44,918,7,30,0,50,56,0,
48,50,1,240,1,80,63,10,86,1995,73,522,6,40,0,50,84,0,
46,16,1,240,0,80,63,25,86,1995,49,391,8,61,0,50,14,0,
46,16,1,240,0,80,42,25,86,1995,49,391,8,61,0,50,14,1,
46,16,1,240,0,80,31,25,86,1995,49,391,8,61,0,50,14,1,
46,16,-1,171,0,80,31,25,59,2373,49,391,8,61,19,50,14,1,
20,71,-1,171,1,80,31,115,59,2373,10,681,6,24,19,50,36,1,
20,71,3,97,1,80,31,115,67,3478,10,681,6,24,43,50,36,1,
20,71,2,246,1,80,31,115,17,1247,10,681,6,24,75,50,36,1,
16,29,2,246,1,80,31,7,17,1247,67,419,18,91,75,50,35,1,
62,8,2,246,1,80,31,240,17,1247,63,272,14,71,75,50,75,1,
62,8,3,296,1,80,31,240,63,3121,63,272,14,71,30,50,75,1,
62,8,3,296,1,80,84,240,63,3121,63,272,14,71,30,50,75,1,
62,8,3,296,1,80,55,240,63,3121,63,272,14,71,30,50,75,1,
62,8,2,295,1,80,55,240,76,2090,63,272,14,71,46,50,75,1,
100,50,2,295,0,80,55,229,76,2090,50,73,18,69,46,50,17,1,
100,50,1,109,0,80,55,229,4,587,50,73,18,69,100,50,17,1,
100,50,1,109,0,80,32,229,4,587,50,73,18,69,100,50,17,1,
100,50,1,109,0,23,32,229,4,587,50,73,18,69,100,8,17,1,
89,61,1,109,0,23,32,200,4,587,28,400,18,32,100,8,8,1,
71,64,1,109,0,23,32,196,4,587,9,243,17,49,100,8,42,1,
71,64,1,109,0,23,42,196,4,587,9,243,17,49,100,8,42,0,
80,30,1,109,0,23,42,143,4,587,59,471,22,20,100,8,52,0,
80,30,0,274,0,23,42,143,32,678,59,471,22,20,22,8,52,0,
80,30,0,274,0,23,10,143,32,678,59,471,22,20,22,8,52,0,
80,30,0,274,0,23,86,143,32,678,59,471,22,20,22,8,52,0,
80,30,0,274,0,23,39,143,32,678,59,471,22,20,22,8,52,1,
80,30,0,274,0,23,56,143,32,678,59,471,22,20,22,8,52,0,
47,56,0,274,0,23,56,151,32,678,32,725,13,75,22,8,80,0,
47,56,0,343,0,23,56,151,37,3500,32,725,13,75,54,8,80,0,
71,87,0,343,0,23,56,229,37,3500,68,724,14,82,54,8,0,0,
71,87,0,343,0,87,56,229,37,3500,68,724,14,82,54,8,0,0,
71,87,0,343,0,87,73,229,37,3500,68,724,14,82,54,8,0,0,
71,87,0,496,0,87,73,229,54,2617,68,724,14,82,59,8,0,0,
40,88,0,496,0,87,73,243,54,2617,1,40,14,92,59,8,57,0,
40,88,2,46,0,87,73,243,100,3199,1,40,14,92,21,8,57,0,
40,88,2,46,0,87,63,243,100,3199,1,40,14,92,21,8,57,1,
40,88,2,46,0,7,63,243,100,3199,1,40,14,92,21,48,57,1,
31,73,2,46,0,7,63,51,100,3199,80,510,2,84,21,48,88,1,
80,98,2,46,1,7,63,137,100,3199,64,58,9,92,21,48,42,1,
80,98,2,46,1,7,39,137,100,3199,64,58,9,92,21,48,42,1,
80,98,0,798,1,7,39,137,74,2350,64,58,9,92,49,48,42,1,
82,40,0,798,0,7,39,44,74,2350,13,353,18,28,49,48,32,1,
10,91,0,798,1,7,39,235,74,2350,6,376,20,59,49,48,11,1,
10,91,0,798,1,99,39,235,74,2350,6,376,20,59,49,1,11,1,
84,67,0,798,0,99,39,100,74,2350,30,325,7,98,49,1,57,1,
84,67,0,798,0,99,44,100,74,2350,30,325,7,98,49,1,57,0,
84,67,0,798,0,50,44,100,74,2350,30,325,7,98,49,24,57,0,
84,67,-1,95,0,50,44,100,34,1036,30,325,7,98,15,24,57,0,
84,67,-1,95,0,50,61,100,34,1036,30,325,7,98,15,24,57,1,
84,67,-1,95,0,17,61,100,34,1036,30,325,7,98,15,17,57,1,
22,62,-1,95,1,17,61,164,34,1036,14,6,11,79,15,17,86,1,
22,62,1,889,1,17,61,164,92,719,14,6,11,79,37,17,86,1,
20,2,1,889,1,17,61,62,92,719,10,162,19,59,37,17,29,1,
40,91,1,889,1,17,61,194,92,719,91,62,2,54,37,17,74,1,
41,78,1,889,1,17,61,133,92,719,74,367,3,2,37,17,47,1,
41,78,1,889,1,29,61,133,92,719,74,367,3,2,37,40,47,1,
59,88,1,889,0,29,61,21,92,719,88,702,5,47,37,40,24,1,
28,80,1,889,0,29,61,114,92,719,36,582,17,65,37,40,64,1,
12,1,1,889,1,29,61,12,92,719,0,732,4,63,37,40,67,1,
12,1,1,889,1,29,33,12,92,719,0,732,4,63,37,40,67,1,
12,1,0,101,1,29,33,12,60,623,0,732,4,63,9,40,67,1,
12,1,2,164,1,29,33,12,2,697,0,732,4,63,43,40,67,1,
12,1,2,804,1,29,33,12,21,2160,0,732,4,63,26,40,67,1,
12,1,2,804,1,79,33,12,21,2160,0,732,4,63,26,44,67,1,
55,74,2,804,1,79,33,169,21,2160,36,173,0,80,26,44,87,1,
55,74,1,915,1,79,33,169,22,756,36,173,0,80,43,44,87,1,
55,74,-1,567,1,79,33,169,49,1190,36,173,0,80,74,44,87,1,
55,74,-1,567,1,32,33,169,49,1190,36,173,0,80,74,0,87,1,
40,25,-1,567,1,32,33,59,49,1190,8,726,0,79,74,0,51,1,
40,25,-1,567,1,32,49,59,49,1190,8,726,0,79,74,0,51,0,
40,25,-1,567,1,26,49,59,49,1190,8,726,0,79,74,30,51,0,
91,83,-1,567,1,26,49,57,49,1190,81,666,17,0,74,30,93,0,
91,83,3,938,1,26,49,57,85,3237,81,666,17,0,60,30,93,0,
91,83,-1,937,1,26,49,57,18,3577,81,666,17,0,27,30,93,0,
91,83,3,552,1,26,49,57,18,1718,81,666,17,0,9,30,93,0,
91,83,0,518,1,26,49,57,76,85,81,666,17,0,62,30,93,0,
91,83,0,518,1,32,49,57,76,85,81,666,17,0,62,25,93,0,
91,83,0,518,1,32,4,57,76,85,81,666,17,0,62,25,93,0,
91,83,0,518,1,32,9,57,76,85,81,666,17,0,62,25,93,0,
91,83,0,518,1,48,9,57,76,85,81,666,17,0,62,49,93,0,
91,83,1,883,1,48,9,57,5,207,81,666,17,0,56,49,93,0,
42,7,1,883,0,48,9,111,5,207,3,968,1,39,56,49,33,0,
33,100,1,883,1,48,9,98,5,207,81,699,12,67,56,49,27,0,
74,94,1,883,1,48,9,173,5,207,78,88,2,60,56,49,18,0,
74,94,1,883,1,94,9,173,5,207,78,88,2,60,56,30,18,0,
74,94,1,685,1,94,9,173,95,1153,78,88,2,60,52,30,18,0,
3,25,1,685,0,94,9,180,95,1153,70,29,2,74,52,30,51,0,
3,25,1,685,0,70,9,180,95,1153,70,29,2,74,52,29,51,0,
3,25,1,685,0,42,9,180,95,1153,70,29,2,74,52,33,51,0,
3,25,0,292,0,42,9,180,67,1803,70,29,2,74,40,33,51,0,
3,25,3,292,0,42,9,180,84,3174,70,29,2,74,41,33,51,0,
3,25,3,292,0,97,9,180,84,3174,70,29,2,74,41,17,51,0,
3,25,3,292,0,0,9,180,84,3174,70,29,2,74,41,12,51,0,
3,25,1,176,0,0,9,180,86,3472,70,29,2,74,99,12,51,0,
3,25,1,176,0,58,9,180,86,3472,70,29,2,74,99,24,51,0,
3,25,1,176,0,37,9,180,86,3472,70,29,2,74,99,48,51,0,
3,25,1,557,0,37,9,180,46,2919,70,29,2,74,69,48,51,0,
3,25,1,557,0,37,33,180,46,2919,70,29,2,74,69,48,51,1,
3,25,1,557,0,37,54,180,46,2919,70,29,2,74,69,48,51,0,
3,25,1,557,0,19,54,180,46,2919,70,29,2,74,69,46,51,0,
3,25,1,557,0,19,6,180,46,2919,70,29,2,74,69,46,51,0,
3,25,1,557,0,88,6,180,46,2919,70,29,2,74,69,43,51,0,
3,25,1,557,0,88,90,180,46,2919,70,29,2,74,69,43,51,0,
3,25,2,855,0,88,90,180,55,1364,70,29,2,74,54,43,51,0,
3,25,2,855,0,88,97,180,55,1364,70,29,2,74,54,43,51,0,
3,25,2,855,0,96,97,180,55,1364,70,29,2,74,54,27,51,0,
3,25,1,86,0,96,97,180,8,3534,70,29,2,74,49,27,51,0,
3,25,1,86,0,63,97,180,8,3534,70,29,2,74,49,17,51,0,
83,22,1,86,1,63,97,131,8,3534,56,767,19,35,49,17,31,0,
64,70,1,86,1,63,97,233,8,3534,42,826,9,26,49,17,72,0,
1,72,1,86,0,63,97,91,8,3534,49,337,13,44,49,17,27,0,
12,54,1,86,1,63,97,120,8,3534,34,545,23,17,49,17,33,0,
12,54,1,86,1,63,7,120,8,3534,34,545,23,17,49,17,33,1,
12,54,1,86,1,63,62,120,8,3534,34,545,23,17,49,17,33,0,
12,54,1,86,1,63,3,120,8,3534,34,545,23,17,49,17,33,1,
12,54,1,86,1,63,96,120,8,3534,34,545,23,17,49,17,33,1,
12,54,3,94,1,63,96,120,12,2017,34,545,23,17,40,17,33,1,
12,54,3,94,1,48,96,120,12,2017,34,545,23,17,40,11,33,1,
12,54,2,977,1,48,96,120,33,680,34,545,23,17,1,11,33,1,
97,10,2,977,1,48,96,208,33,680,71,365,19,53,1,11,58,1,
60,54,2,977,1,48,96,1,33,680,37,337,12,68,1,11,65,1,
60,54,2,977,1,48,54,1,33,680,37,337,12,68,1,11,65,0,
60,54,2,977,1,52,54,1,33,680,37,337,12,68,1,5,65,0,
82,7,2,977,0,52,54,250,33,680,91,202,5,93,1,5,49,0,
82,7,3,603,0,52,54,250,77,3235,91,202,5,93,81,5,49,0,
82,7,3,603,0,52,73,250,77,3235,91,202,5,93,81,5,49,0,
82,7,1,988,0,52,73,250,78,3429,91,202,5,93,5,5,49,0,
82,7,1,988,0,36,73,250,78,3429,91,202,5,93,5,30,49,0,
82,7,1,988,0,94,73,250,78,3429,91,202,5,93,5,14,49,0,
82,7,1,988,0,62,73,250,78,3429,91,202,5,93,5,28,49,0,
82,7,1,988,0,62,56,250,78,3429,91,202,5,93,5,28,49,0,
82,7,1,988,0,78,56,250,78,3429,91,202,5,93,5,10,49,0,
82,7,3,728,0,78,56,250,55,1138,91,202,5,93,22,10,49,0,
82,7,3,728,0,71,56,250,55,1138,91,202,5,93,22,12,49,0,
82,7,3,728,0,48,56,250,55,1138,91,202,5,93,22,28,49,0,
82,7,3,728,0,28,56,250,55,1138,91,202,5,93,22,18,49,0,
82,7,1,533,0,28,56,250,62,3306,91,202,5,93,61,18,49,0,
82,7,1,533,0,28,57,250,62,3306,91,202,5,93,61,18,49,0,
82,7,3,161,0,28,57,250,81,2919,91,202,5,93,25,18,49,0,
82,7,2,651,0,28,57,250,73,2343,91,202,5,93,21,18,49,0,
82,7,2,651,0,55,57,250,73,2343,91,202,5,93,21,7,49,0,
51,98,2,651,0,55,57,24,73,2343,41,19,9,10,21,7,33,0,
51,98,2,651,0,63,57,24,73,2343,41,19,9,10,21,21,33,0,
51,98,2,651,0,21,57,24,73,2343,41,19,9,10,21,22,33,0,
51,98,2,651,0,15,57,24,73,2343,41,19,9,10,21,44,33,0,
51,98,2,651,0,25,57,24,73,2343,41,19,9,10,21,1,33,0,
51,98,0,20,0,25,57,24,24,908,41,19,9,10,49,1,33,0,
51,98,0,20,0,14,57,24,24,908,41,19,9,10,49,40,33,0,
51,98,0,20,0,5,57,24,24,908,41,19,9,10,49,49,33,0,
51,98,0,20,0,5,5,24,24,908,41,19,9,10,49,49,33,1,
51,98,1,971,0,5,5,24,61,1432,41,19,9,10,84,49,33,1,
51,98,1,971,0,5,12,24,61,1432,41,19,9,10,84,49,33,1,
51,98,1,971,0,49,12,24,61,1432,41,19,9,10,84,47,33,1,
97,17,1,971,0,49,12,213,61,1432,60,896,22,0,84,47,55,1,
97,17,1,388,0,49,12,213,36,1186,60,896,22,0,31,47,55,1,
97,17,-1,731,0,49,12,213,38,228,60,896,22,0,100,47,55,1,
97,17,3,988,0,49,12,213,35,164,60,896,22,0,43,47,55,1,
97,17,3,988,0,49,91,213,35,164,60,896,22,0,43,47,55,0,
97,17,0,261,0,49,91,213,78,2958,60,896,22,0,74,47,55,0,
5,74,0,261,0,49,91,68,78,2958,43,774,20,57,74,47,87,0,
5,74,3,55,0,49,91,68,19,393,43,774,20,57,13,47,87,0,
5,74,-1,322,0,49,91,68,1,1058,43,774,20,57,47,47,87,0,
5,74,2,847,0,49,91,68,57,2662,43,774,20,57,19,47,87,0,
5,74,2,744,0,49,91,68,83,2269,43,774,20,57,80,47,87,0,
5,74,2,744,0,4,91,68,83,2269,43,774,20,57,80,33,87,0,
5,74,2,744,0,4,82,68,83,2269,43,774,20,57,80,33,87,0,
39,0,2,744,1,4,82,21,83,2269,82,736,20,94,80,33,32,0,
0,97,2,744,0,4,82,169,83,2269,21,944,20,66,80,33,51,0,
49,2,2,744,1,4,82,67,83,2269,38,691,5,86,80,33,35,0,
49,2,2,125,1,4,82,67,86,3163,38,691,5,86,91,33,35,0,
49,2,1,418,1,4,82,67,85,3375,38,691,5,86,99,33,35,0,
49,2,2,335,1,4,82,67,81,3203,38,691,5,86,94,33,35,0,
49,2,2,335,1,4,71,67,81,3203,38,691,5,86,94,33,35,0,
49,2,2,816,1,4,71,67,0,1179,38,691,5,86,0,33,35,0,
49,2,2,816,1,16,71,67,0,1179,38,691,5,86,0,48,35,0,
49,2,2,816,1,17,71,67,0,1179,38,691,5,86,0,34,35,0,
49,2,2,816,1,91,71,67,0,1179,38,691,5,86,0,27,35,0,
49,2,3,158,1,91,71,67,95,3562,38,691,5,86,50,27,35,0,
49,2,3,158,1,91,79,67,95,3562,38,691,5,86,50,27,35,0,
49,2,3,158,1,91,32,67,95,3562,38,691,5,86,50,27,35,0,
49,2,3,158,1,57,32,67,95,3562,38,691,5,86,50,4,35,0,
66,10,3,158,0,57,32,30,95,3562,30,147,10,0,50,4,19,0,
