load,hours,bat,oil,throttle,gear,cvt_temp,lock,cvt,engine_temp,susp,user,slip,vel,lbrake,rpm,rbrake,ballast,
94,32,-1,917,0,46,28,123,46,741,67,156,1,45,43,18,4,1,
94,32,-1,917,0,46,7,123,46,741,67,156,1,45,43,18,4,1,
53,99,-1,917,1,46,7,196,46,741,51,548,7,65,43,18,16,1,
53,99,-1,917,1,0,7,196,46,741,51,548,7,65,43,3,16,1,
0,100,-1,917,1,0,7,58,46,741,1,669,5,62,43,3,57,1,
0,100,-1,917,1,28,7,58,46,741,1,669,5,62,43,46,57,1,
0,100,-1,917,1,28,92,58,46,741,1,669,5,62,43,46,57,0,
0,100,-1,917,1,21,92,58,46,741,1,669,5,62,43,17,57,0,
0,100,-1,917,1,21,67,58,46,741,1,669,5,62,43,17,57,0,
0,100,-1,917,1,57,67,58,46,741,1,669,5,62,43,0,57,0,
0,100,-1,917,1,57,57,58,46,741,1,669,5,62,43,0,57,0,
0,100,0,473,1,57,57,58,62,2568,1,669,5,62,7,0,57,0,
0,100,3,457,1,57,57,58,33,2183,1,669,5,62,62,0,57,0,
2,27,3,457,1,57,57,101,33,2183,82,789,4,4,62,0,5,0,
2,27,3,457,1,44,57,101,33,2183,82,789,4,4,62,6,5,0,
2,27,2,87,1,44,57,101,9,3450,82,789,4,4,91,6,5,0,
2,27,0,870,1,44,57,101,38,905,82,789,4,4,69,6,5,0,
2,27,0,870,1,44,21,101,38,905,82,789,4,4,69,6,5,1,
2,27,1,122,1,44,21,101,72,3104,82,789,4,4,47,6,5,1,
2,27,1,122,1,74,21,101,72,3104,82,789,4,4,47,38,5,1,
2,27,1,122,1,86,21,101,72,3104,82,789,4,4,47,11,5,1,
99,8,1,122,1,86,21,5,72,3104,22,169,22,95,47,11,80,1,
99,8,1,122,1,86,11,5,72,3104,22,169,22,95,47,11,80,0,
99,8,1,122,1,14,11,5,72,3104,22,169,22,95,47,44,80,0,
99,8,2,358,1,14,11,5,23,2567,22,169,22,95,83,44,80,0,
99,8,1,777,1,14,11,5,63,614,22,169,22,95,42,44,80,0,
99,8,1,777,1,9,11,5,63,614,22,169,22,95,42,42,80,0,
99,8,1,777,1,9,100,5,63,614,22,169,22,95,42,42,80,0,
99,8,1,777,1,82,100,5,63,614,22,169,22,95,42,5,80,0,
25,16,1,777,1,82,100,202,63,614,51,549,19,7,42,5,9,0,
25,16,1,777,1,82,94,202,63,614,51,549,19,7,42,5,9,0,
25,16,1,777,1,36,94,202,63,614,51,549,19,7,42,47,9,0,
25,16,1,777,1,20,94,202,63,614,51,549,19,7,42,1,9,0,
67,0,1,777,0,20,94,28,63,614,8,590,3,26,42,1,26,0,
67,0,2,244,0,20,94,28,30,1458,8,590,3,26,18,1,26,0,
82,85,2,244,0,20,94,41,30,1458,18,640,24,22,18,1,55,0,
82,85,0,805,0,20,94,41,92,3054,18,640,24,22,1,1,55,0,
22,69,0,805,0,20,94,137,92,3054,82,376,8,11,1,1,32,0,
22,69,-1,526,0,20,94,137,46,1537,82,376,8,11,46,1,32,0,
22,69,-1,526,0,20,69,137,46,1537,82,376,8,11,46,1,32,1,
22,69,-1,526,0,44,69,137,46,1537,82,376,8,11,46,35,32,1,
22,69,0,208,0,44,69,137,46,40,82,376,8,11,29,35,32,1,
22,69,0,208,0,44,72,137,46,40,82,376,8,11,29,35,32,1,
22,3,0,208,0,44,72,220,46,40,85,677,18,71,29,35,12,1,
22,3,1,95,0,44,72,220,82,3348,85,677,18,71,83,35,12,1,
22,3,1,95,0,44,22,220,82,3348,85,677,18,71,83,35,12,0,
22,3,1,95,0,1,22,220,82,3348,85,677,18,71,83,41,12,0,
25,81,1,95,0,1,22,251,82,3348,13,935,16,38,83,41,42,0,
51,48,1,95,1,1,22,49,82,3348,92,983,3,76,83,41,64,0,
82,83,1,95,1,1,22,121,82,3348,96,666,23,37,83,41,28,0,
82,83,1,95,1,80,22,121,82,3348,96,666,23,37,83,1,28,0,
49,79,1,95,1,80,22,153,82,3348,65,563,4,64,83,1,16,0,
49,79,1,95,1,80,59,153,82,3348,65,563,4,64,83,1,16,1,
49,79,1,95,1,9,59,153,82,3348,65,563,4,64,83,16,16,1,
97,5,1,95,1,9,59,23,82,3348,86,664,23,81,83,16,1,1,
97,5,0,520,1,9,59,23,81,915,86,664,23,81,23,16,1,1,
97,5,0,520,1,60,59,23,81,915,86,664,23,81,23,26,1,1,
45,36,0,520,1,60,59,85,81,915,58,673,8,82,23,26,94,1,
45,36,0,520,1,6,59,85,81,915,58,673,8,82,23,18,94,1,
45,36,0,520,1,59,59,85,81,915,58,673,8,82,23,50,94,1,
76,6,0,520,1,59,59,142,81,915,88,176,13,61,23,50,3,1,
76,6,1,364,1,59,59,142,13,172,88,176,13,61,36,50,3,1,
76,6,1,364,1,59,16,142,13,172,88,176,13,61,36,50,3,1,
76,6,-1,604,1,59,16,142,63,3056,88,176,13,61,38,50,3,1,
76,6,-1,604,1,45,16,142,63,3056,88,176,13,61,38,36,3,1,
76,6,2,11,1,45,16,142,99,874,88,176,13,61,54,36,3,1,
76,6,2,11,1,91,16,142,99,874,88,176,13,61,54,34,3,1,
2,11,2,11,1,91,16,190,99,874,31,6,9,84,54,34,46,1,
3,21,2,11,1,91,16,158,99,874,99,484,4,23,54,34,3,1,
87,31,2,11,1,91,16,122,99,874,82,388,24,62,54,34,97,1,
4,19,2,11,0,91,16,196,99,874,5,978,23,42,54,34,47,1,
4,19,2,11,0,97,16,196,99,874,5,978,23,42,54,33,47,1,
4,19,2,11,0,97,36,196,99,874,5,978,23,42,54,33,47,0,
4,19,3,2,0,97,36,196,41,1044,5,978,23,42,57,33,47,0,
69,9,3,2,0,97,36,18,41,1044,56,680,12,54,57,33,78,0,
69,9,3,966,0,97,36,18,58,3097,56,680,12,54,13,33,78,0,
69,9,2,151,0,97,36,18,5,241,56,680,12,54,64,33,78,0,
49,60,2,151,0,97,36,229,5,241,3,438,3,75,64,33,36,0,
49,60,2,151,0,97,2,229,5,241,3,438,3,75,64,33,36,0,
49,60,0,638,0,97,2,229,59,3119,3,438,3,75,57,33,36,0,
49,60,0,638,0,75,2,229,59,3119,3,438,3,75,57,13,36,0,
49,60,2,445,0,75,2,229,50,1148,3,438,3,75,45,13,36,0,
49,60,2,445,0,75,99,229,50,1148,3,438,3,75,45,13,36,0,
49,60,0,854,0,75,99,229,47,1570,3,438,3,75,21,13,36,0,
25,34,0,854,0,75,99,124,47,1570,77,352,12,23,21,13,89,0,
25,34,0,793,0,75,99,124,73,3238,77,352,12,23,34,13,89,0,
9,91,0,793,1,75,99,170,73,3238,16,319,10,71,34,13,12,0,
9,91,0,793,1,28,99,170,73,3238,16,319,10,71,34,24,12,0,
9,91,-1,254,1,28,99,170,85,2249,16,319,10,71,90,24,12,0,
50,88,-1,254,1,28,99,17,85,2249,91,843,17,0,90,24,46,0,
72,40,-1,254,0,28,99,248,85,2249,67,32,5,38,90,24,60,0,
72,40,3,108,0,28,99,248,25,1960,67,32,5,38,79,24,60,0,
72,40,3,108,0,30,99,248,25,1960,67,32,5,38,79,35,60,0,
72,40,3,108,0,30,57,248,25,1960,67,32,5,38,79,35,60,0,
72,40,3,108,0,33,57,248,25,1960,67,32,5,38,79,14,60,0,
97,84,3,108,1,33,57,227,25,1960,94,451,3,74,79,14,72,0,
47,98,3,108,1,33,57,207,25,1960,34,924,8,8,79,14,26,0,
47,98,3,108,1,97,57,207,25,1960,34,924,8,8,79,12,26,0,
47,98,3,108,1,26,57,207,25,1960,34,924,8,8,79,40,26,0,
47,98,3,108,1,26,17,207,25,1960,34,924,8,8,79,40,26,1,
47,98,3,108,1,26,15,207,25,1960,34,924,8,8,79,40,26,1,
6,12,3,108,1,26,15,197,25,1960,86,479,0,48,79,40,73,1,
6,12,3,108,1,26,55,197,25,1960,86,479,0,48,79,40,73,0,
6,12,3,723,1,26,55,197,41,1290,86,479,0,48,45,40,73,0,
35,28,3,723,0,26,55,193,41,1290,91,536,22,76,45,40,98,0,
35,28,3,723,0,26,55,193,41,1290,91,536,22,76,45,40,98,0,
37,42,3,723,0,26,55,185,41,1290,80,875,19,55,45,40,65,0,
89,39,3,723,1,26,55,55,41,1290,45,146,5,72,45,40,67,0,
89,39,3,723,1,26,48,55,41,1290,45,146,5,72,45,40,67,0,
89,39,3,723,1,85,48,55,41,1290,45,146,5,72,45,14,67,0,
89,39,3,723,1,49,48,55,41,1290,45,146,5,72,45,23,67,0,
89,39,3,723,1,28,48,55,41,1290,45,146,5,72,45,5,67,0,
76,85,3,723,1,28,48,149,41,1290,5,693,18,40,45,5,51,0,
76,85,3,723,1,28,84,149,41,1290,5,693,18,40,45,5,51,0,
76,85,2,619,1,28,84,149,64,975,5,693,18,40,10,5,51,0,
29,26,2,619,0,28,84,130,64,975,69,144,5,55,10,5,59,0,
16,40,2,619,0,28,84,136,64,975,10,341,19,32,10,5,89,0,
16,40,2,619,0,28,98,136,64,975,10,341,19,32,10,5,89,0,
16,40,2,619,0,82,98,136,64,975,10,341,19,32,10,5,89,0,
78,22,2,619,1,82,98,130,64,975,92,358,7,22,10,5,50,0,
78,22,2,619,1,81,98,130,64,975,92,358,7,22,10,27,50,0,
78,22,-1,234,1,81,98,130,78,1157,92,358,7,22,71,27,50,0,
78,22,-1,234,1,81,68,130,78,1157,92,358,7,22,71,27,50,1,
78,22,-1,234,1,81,70,130,78,1157,92,358,7,22,71,27,50,1,
53,70,-1,234,1,81,70,140,78,1157,64,373,6,82,71,27,23,1,
53,70,-1,786,1,81,70,140,32,2164,64,373,6,82,74,27,23,1,
53,70,-1,786,1,72,70,140,32,2164,64,373,6,82,74,41,23,1,
29,15,-1,786,1,72,70,138,32,2164,24,354,13,15,74,41,67,1,
29,15,0,280,1,72,70,138,11,2626,24,354,13,15,9,41,67,1,
29,15,0,280,1,21,70,138,11,2626,24,354,13,15,9,11,67,1,
29,15,0,280,1,21,25,138,11,2626,24,354,13,15,9,11,67,0,
29,15,0,280,1,21,45,138,11,2626,24,354,13,15,9,11,67,1,
29,15,1,872,1,21,45,138,92,2119,24,354,13,15,9,11,67,1,
29,15,1,872,1,21,31,138,92,2119,24,354,13,15,9,11,67,1,
29,15,1,872,1,1,31,138,92,2119,24,354,13,15,9,35,67,1,
29,15,1,872,1,1,78,138,92,2119,24,354,13,15,9,35,67,0,
29,15,1,872,1,1,43,138,92,2119,24,354,13,15,9,35,67,0,
29,15,1,872,1,11,43,138,92,2119,24,354,13,15,9,46,67,0,
29,15,1,872,1,11,44,138,92,2119,24,354,13,15,9,46,67,1,
29,15,1,872,1,60,44,138,92,2119,24,354,13,15,9,19,67,1,
29,15,1,872,1,60,24,138,92,2119,24,354,13,15,9,19,67,1,
29,15,3,174,1,60,24,138,86,1563,24,354,13,15,94,19,67,1,
29,15,3,174,1,60,56,138,86,1563,24,354,13,15,94,19,67,0,
21,45,3,174,1,60,56,1,86,1563,35,91,7,44,94,19,80,0,
99,42,3,174,1,60,56,5,86,1563,44,733,13,44,94,19,9,0,
18,45,3,174,0,60,56,198,86,1563,59,596,20,89,94,19,46,0,
18,45,3,174,0,99,56,198,86,1563,59,596,20,89,94,42,46,0,
18,45,3,174,0,54,56,198,86,1563,59,596,20,89,94,14,46,0,
46,96,3,174,0,54,56,86,86,1563,5,925,11,67,94,14,22,0,
46,96,3,174,0,9,56,86,86,1563,5,925,11,67,94,16,22,0,
46,96,3,174,0,83,56,86,86,1563,5,925,11,67,94,47,22,0,
46,96,-1,376,0,83,56,86,92,1129,5,925,11,67,46,47,22,0,
46,96,-1,376,0,58,56,86,92,1129,5,925,11,67,46,13,22,0,
47,5,-1,376,1,58,56,9,92,1129,83,375,2,57,46,13,95,0,
47,5,-1,376,1,58,55,9,92,1129,83,375,2,57,46,13,95,0,
47,5,1,860,1,58,55,9,85,1044,83,375,2,57,7,13,95,0,
47,5,1,860,1,58,95,9,85,1044,83,375,2,57,7,13,95,1,
47,5,1,860,1,61,95,9,85,1044,83,375,2,57,7,39,95,1,
40,66,1,860,0,61,95,197,85,1044,2,841,5,49,7,39,52,1,
34,22,1,860,1,61,95,51,85,1044,37,871,5,62,7,39,73,1,
34,22,1,860,1,74,95,51,85,1044,37,871,5,62,7,39,73,1,
34,22,1,860,1,9,95,51,85,1044,37,871,5,62,7,3,73,1,
17,22,1,860,0,9,95,146,85,1044,13,608,14,57,7,3,52,1,
17,22,1,860,0,50,95,146,85,1044,13,608,14,57,7,36,52,1,
17,22,1,273,0,50,95,146,39,867,13,608,14,57,28,36,52,1,
17,22,1,273,0,87,95,146,39,867,13,608,14,57,28,41,52,1,
17,22,-1,675,0,87,95,146,54,3423,13,608,14,57,51,41,52,1,
17,22,0,430,0,87,95,146,74,933,13,608,14,57,92,41,52,1,
17,22,2,890,0,87,95,146,83,2961,13,608,14,57,18,41,52,1,
100,30,2,890,0,87,95,187,83,2961,42,95,23,87,18,41,77,1,
100,30,0,381,0,87,95,187,68,1368,42,95,23,87,18,41,77,1,
12,13,0,381,1,87,95,158,68,1368,58,200,18,2,18,41,65,1,
12,13,0,381,1,87,20,158,68,1368,58,200,18,2,18,41,65,0,
12,13,0,771,1,87,20,158,52,1911,58,200,18,2,61,41,65,0,
12,13,0,771,1,87,26,158,52,1911,58,200,18,2,61,41,65,1,
12,13,0,771,1,87,76,158,52,1911,58,200,18,2,61,41,65,1,
8,97,0,771,1,87,76,94,52,1911,40,712,8,19,61,41,79,1,
8,97,0,680,1,87,76,94,63,3344,40,712,8,19,56,41,79,1,
8,97,0,680,1,87,35,94,63,3344,40,712,8,19,56,41,79,0,
8,97,0,838,1,87,35,94,87,3513,40,712,8,19,30,41,79,0,
8,97,1,380,1,87,35,94,7,2405,40,712,8,19,58,41,79,0,
8,97,0,362,1,87,35,94,5,3522,40,712,8,19,90,41,79,0,
10,48,0,362,0,87,35,71,5,3522,10,577,0,91,90,41,43,0,
53,32,0,362,0,87,35,20,5,3522,34,590,11,33,90,41,68,0,
53,32,3,515,0,87,35,20,64,3507,34,590,11,33,31,41,68,0,
53,32,1,879,0,87,35,20,13,2684,34,590,11,33,65,41,68,0,
53,32,1,785,0,87,35,20,87,2769,34,590,11,33,94,41,68,0,
53,32,1,785,0,44,35,20,87,2769,34,590,11,33,94,15,68,0,
75,62,1,785,0,44,35,23,87,2769,59,684,2,51,94,15,41,0,
75,62,1,785,0,44,13,23,87,2769,59,684,2,51,94,15,41,0,
99,78,1,785,1,44,13,184,87,2769,30,996,17,42,94,15,41,0,
99,78,1,785,1,25,13,184,87,2769,30,996,17,42,94,34,41,0,
99,78,1,890,1,25,13,184,4,1246,30,996,17,42,5,34,41,0,
99,78,1,890,1,25,75,184,4,1246,30,996,17,42,5,34,41,1,
99,78,1,92,1,25,75,184,60,3465,30,996,17,42,26,34,41,1,
99,78,1,92,1,44,75,184,60,3465,30,996,17,42,26,17,41,1,
99,78,-1,580,1,44,75,184,68,1277,30,996,17,42,37,17,41,1,
99,78,1,796,1,44,75,184,55,2331,30,996,17,42,90,17,41,1,
33,94,1,796,1,44,75,102,55,2331,14,368,5,57,90,17,41,1,
33,94,1,796,1,44,72,102,55,2331,14,368,5,57,90,17,41,1,
33,94,1,796,1,98,72,102,55,2331,14,368,5,57,90,48,41,1,
33,94,1,297,1,98,72,102,28,2119,14,368,5,57,27,48,41,1,
98,48,1,297,0,98,72,61,28,2119,51,769,3,41,27,48,89,1,
90,62,1,297,0,98,72,235,28,2119,77,332,14,84,27,48,42,1,
90,62,1,297,0,98,81,235,28,2119,77,332,14,84,27,48,42,1,
90,62,3,101,0,98,81,235,8,860,77,332,14,84,86,48,42,1,
90,62,3,101,0,98,98,235,8,860,77,332,14,84,86,48,42,0,
90,62,2,380,0,98,98,235,4,2865,77,332,14,84,73,48,42,0,
70,77,2,380,0,98,98,174,4,2865,34,198,15,60,73,48,0,0,
70,77,1,351,0,98,98,174,0,253,34,198,15,60,44,48,0,0,
70,77,1,351,0,17,98,174,0,253,34,198,15,60,44,37,0,0,
70,77,1,793,0,17,98,174,24,1475,34,198,15,60,59,37,0,0,
70,77,1,793,0,17,14,174,24,1475,34,198,15,60,59,37,0,0,
72,59,1,793,1,17,14,205,24,1475,53,574,22,11,59,37,33,0,
72,59,1,793,1,53,14,205,24,1475,53,574,22,11,59,47,33,0,
72,59,2,815,1,53,14,205,32,423,53,574,22,11,29,47,33,0,
72,59,-1,400,1,53,14,205,68,1832,53,574,22,11,24,47,33,0,
72,59,-1,191,1,53,14,205,6,2257,53,574,22,11,86,47,33,0,
44,96,-1,191,1,53,14,96,6,2257,15,218,12,66,86,47,77,0,
44,96,-1,191,1,53,66,96,6,2257,15,218,12,66,86,47,77,0,
5,10,-1,191,0,53,66,37,6,2257,30,305,5,19,86,47,32,0,
5,10,-1,191,0,27,66,37,6,2257,30,305,5,19,86,14,32,0,
80,47,-1,191,0,27,66,240,6,2257,44,356,5,1,86,14,97,0,
80,47,2,80,0,27,66,240,25,1720,44,356,5,1,25,14,97,0,
91,3,2,80,0,27,66,179,25,1720,76,238,8,21,25,14,20,0,
60,14,2,80,0,27,66,95,25,1720,91,460,4,96,25,14,78,0,
24,8,2,80,0,27,66,120,25,1720,10,532,0,89,25,14,36,0,
16,39,2,80,1,27,66,165,25,1720,0,393,19,89,25,14,7,0,
22,79,2,80,1,27,66,59,25,1720,41,962,10,2,25,14,32,0,
22,79,2,80,1,27,63,59,25,1720,41,962,10,2,25,14,32,1,
42,57,2,80,0,27,63,103,25,1720,12,15,7,89,25,14,27,1,
85,89,2,80,0,27,63,55,25,1720,5,509,10,63,25,14,51,1,
