load,hours,bat,oil,throttle,gear,cvt_temp,lock,cvt,engine_temp,susp,user,slip,vel,lbrake,rpm,rbrake,ballast,
45,7,2,999,0,57,52,212,23,3346,61,915,20,43,46,44,10,0,
45,7,0,904,0,57,52,212,63,2129,61,915,20,43,88,44,10,0,
45,7,0,904,0,99,52,212,63,2129,61,915,20,43,88,17,10,0,
45,7,0,904,0,12,52,212,63,2129,61,915,20,43,88,38,10,0,
45,7,-1,750,0,12,52,212,90,3085,61,915,20,43,11,38,10,0,
45,7,-1,750,0,12,59,212,90,3085,61,915,20,43,11,38,10,0,
45,7,-1,750,0,12,37,212,90,3085,61,915,20,43,11,38,10,1,
0,19,-1,750,0,12,37,137,90,3085,91,750,17,31,11,38,64,1,
72,81,-1,750,0,12,37,51,90,3085,83,77,0,69,11,38,92,1,
72,81,-1,750,0,61,37,51,90,3085,83,77,0,69,11,47,92,1,
72,81,-1,750,0,12,37,51,90,3085,83,77,0,69,11,26,92,1,
57,17,-1,750,1,12,37,239,90,3085,96,417,18,89,11,26,64,1,
57,17,-1,750,1,12,22,239,90,3085,96,417,18,89,11,26,64,0,
57,17,0,159,1,12,22,239,98,2598,96,417,18,89,4,26,64,0,
57,17,1,691,1,12,22,239,88,3336,96,417,18,89,80,26,64,0,
57,17,1,691,1,1,22,239,88,3336,96,417,18,89,80,3,64,0,
7,8,1,691,0,1,22,120,88,3336,16,676,23,52,80,3,38,0,
7,8,1,691,0,1,15,120,88,3336,16,676,23,52,80,3,38,1,
7,8,1,691,0,32,15,120,88,3336,16,676,23,52,80,20,38,1,
7,8,1,691,0,33,15,120,88,3336,16,676,23,52,80,0,38,1,
7,8,1,691,0,33,24,120,88,3336,16,676,23,52,80,0,38,0,
7,8,1,691,0,33,42,120,88,3336,16,676,23,52,80,0,38,0,
7,8,3,222,0,33,42,120,59,1614,16,676,23,52,65,0,38,0,
7,8,3,222,0,33,78,120,59,1614,16,676,23,52,65,0,38,1,
7,8,3,222,0,76,78,120,59,1614,16,676,23,52,65,14,38,1,
7,8,3,222,0,76,81,120,59,1614,16,676,23,52,65,14,38,1,
7,8,3,222,0,76,36,120,59,1614,16,676,23,52,65,14,38,0,
7,8,3,222,0,76,81,120,59,1614,16,676,23,52,65,14,38,0,
24,24,3,222,1,76,81,114,59,1614,20,975,9,37,65,14,29,0,
24,24,-1,109,1,76,81,114,80,1690,20,975,9,37,75,14,29,0,
24,24,-1,109,1,43,81,114,80,1690,20,975,9,37,75,38,29,0,
24,24,2,282,1,43,81,114,85,3014,20,975,9,37,60,38,29,0,
24,24,2,282,1,43,1,114,85,3014,20,975,9,37,60,38,29,0,
23,74,2,282,0,43,1,83,85,3014,11,992,18,97,60,38,70,0,
23,74,3,849,0,43,1,83,75,551,11,992,18,97,2,38,70,0,
23,74,3,578,0,43,1,83,89,1651,11,992,18,97,33,38,70,0,
23,74,3,578,0,43,18,83,89,1651,11,992,18,97,33,38,70,0,
23,74,1,659,0,43,18,83,12,2314,11,992,18,97,73,38,70,0,
23,74,1,659,0,93,18,83,12,2314,11,992,18,97,73,24,70,0,
23,74,-1,875,0,93,18,83,9,1892,11,992,18,97,69,24,70,0,
23,74,-1,875,0,57,18,83,9,1892,11,992,18,97,69,26,70,0,
12,93,-1,875,1,57,18,214,9,1892,48,616,3,17,69,26,30,0,
12,93,-1,875,1,51,18,214,9,1892,48,616,3,17,69,12,30,0,
100,25,-1,875,0,51,18,81,9,1892,9,763,9,33,69,12,92,0,
100,25,-1,43,0,51,18,81,37,2528,9,763,9,33,34,12,92,0,
18,5,-1,43,1,51,18,33,37,2528,33,296,9,84,34,12,41,0,
18,5,1,798,1,51,18,33,35,133,33,296,9,84,43,12,41,0,
18,5,1,798,1,15,18,33,35,133,33,296,9,84,43,21,41,0,
6,72,1,798,1,15,18,98,35,133,94,233,19,24,43,21,8,0,
6,72,3,756,1,15,18,98,36,4,94,233,19,24,93,21,8,0,
6,72,0,489,1,15,18,98,8,722,94,233,19,24,46,21,8,0,
5,89,0,489,0,15,18,70,8,722,73,559,23,60,46,21,22,0,
32,19,0,489,0,15,18,188,8,722,92,28,20,5,46,21,97,0,
32,19,0,489,0,15,6,188,8,722,92,28,20,5,46,21,97,0,
76,61,0,489,1,15,6,167,8,722,49,566,14,16,46,21,42,0,
5,62,0,489,0,15,6,90,8,722,13,966,9,37,46,21,59,0,
70,58,0,489,1,15,6,160,8,722,12,890,10,30,46,21,75,0,
70,58,0,489,1,15,53,160,8,722,12,890,10,30,46,21,75,0,
70,58,3,682,1,15,53,160,94,3064,12,890,10,30,19,21,75,0,
70,58,-1,481,1,15,53,160,14,2564,12,890,10,30,71,21,75,0,
70,58,1,586,1,15,53,160,40,3573,12,890,10,30,71,21,75,0,
70,58,1,586,1,15,77,160,40,3573,12,890,10,30,71,21,75,0,
70,58,1,586,1,15,25,160,40,3573,12,890,10,30,71,21,75,1,
70,58,1,586,1,7,25,160,40,3573,12,890,10,30,71,17,75,1,
95,90,1,586,0,7,25,151,40,3573,66,142,1,81,71,17,70,1,
42,27,1,586,0,7,25,97,40,3573,68,473,10,39,71,17,8,1,
42,27,-1,231,0,7,25,97,2,660,68,473,10,39,78,17,8,1,
42,27,-1,231,0,7,14,97,2,660,68,473,10,39,78,17,8,1,
42,27,-1,989,0,7,14,97,41,830,68,473,10,39,36,17,8,1,
65,3,-1,989,0,7,14,209,41,830,19,523,2,60,36,17,34,1,
65,3,-1,989,0,7,55,209,41,830,19,523,2,60,36,17,34,0,
65,3,-1,989,0,7,93,209,41,830,19,523,2,60,36,17,34,0,
65,3,-1,989,0,7,55,209,41,830,19,523,2,60,36,17,34,1,
82,39,-1,989,0,7,55,226,41,830,6,302,9,28,36,17,21,1,
82,39,-1,989,0,50,55,226,41,830,6,302,9,28,36,9,21,1,
82,39,-1,989,0,29,55,226,41,830,6,302,9,28,36,7,21,1,
82,39,-1,989,0,46,55,226,41,830,6,302,9,28,36,37,21,1,
82,39,-1,989,0,46,27,226,41,830,6,302,9,28,36,37,21,0,
82,39,-1,989,0,46,69,226,41,830,6,302,9,28,36,37,21,1,
82,39,-1,989,0,46,29,226,41,830,6,302,9,28,36,37,21,0,
14,73,-1,989,1,46,29,231,41,830,49,989,12,8,36,37,69,0,
14,73,1,691,1,46,29,231,81,3158,49,989,12,8,54,37,69,0,
14,73,1,691,1,12,29,231,81,3158,49,989,12,8,54,42,69,0,
80,83,1,691,0,12,29,156,81,3158,97,718,13,55,54,42,86,0,
70,4,1,691,0,12,29,161,81,3158,68,762,17,3,54,42,30,0,
92,41,1,691,1,12,29,142,81,3158,19,647,18,19,54,42,91,0,
70,94,1,691,0,12,29,149,81,3158,58,233,22,68,54,42,54,0,
81,45,1,691,1,12,29,217,81,3158,60,398,10,38,54,42,25,0,
81,45,1,691,1,44,29,217,81,3158,60,398,10,38,54,46,25,0,
81,45,1,691,1,96,29,217,81,3158,60,398,10,38,54,26,25,0,
81,45,1,691,1,96,34,217,81,3158,60,398,10,38,54,26,25,1,
81,45,2,527,1,96,34,217,2,1896,60,398,10,38,67,26,25,1,
81,45,2,527,1,77,34,217,2,1896,60,398,10,38,67,20,25,1,
54,99,2,527,1,77,34,240,2,1896,97,114,8,30,67,20,54,1,
54,99,0,660,1,77,34,240,77,43,97,114,8,30,10,20,54,1,
61,61,0,660,0,77,34,157,77,43,61,635,2,49,10,20,30,1,
61,61,0,660,0,77,46,157,77,43,61,635,2,49,10,20,30,1,
53,55,0,660,0,77,46,170,77,43,18,902,14,30,10,20,51,1,
53,55,1,145,0,77,46,170,66,3488,18,902,14,30,83,20,51,1,
60,13,1,145,1,77,46,168,66,3488,64,806,12,55,83,20,84,1,
60,13,1,145,1,77,98,168,66,3488,64,806,12,55,83,20,84,1,
53,8,1,145,1,77,98,187,66,3488,88,634,21,37,83,20,33,1,
53,8,1,145,1,77,65,187,66,3488,88,634,21,37,83,20,33,0,
53,8,1,145,1,77,26,187,66,3488,88,634,21,37,83,20,33,1,
53,8,1,145,1,77,96,187,66,3488,88,634,21,37,83,20,33,0,
53,8,1,145,1,34,96,187,66,3488,88,634,21,37,83,23,33,0,
53,8,1,145,1,34,68,187,66,3488,88,634,21,37,83,23,33,0,
76,38,1,145,0,34,68,27,66,3488,20,73,8,56,83,23,100,0,
58,23,1,145,0,34,68,89,66,3488,95,90,24,15,83,23,43,0,
93,7,1,145,0,34,68,2,66,3488,27,688,2,18,83,23,67,0,
93,7,1,145,0,11,68,2,66,3488,27,688,2,18,83,41,67,0,
14,7,1,145,0,11,68,222,66,3488,0,727,5,21,83,41,63,0,
14,7,1,145,0,11,61,222,66,3488,0,727,5,21,83,41,63,1,
59,34,1,145,0,11,61,183,66,3488,64,955,2,52,83,41,52,1,
59,34,1,145,0,11,31,183,66,3488,64,955,2,52,83,41,52,0,
59,34,1,145,0,57,31,183,66,3488,64,955,2,52,83,45,52,0,
59,34,1,145,0,57,50,183,66,3488,64,955,2,52,83,45,52,1,
59,34,1,145,0,64,50,183,66,3488,64,955,2,52,83,29,52,1,
64,62,1,145,0,64,50,245,66,3488,28,149,4,57,83,29,87,1,
64,62,1,145,0,64,100,245,66,3488,28,149,4,57,83,29,87,0,
64,62,0,774,0,64,100,245,48,2185,28,149,4,57,73,29,87,0,
64,62,0,830,0,64,100,245,97,3329,28,149,4,57,90,29,87,0,
64,62,0,830,0,64,57,245,97,3329,28,149,4,57,90,29,87,1,
64,62,0,830,0,67,57,245,97,3329,28,149,4,57,90,13,87,1,
100,5,0,830,0,67,57,144,97,3329,57,759,3,21,90,13,24,1,
100,5,0,830,0,48,57,144,97,3329,57,759,3,21,90,14,24,1,
100,5,0,830,0,32,57,144,97,3329,57,759,3,21,90,31,24,1,
67,47,0,830,0,32,57,85,97,3329,51,923,15,19,90,31,33,1,
67,47,0,830,0,32,26,85,97,3329,51,923,15,19,90,31,33,1,
60,99,0,830,1,32,26,134,97,3329,43,412,17,59,90,31,52,1,
60,99,0,830,1,32,13,134,97,3329,43,412,17,59,90,31,52,0,
44,1,0,830,0,32,13,254,97,3329,98,801,21,32,90,31,28,0,
44,1,0,830,0,32,28,254,97,3329,98,801,21,32,90,31,28,0,
44,1,0,830,0,32,33,254,97,3329,98,801,21,32,90,31,28,0,
44,1,0,830,0,27,33,254,97,3329,98,801,21,32,90,3,28,0,
44,1,0,830,0,48,33,254,97,3329,98,801,21,32,90,4,28,0,
44,1,0,830,0,48,58,254,97,3329,98,801,21,32,90,4,28,0,
44,1,1,921,0,48,58,254,37,456,98,801,21,32,81,4,28,0,
44,1,1,921,0,43,58,254,37,456,98,801,21,32,81,30,28,0,
44,1,1,921,0,43,28,254,37,456,98,801,21,32,81,30,28,0,
5,33,1,921,0,43,28,254,37,456,23,289,9,14,81,30,71,0,
5,33,1,921,0,43,22,254,37,456,23,289,9,14,81,30,71,1,
5,33,1,921,0,43,55,254,37,456,23,289,9,14,81,30,71,0,
5,33,1,921,0,83,55,254,37,456,23,289,9,14,81,20,71,0,
87,30,1,921,1,83,55,125,37,456,92,203,23,53,81,20,40,0,
87,30,-1,333,1,83,55,125,31,3122,92,203,23,53,73,20,40,0,
87,30,-1,333,1,83,94,125,31,3122,92,203,23,53,73,20,40,1,
87,30,-1,333,1,2,94,125,31,3122,92,203,23,53,73,46,40,1,
87,30,-1,333,1,2,66,125,31,3122,92,203,23,53,73,46,40,1,
60,69,-1,333,1,2,66,167,31,3122,1,499,13,56,73,46,31,1,
60,69,-1,333,1,14,66,167,31,3122,1,499,13,56,73,43,31,1,
60,69,-1,333,1,14,78,167,31,3122,1,499,13,56,73,43,31,0,
60,69,3,770,1,14,78,167,91,2946,1,499,13,56,22,43,31,0,
60,69,3,770,1,72,78,167,91,2946,1,499,13,56,22,33,31,0,
4,31,3,770,1,72,78,231,91,2946,96,233,5,76,22,33,34,0,
4,31,3,770,1,72,29,231,91,2946,96,233,5,76,22,33,34,0,
4,31,3,770,1,72,14,231,91,2946,96,233,5,76,22,33,34,1,
4,31,3,770,1,72,100,231,91,2946,96,233,5,76,22,33,34,0,
4,31,3,770,1,36,100,231,91,2946,96,233,5,76,22,8,34,0,
4,31,3,770,1,36,16,231,91,2946,96,233,5,76,22,8,34,1,
4,31,0,657,1,36,16,231,97,1039,96,233,5,76,79,8,34,1,
4,31,0,657,1,36,33,231,97,1039,96,233,5,76,79,8,34,0,
4,31,0,657,1,36,29,231,97,1039,96,233,5,76,79,8,34,0,
4,31,0,213,1,36,29,231,26,2095,96,233,5,76,84,8,34,0,
4,31,3,634,1,36,29,231,85,1565,96,233,5,76,9,8,34,0,
4,31,3,634,1,36,25,231,85,1565,96,233,5,76,9,8,34,1,
4,31,3,634,1,72,25,231,85,1565,96,233,5,76,9,34,34,1,
4,31,3,634,1,72,66,231,85,1565,96,233,5,76,9,34,34,0,
4,31,3,634,1,72,41,231,85,1565,96,233,5,76,9,34,34,1,
4,31,2,47,1,72,41,231,43,756,96,233,5,76,50,34,34,1,
4,31,2,47,1,21,41,231,43,756,96,233,5,76,50,12,34,1,
4,31,-1,268,1,21,41,231,75,2917,96,233,5,76,27,12,34,1,
4,31,2,49,1,21,41,231,19,287,96,233,5,76,11,12,34,1,
4,31,2,639,1,21,41,231,11,2079,96,233,5,76,52,12,34,1,
4,31,2,639,1,52,41,231,11,2079,96,233,5,76,52,45,34,1,
98,38,2,639,0,52,41,72,11,2079,43,80,0,97,52,45,35,1,
98,38,2,639,0,52,70,72,11,2079,43,80,0,97,52,45,35,1,
98,38,2,639,0,80,70,72,11,2079,43,80,0,97,52,25,35,1,
55,87,2,639,1,80,70,125,11,2079,94,856,22,58,52,25,49,1,
55,87,2,639,1,80,20,125,11,2079,94,856,22,58,52,25,49,0,
55,87,2,639,1,97,20,125,11,2079,94,856,22,58,52,1,49,0,
96,40,2,639,1,97,20,213,11,2079,72,300,10,16,52,1,76,0,
96,40,0,780,1,97,20,213,25,2560,72,300,10,16,97,1,76,0,
96,40,0,780,1,20,20,213,25,2560,72,300,10,16,97,16,76,0,
96,40,0,780,1,20,19,213,25,2560,72,300,10,16,97,16,76,1,
96,40,0,780,1,99,19,213,25,2560,72,300,10,16,97,9,76,1,
96,40,0,780,1,99,80,213,25,2560,72,300,10,16,97,9,76,0,
96,40,0,780,1,29,80,213,25,2560,72,300,10,16,97,0,76,0,
96,40,0,780,1,96,80,213,25,2560,72,300,10,16,97,41,76,0,
41,54,0,780,0,96,80,81,25,2560,23,669,8,52,97,41,42,0,
16,10,0,780,1,96,80,184,25,2560,44,744,11,27,97,41,11,0,
16,10,0,780,1,31,80,184,25,2560,44,744,11,27,97,32,11,0,
80,42,0,780,1,31,80,223,25,2560,28,717,9,42,97,32,36,0,
76,37,0,780,1,31,80,166,25,2560,60,336,22,47,97,32,77,0,
54,29,0,780,0,31,80,159,25,2560,33,36,12,1,97,32,66,0,
54,29,0,780,0,61,80,159,25,2560,33,36,12,1,97,43,66,0,
54,29,3,859,0,61,80,159,30,690,33,36,12,1,45,43,66,0,
54,29,3,859,0,77,80,159,30,690,33,36,12,1,45,28,66,0,
54,29,3,859,0,77,72,159,30,690,33,36,12,1,45,28,66,0,
54,29,3,859,0,43,72,159,30,690,33,36,12,1,45,4,66,0,
54,29,3,859,0,43,93,159,30,690,33,36,12,1,45,4,66,1,
54,29,3,859,0,43,27,159,30,690,33,36,12,1,45,4,66,0,
29,67,3,859,0,43,27,103,30,690,54,386,23,46,45,4,76,0,
18,38,3,859,1,43,27,198,30,690,96,856,8,85,45,4,48,0,
18,38,3,859,1,43,3,198,30,690,96,856,8,85,45,4,48,1,
18,38,3,859,1,33,3,198,30,690,96,856,8,85,45,11,48,1,
51,93,3,859,0,33,3,62,30,690,56,48,20,72,45,11,5,1,
51,93,3,859,0,33,87,62,30,690,56,48,20,72,45,11,5,1,
51,93,3,859,0,33,87,62,30,690,56,48,20,72,45,31,5,1,
51,93,3,859,0,33,74,62,30,690,56,48,20,72,45,31,5,0,
51,93,3,859,0,33,67,62,30,690,56,48,20,72,45,31,5,0,
51,93,2,598,0,33,67,62,98,825,56,48,20,72,86,31,5,0,
93,45,2,598,0,33,67,234,98,825,87,354,22,12,86,31,84,0,
48,84,2,598,0,33,67,90,98,825,25,749,17,24,86,31,36,0,
48,84,2,598,0,33,73,90,98,825,25,749,17,24,86,31,36,0,
33,51,2,598,1,33,73,41,98,825,88,83,4,53,86,31,95,0,
33,51,2,598,1,33,73,41,98,825,88,83,4,53,86,49,95,0,
33,51,2,598,1,59,73,41,98,825,88,83,4,53,86,40,95,0,
3,59,2,598,1,59,73,59,98,825,82,480,14,24,86,40,47,0,
3,59,2,598,1,59,36,59,98,825,82,480,14,24,86,40,47,1,
3,59,2,598,1,12,36,59,98,825,82,480,14,24,86,12,47,1,
3,59,2,598,1,84,36,59,98,825,82,480,14,24,86,10,47,1,
3,59,3,379,1,84,36,59,10,1691,82,480,14,24,25,10,47,1,
3,59,3,379,1,84,52,59,10,1691,82,480,14,24,25,10,47,1,
3,59,3,379,1,53,52,59,10,1691,82,480,14,24,25,22,47,1,
3,59,-1,925,1,53,52,59,54,1929,82,480,14,24,16,22,47,1,
3,59,-1,925,1,53,4,59,54,1929,82,480,14,24,16,22,47,0,
3,59,-1,925,1,53,4,59,54,1929,82,480,14,24,16,22,47,1,
3,59,-1,925,1,0,4,59,54,1929,82,480,14,24,16,17,47,1,
3,59,1,481,1,0,4,59,58,2322,82,480,14,24,85,17,47,1,
3,59,-1,767,1,0,4,59,48,2661,82,480,14,24,28,17,47,1,
3,59,-1,767,1,0,75,59,48,2661,82,480,14,24,28,17,47,0,
3,59,2,565,1,0,75,59,17,649,82,480,14,24,21,17,47,0,
3,59,3,33,1,0,75,59,62,1807,82,480,14,24,33,17,47,0,
93,74,3,33,0,0,75,147,62,1807,2,77,3,32,33,17,95,0,
93,74,3,33,0,0,8,147,62,1807,2,77,3,32,33,17,95,0,
93,74,3,33,0,14,8,147,62,1807,2,77,3,32,33,8,95,0,
93,74,-1,216,0,14,8,147,96,29,2,77,3,32,1,8,95,0,
93,74,-1,438,0,14,8,147,83,1642,2,77,3,32,14,8,95,0,
93,74,3,106,0,14,8,147,19,2182,2,77,3,32,81,8,95,0,
93,74,3,106,0,14,70,147,19,2182,2,77,3,32,81,8,95,1,
93,74,0,761,0,14,70,147,99,3335,2,77,3,32,14,8,95,1,
93,74,2,381,0,14,70,147,11,82,2,77,3,32,16,8,95,1,
