load,hours,bat,oil,throttle,gear,cvt_temp,lock,cvt,engine_temp,susp,user,slip,vel,lbrake,rpm,rbrake,ballast,
30,48,1,678,1,87,60,18,37,3388,92,277,23,100,16,6,84,1,
30,48,1,678,1,87,86,18,37,3388,92,277,23,100,16,6,84,1,
30,48,1,678,1,87,12,18,37,3388,92,277,23,100,16,6,84,1,
30,48,1,678,1,87,94,18,37,3388,92,277,23,100,16,6,84,0,
20,93,1,678,0,87,94,211,37,3388,74,472,19,73,16,6,9,0,
20,93,1,678,0,87,75,211,37,3388,74,472,19,73,16,6,9,1,
20,93,1,678,0,1,75,211,37,3388,74,472,19,73,16,43,9,1,
42,58,1,678,0,1,75,13,37,3388,91,825,4,14,16,43,77,1,
42,58,1,678,0,1,58,13,37,3388,91,825,4,14,16,43,77,1,
42,58,1,678,0,1,43,13,37,3388,91,825,4,14,16,43,77,1,
5,78,1,678,0,1,43,227,37,3388,12,185,19,42,16,43,69,1,
5,78,1,678,0,1,16,227,37,3388,12,185,19,42,16,43,69,0,
5,78,1,678,0,24,16,227,37,3388,12,185,19,42,16,50,69,0,
5,78,1,678,0,58,16,227,37,3388,12,185,19,42,16,18,69,0,
6,60,1,678,1,58,16,172,37,3388,1,215,3,16,16,18,45,0,
6,60,1,678,1,58,81,172,37,3388,1,215,3,16,16,18,45,0,
79,37,1,678,1,58,81,120,37,3388,27,156,14,26,16,18,65,0,
49,7,1,678,0,58,81,24,37,3388,71,680,10,38,16,18,27,0,
49,7,0,130,0,58,81,24,49,904,71,680,10,38,5,18,27,0,
49,7,0,130,0,58,20,24,49,904,71,680,10,38,5,18,27,1,
49,7,0,130,0,32,20,24,49,904,71,680,10,38,5,31,27,1,
0,64,0,130,0,32,20,209,49,904,82,252,15,37,5,31,23,1,
0,64,-1,441,0,32,20,209,12,2308,82,252,15,37,96,31,23,1,
16,13,-1,441,1,32,20,2,12,2308,62,407,24,56,96,31,75,1,
16,13,-1,441,1,60,20,2,12,2308,62,407,24,56,96,0,75,1,
16,13,3,615,1,60,20,2,55,1772,62,407,24,56,39,0,75,1,
16,13,3,615,1,79,20,2,55,1772,62,407,24,56,39,16,75,1,
16,13,0,152,1,79,20,2,46,444,62,407,24,56,35,16,75,1,
16,13,1,274,1,79,20,2,32,1306,62,407,24,56,43,16,75,1,
6,100,1,274,1,79,20,146,32,1306,91,772,24,100,43,16,8,1,
6,100,1,274,1,79,1,146,32,1306,91,772,24,100,43,16,8,0,
70,72,1,274,0,79,1,153,32,1306,3,550,18,20,43,16,38,0,
70,72,3,241,0,79,1,153,30,1251,3,550,18,20,12,16,38,0,
70,72,3,241,0,67,1,153,30,1251,3,550,18,20,12,43,38,0,
70,72,3,241,0,84,1,153,30,1251,3,550,18,20,12,14,38,0,
70,72,1,582,0,84,1,153,58,227,3,550,18,20,59,14,38,0,
70,72,1,582,0,69,1,153,58,227,3,550,18,20,59,36,38,0,
70,72,1,582,0,69,53,153,58,227,3,550,18,20,59,36,38,0,
92,86,1,582,0,69,53,247,58,227,86,97,8,46,59,36,74,0,
92,86,1,582,0,73,53,247,58,227,86,97,8,46,59,1,74,0,
92,86,0,101,0,73,53,247,41,1746,86,97,8,46,31,1,74,0,
92,86,-1,342,0,73,53,247,11,2605,86,97,8,46,64,1,74,0,
92,86,-1,342,0,52,53,247,11,2605,86,97,8,46,64,50,74,0,
92,86,-1,342,0,52,60,247,11,2605,86,97,8,46,64,50,74,0,
92,86,0,425,0,52,60,247,79,1887,86,97,8,46,17,50,74,0,
92,86,0,425,0,55,60,247,79,1887,86,97,8,46,17,26,74,0,
92,86,0,425,0,47,60,247,79,1887,86,97,8,46,17,36,74,0,
92,86,0,425,0,47,45,247,79,1887,86,97,8,46,17,36,74,1,
5,45,0,425,0,47,45,15,79,1887,92,987,24,83,17,36,66,1,
5,45,0,425,0,48,45,15,79,1887,92,987,24,83,17,6,66,1,
5,45,-1,345,0,48,45,15,88,1699,92,987,24,83,68,6,66,1,
66,85,-1,345,1,48,45,240,88,1699,13,564,1,22,68,6,41,1,
66,85,-1,345,1,48,17,240,88,1699,13,564,1,22,68,6,41,1,
88,28,-1,345,1,48,17,50,88,1699,33,718,15,49,68,6,27,1,
88,28,-1,345,1,48,48,50,88,1699,33,718,15,49,68,6,27,0,
88,28,-1,345,1,48,85,50,88,1699,33,718,15,49,68,6,27,0,
88,28,-1,345,1,48,37,50,88,1699,33,718,15,49,68,6,27,0,
88,28,1,370,1,48,37,50,1,1613,33,718,15,49,12,6,27,0,
39,25,1,370,0,48,37,53,1,1613,86,697,0,14,12,6,57,0,
52,40,1,370,0,48,37,80,1,1613,81,796,24,94,12,6,8,0,
52,40,1,370,0,13,37,80,1,1613,81,796,24,94,12,48,8,0,
69,6,1,370,1,13,37,63,1,1613,79,900,10,15,12,48,70,0,
69,6,1,370,1,3,37,63,1,1613,79,900,10,15,12,36,70,0,
69,6,0,579,1,3,37,63,69,450,79,900,10,15,17,36,70,0,
69,6,2,998,1,3,37,63,20,3117,79,900,10,15,71,36,70,0,
69,6,2,998,1,17,37,63,20,3117,79,900,10,15,71,40,70,0,
69,6,2,998,1,17,3,63,20,3117,79,900,10,15,71,40,70,1,
97,80,2,998,1,17,3,231,20,3117,44,304,16,34,71,40,13,1,
97,80,-1,37,1,17,3,231,85,1800,44,304,16,34,58,40,13,1,
97,80,-1,37,1,17,95,231,85,1800,44,304,16,34,58,40,13,1,
97,80,0,745,1,17,95,231,62,1065,44,304,16,34,44,40,13,1,
97,80,1,379,1,17,95,231,58,2271,44,304,16,34,85,40,13,1,
97,80,1,379,1,64,95,231,58,2271,44,304,16,34,85,25,13,1,
97,80,-1,716,1,64,95,231,67,2506,44,304,16,34,57,25,13,1,
97,80,0,123,1,64,95,231,13,2516,44,304,16,34,97,25,13,1,
97,80,0,123,1,64,15,231,13,2516,44,304,16,34,97,25,13,0,
50,6,0,123,1,64,15,1,13,2516,47,594,15,74,97,25,11,0,
50,6,0,123,1,20,15,1,13,2516,47,594,15,74,97,35,11,0,
50,6,0,123,1,20,94,1,13,2516,47,594,15,74,97,35,11,1,
50,6,0,123,1,20,38,1,13,2516,47,594,15,74,97,35,11,1,
1,63,0,123,0,20,38,208,13,2516,59,56,19,78,97,35,63,1,
1,63,2,818,0,20,38,208,32,3016,59,56,19,78,41,35,63,1,
1,63,2,818,0,34,38,208,32,3016,59,56,19,78,41,33,63,1,
58,99,2,818,0,34,38,213,32,3016,26,471,7,29,41,33,64,1,
58,99,2,818,0,2,38,213,32,3016,26,471,7,29,41,1,64,1,
58,99,0,926,0,2,38,213,59,277,26,471,7,29,21,1,64,1,
58,99,-1,427,0,2,38,213,10,462,26,471,7,29,44,1,64,1,
58,99,-1,427,0,2,23,213,10,462,26,471,7,29,44,1,64,0,
74,78,-1,427,1,2,23,196,10,462,17,575,5,92,44,1,56,0,
74,78,3,315,1,2,23,196,35,624,17,575,5,92,56,1,56,0,
74,78,3,315,1,2,77,196,35,624,17,575,5,92,56,1,56,0,
74,78,3,315,1,62,77,196,35,624,17,575,5,92,56,37,56,0,
74,78,3,315,1,64,77,196,35,624,17,575,5,92,56,46,56,0,
74,78,3,315,1,64,8,196,35,624,17,575,5,92,56,46,56,0,
74,78,3,315,1,64,56,196,35,624,17,575,5,92,56,46,56,0,
74,78,3,315,1,64,67,196,35,624,17,575,5,92,56,46,56,0,
26,6,3,315,1,64,67,216,35,624,82,227,8,15,56,46,50,0,
26,6,3,315,1,97,67,216,35,624,82,227,8,15,56,16,50,0,
26,6,3,315,1,44,67,216,35,624,82,227,8,15,56,15,50,0,
26,6,-1,61,1,44,67,216,30,2162,82,227,8,15,0,15,50,0,
26,6,1,735,1,44,67,216,40,684,82,227,8,15,87,15,50,0,
26,6,3,504,1,44,67,216,85,635,82,227,8,15,100,15,50,0,
26,6,3,504,1,44,27,216,85,635,82,227,8,15,100,15,50,0,
26,6,3,504,1,78,27,216,85,635,82,227,8,15,100,27,50,0,
98,75,3,504,0,78,27,61,85,635,84,817,12,89,100,27,81,0,
86,66,3,504,1,78,27,43,85,635,44,912,4,71,100,27,87,0,
84,95,3,504,1,78,27,142,85,635,58,194,10,16,100,27,73,0,
84,95,3,504,1,78,34,142,85,635,58,194,10,16,100,27,73,1,
84,95,3,504,1,78,67,142,85,635,58,194,10,16,100,27,73,0,
84,95,3,504,1,78,16,142,85,635,58,194,10,16,100,27,73,1,
84,95,3,504,1,90,16,142,85,635,58,194,10,16,100,37,73,1,
84,95,3,504,1,90,95,142,85,635,58,194,10,16,100,37,73,1,
84,95,1,574,1,90,95,142,77,3121,58,194,10,16,2,37,73,1,
84,95,1,574,1,80,95,142,77,3121,58,194,10,16,2,44,73,1,
38,68,1,574,1,80,95,74,77,3121,75,999,24,82,2,44,9,1,
38,68,1,932,1,80,95,74,59,731,75,999,24,82,58,44,9,1,
38,68,1,932,1,80,83,74,59,731,75,999,24,82,58,44,9,1,
37,27,1,932,1,80,83,160,59,731,93,826,24,12,58,44,1,1,
37,27,0,295,1,80,83,160,11,3488,93,826,24,12,27,44,1,1,
35,20,0,295,0,80,83,30,11,3488,53,974,16,53,27,44,18,1,
35,20,0,295,0,80,25,30,11,3488,53,974,16,53,27,44,18,1,
87,84,0,295,1,80,25,164,11,3488,81,956,11,7,27,44,62,1,
87,84,0,295,1,23,25,164,11,3488,81,956,11,7,27,29,62,1,
6,79,0,295,1,23,25,221,11,3488,79,950,3,60,27,29,89,1,
6,79,3,693,1,23,25,221,52,2540,79,950,3,60,42,29,89,1,
6,79,3,693,1,11,25,221,52,2540,79,950,3,60,42,23,89,1,
6,79,3,693,1,11,0,221,52,2540,79,950,3,60,42,23,89,0,
6,79,1,838,1,11,0,221,74,1399,79,950,3,60,46,23,89,0,
39,39,1,838,0,11,0,158,74,1399,44,369,18,26,46,23,72,0,
39,39,1,838,0,11,76,158,74,1399,44,369,18,26,46,23,72,1,
25,61,1,838,0,11,76,186,74,1399,85,749,23,48,46,23,18,1,
35,96,1,838,0,11,76,93,74,1399,43,74,4,82,46,23,8,1,
35,96,1,838,0,11,87,93,74,1399,43,74,4,82,46,23,8,0,
35,96,1,838,0,36,87,93,74,1399,43,74,4,82,46,20,8,0,
35,96,2,766,0,36,87,93,34,630,43,74,4,82,46,20,8,0,
35,93,2,766,0,36,87,170,34,630,42,147,4,99,46,20,53,0,
1,48,2,766,0,36,87,237,34,630,93,202,2,78,46,20,77,0,
1,48,1,873,0,36,87,237,72,2091,93,202,2,78,65,20,77,0,
64,41,1,873,1,36,87,116,72,2091,88,477,13,1,65,20,30,0,
74,20,1,873,1,36,87,80,72,2091,39,399,7,15,65,20,49,0,
74,20,1,873,1,36,74,80,72,2091,39,399,7,15,65,20,49,0,
74,20,2,447,1,36,74,80,6,934,39,399,7,15,30,20,49,0,
74,20,2,447,1,16,74,80,6,934,39,399,7,15,30,11,49,0,
74,20,2,447,1,26,74,80,6,934,39,399,7,15,30,3,49,0,
74,20,2,219,1,26,74,80,22,3478,39,399,7,15,12,3,49,0,
74,20,0,858,1,26,74,80,42,2040,39,399,7,15,19,3,49,0,
74,20,0,858,1,26,88,80,42,2040,39,399,7,15,19,3,49,0,
74,20,0,858,1,85,88,80,42,2040,39,399,7,15,19,40,49,0,
35,44,0,858,1,85,88,137,42,2040,85,467,20,69,19,40,86,0,
35,44,0,858,1,32,88,137,42,2040,85,467,20,69,19,16,86,0,
35,44,-1,848,1,32,88,137,89,1736,85,467,20,69,29,16,86,0,
35,44,-1,848,1,32,39,137,89,1736,85,467,20,69,29,16,86,0,
35,44,-1,848,1,32,31,137,89,1736,85,467,20,69,29,16,86,1,
4,44,-1,848,0,32,31,157,89,1736,98,150,15,8,29,16,36,1,
69,18,-1,848,0,32,31,120,89,1736,17,731,10,4,29,16,86,1,
69,18,-1,848,0,68,31,120,89,1736,17,731,10,4,29,18,86,1,
58,19,-1,848,0,68,31,122,89,1736,92,996,22,41,29,18,99,1,
58,19,-1,848,0,85,31,122,89,1736,92,996,22,41,29,27,99,1,
58,19,3,438,0,85,31,122,38,3149,92,996,22,41,48,27,99,1,
58,19,3,438,0,85,45,122,38,3149,92,996,22,41,48,27,99,0,
58,19,1,592,0,85,45,122,50,901,92,996,22,41,3,27,99,0,
48,97,1,592,0,85,45,254,50,901,8,990,5,97,3,27,33,0,
48,97,1,592,0,38,45,254,50,901,8,990,5,97,3,0,33,0,
48,97,1,592,0,51,45,254,50,901,8,990,5,97,3,50,33,0,
48,97,1,592,0,97,45,254,50,901,8,990,5,97,3,44,33,0,
48,97,1,592,0,97,49,254,50,901,8,990,5,97,3,44,33,1,
48,97,1,592,0,97,71,254,50,901,8,990,5,97,3,44,33,1,
59,76,1,592,1,97,71,92,50,901,84,165,20,86,3,44,84,1,
59,76,1,592,1,97,54,92,50,901,84,165,20,86,3,44,84,0,
4,17,1,592,0,97,54,183,50,901,89,737,20,73,3,44,98,0,
16,73,1,592,0,97,54,228,50,901,85,682,6,11,3,44,4,0,
16,73,1,592,0,97,44,228,50,901,85,682,6,11,3,44,4,1,
16,73,2,668,0,97,44,228,25,440,85,682,6,11,41,44,4,1,
16,73,-1,890,0,97,44,228,19,2436,85,682,6,11,58,44,4,1,
16,73,-1,890,0,97,49,228,19,2436,85,682,6,11,58,44,4,0,
16,73,-1,602,0,97,49,228,8,1581,85,682,6,11,93,44,4,0,
16,73,-1,602,0,29,49,228,8,1581,85,682,6,11,93,30,4,0,
43,67,-1,602,1,29,49,118,8,1581,52,279,24,90,93,30,83,0,
43,67,-1,602,1,76,49,118,8,1581,52,279,24,90,93,3,83,0,
12,99,-1,602,0,76,49,47,8,1581,0,285,4,41,93,3,78,0,
12,99,-1,602,0,76,66,47,8,1581,0,285,4,41,93,3,78,0,
94,83,-1,602,1,76,66,14,8,1581,91,422,10,53,93,3,12,0,
94,83,-1,602,1,1,66,14,8,1581,91,422,10,53,93,46,12,0,
94,83,-1,602,1,23,66,14,8,1581,91,422,10,53,93,5,12,0,
94,83,-1,602,1,92,66,14,8,1581,91,422,10,53,93,30,12,0,
94,83,-1,602,1,92,62,14,8,1581,91,422,10,53,93,30,12,0,
94,83,-1,602,1,99,62,14,8,1581,91,422,10,53,93,6,12,0,
94,83,-1,602,1,15,62,14,8,1581,91,422,10,53,93,46,12,0,
94,83,-1,602,1,15,53,14,8,1581,91,422,10,53,93,46,12,0,
94,83,-1,602,1,15,11,14,8,1581,91,422,10,53,93,46,12,1,
83,44,-1,602,0,15,11,171,8,1581,9,133,20,83,93,46,80,1,
83,44,1,793,0,15,11,171,92,1744,9,133,20,83,20,46,80,1,
83,44,1,793,0,64,11,171,92,1744,9,133,20,83,20,44,80,1,
83,44,3,511,0,64,11,171,16,3181,9,133,20,83,15,44,80,1,
83,44,3,511,0,100,11,171,16,3181,9,133,20,83,15,33,80,1,
83,44,3,511,0,100,18,171,16,3181,9,133,20,83,15,33,80,0,
83,44,3,511,0,100,2,171,16,3181,9,133,20,83,15,33,80,1,
83,44,3,511,0,81,2,171,16,3181,9,133,20,83,15,23,80,1,
83,44,3,511,0,26,2,171,16,3181,9,133,20,83,15,9,80,1,
83,44,3,511,0,26,20,171,16,3181,9,133,20,83,15,9,80,1,
83,44,3,511,0,26,20,171,16,3181,9,133,20,83,15,9,80,1,
83,44,3,511,0,49,20,171,16,3181,9,133,20,83,15,23,80,1,
83,44,1,392,0,49,20,171,92,498,9,133,20,83,90,23,80,1,
42,73,1,392,1,49,20,76,92,498,7,512,20,95,90,23,31,1,
42,73,1,392,1,58,20,76,92,498,7,512,20,95,90,44,31,1,
84,73,1,392,1,58,20,14,92,498,30,32,16,93,90,44,100,1,
64,2,1,392,0,58,20,155,92,498,35,897,13,72,90,44,88,1,
64,2,1,392,0,37,20,155,92,498,35,897,13,72,90,8,88,1,
85,84,1,392,1,37,20,232,92,498,48,546,0,26,90,8,38,1,
85,84,1,392,1,37,42,232,92,498,48,546,0,26,90,8,38,1,
1,29,1,392,1,37,42,187,92,498,99,536,4,5,90,8,63,1,
1,29,1,392,1,71,42,187,92,498,99,536,4,5,90,6,63,1,
1,29,1,392,1,71,86,187,92,498,99,536,4,5,90,6,63,1,
1,29,1,392,1,71,28,187,92,498,99,536,4,5,90,6,63,0,
1,29,1,392,1,71,50,187,92,498,99,536,4,5,90,6,63,0,
80,69,1,392,0,71,50,78,92,498,44,840,23,93,90,6,46,0,
80,69,0,730,0,71,50,78,49,1702,44,840,23,93,35,6,46,0,
80,69,0,376,0,71,50,78,94,1221,44,840,23,93,84,6,46,0,
50,40,0,376,1,71,50,53,94,1221,64,686,8,49,84,6,88,0,
93,94,0,376,1,71,50,87,94,1221,59,229,5,29,84,6,44,0,
93,94,0,376,1,53,50,87,94,1221,59,229,5,29,84,17,44,0,
93,94,0,376,1,35,50,87,94,1221,59,229,5,29,84,31,44,0,
93,94,0,376,1,35,50,87,94,1221,59,229,5,29,84,43,44,0,
93,94,0,376,1,35,53,87,94,1221,59,229,5,29,84,43,44,0,
93,94,0,376,1,24,53,87,94,1221,59,229,5,29,84,6,44,0,
93,94,0,376,1,24,90,87,94,1221,59,229,5,29,84,6,44,1,
93,94,0,376,1,48,90,87,94,1221,59,229,5,29,84,29,44,1,
93,94,1,482,1,48,90,87,35,511,59,229,5,29,92,29,44,1,
15,14,1,482,1,48,90,197,35,511,2,957,17,24,92,29,75,1,
15,14,1,482,1,48,98,197,35,511,2,957,17,24,92,29,75,0,
15,14,1,482,1,48,86,197,35,511,2,957,17,24,92,29,75,1,
15,14,0,455,1,48,86,197,11,424,2,957,17,24,6,29,75,1,
15,14,0,606,1,48,86,197,13,1647,2,957,17,24,90,29,75,1,
15,14,0,106,1,48,86,197,36,3338,2,957,17,24,99,29,75,1,
15,14,0,106,1,94,86,197,36,3338,2,957,17,24,99,26,75,1,
15,14,3,722,1,94,86,197,42,485,2,957,17,24,68,26,75,1,
15,14,2,111,1,94,86,197,36,1003,2,957,17,24,89,26,75,1,
15,14,2,111,1,62,86,197,36,1003,2,957,17,24,89,44,75,1,
15,14,2,111,1,58,86,197,36,1003,2,957,17,24,89,34,75,1,
15,14,2,111,1,36,86,197,36,1003,2,957,17,24,89,35,75,1,
15,14,2,111,1,36,68,197,36,1003,2,957,17,24,89,35,75,0,
15,14,0,754,1,36,68,197,16,3334,2,957,17,24,21,35,75,0,
15,14,0,754,1,36,15,197,16,3334,2,957,17,24,21,35,75,0,
15,14,-1,134,1,36,15,197,33,2303,2,957,17,24,18,35,75,0,
15,14,-1,134,1,36,48,197,33,2303,2,957,17,24,18,35,75,0,
15,14,-1,134,1,34,48,197,33,2303,2,957,17,24,18,27,75,0,
90,28,-1,134,0,34,48,67,33,2303,35,677,0,61,18,27,16,0,
90,28,3,586,0,34,48,67,44,2011,35,677,0,61,44,27,16,0,
92,83,3,586,1,34,48,198,44,2011,4,928,23,98,44,27,1,0,
92,83,2,698,1,34,48,198,87,1085,4,928,23,98,99,27,1,0,
92,83,2,698,1,90,48,198,87,1085,4,928,23,98,99,24,1,0,
82,14,2,698,0,90,48,202,87,1085,12,463,22,55,99,24,0,0,
82,14,0,917,0,90,48,202,40,2878,12,463,22,55,26,24,0,0,
82,14,2,835,0,90,48,202,81,1807,12,463,22,55,63,24,0,0,
82,14,2,835,0,90,64,202,81,1807,12,463,22,55,63,24,0,0,
82,14,2,835,0,90,21,202,81,1807,12,463,22,55,63,24,0,1,
82,14,2,835,0,57,21,202,81,1807,12,463,22,55,63,21,0,1,
82,14,2,835,0,57,86,202,81,1807,12,463,22,55,63,21,0,0,
51,59,2,835,0,57,86,169,81,1807,29,91,19,16,63,21,68,0,
43,68,2,835,0,57,86,211,81,1807,85,625,4,77,63,21,52,0,
43,68,2,835,0,57,25,211,81,1807,85,625,4,77,63,21,52,0,
43,68,-1,118,0,57,25,211,21,2314,85,625,4,77,16,21,52,0,
43,68,-1,118,0,57,10,211,21,2314,85,625,4,77,16,21,52,1,
43,68,-1,118,0,57,13,211,21,2314,85,625,4,77,16,21,52,1,
43,68,-1,118,0,57,63,211,21,2314,85,625,4,77,16,21,52,1,
43,68,-1,118,0,12,63,211,21,2314,85,625,4,77,16,28,52,1,
43,68,-1,239,0,12,63,211,76,3504,85,625,4,77,27,28,52,1,
43,68,-1,239,0,36,63,211,76,3504,85,625,4,77,27,36,52,1,
43,68,-1,239,0,36,72,211,76,3504,85,625,4,77,27,36,52,0,
43,68,-1,239,0,36,76,211,76,3504,85,625,4,77,27,36,52,1,
43,68,-1,239,0,46,76,211,76,3504,85,625,4,77,27,17,52,1,
43,68,-1,239,0,46,13,211,76,3504,85,625,4,77,27,17,52,1,
43,68,-1,239,0,84,13,211,76,3504,85,625,4,77,27,27,52,1,
43,68,-1,239,0,21,13,211,76,3504,85,625,4,77,27,9,52,1,
43,68,-1,239,0,21,72,211,76,3504,85,625,4,77,27,9,52,0,
58,25,-1,239,1,21,72,41,76,3504,11,767,21,14,27,9,11,0,
58,25,0,383,1,21,72,41,23,1615,11,767,21,14,62,9,11,0,
58,25,0,383,1,21,97,41,23,1615,11,767,21,14,62,9,11,0,
58,25,0,383,1,80,97,41,23,1615,11,767,21,14,62,37,11,0,
58,25,0,383,1,100,97,41,23,1615,11,767,21,14,62,26,11,0,
58,25,0,383,1,68,97,41,23,1615,11,767,21,14,62,7,11,0,
84,10,0,383,0,68,97,15,23,1615,41,664,20,88,62,7,76,0,
84,10,0,577,0,68,97,15,80,2582,41,664,20,88,53,7,76,0,
84,10,0,191,0,68,97,15,29,1984,41,664,20,88,24,7,76,0,
84,10,0,191,0,92,97,15,29,1984,41,664,20,88,24,10,76,0,
84,10,-1,120,0,92,97,15,38,3271,41,664,20,88,22,10,76,0,
84,10,-1,120,0,92,34,15,38,3271,41,664,20,88,22,10,76,0,
84,10,-1,120,0,92,82,15,38,3271,41,664,20,88,22,10,76,0,
84,10,1,235,0,92,82,15,73,3318,41,664,20,88,41,10,76,0,
84,10,1,235,0,15,82,15,73,3318,41,664,20,88,41,2,76,0,
84,10,1,235,0,24,82,15,73,3318,41,664,20,88,41,12,76,0,
84,10,2,261,0,24,82,15,37,2041,41,664,20,88,21,12,76,0,
84,10,-1,118,0,24,82,15,54,3131,41,664,20,88,44,12,76,0,
16,53,-1,118,1,24,82,49,54,3131,24,477,8,27,44,12,45,0,
34,1,-1,118,1,24,82,153,54,3131,26,726,19,58,44,12,7,0,
34,1,-1,118,1,24,28,153,54,3131,26,726,19,58,44,12,7,1,
34,1,-1,118,1,24,35,153,54,3131,26,726,19,58,44,12,7,0,
34,1,3,198,1,24,35,153,22,3206,26,726,19,58,71,12,7,0,
34,1,1,769,1,24,35,153,54,1886,26,726,19,58,49,12,7,0,
34,1,1,769,1,16,35,153,54,1886,26,726,19,58,49,8,7,0,
