load,oil,gear,cvt_temp,lock,hours,susp,user,slip,rpm,rbrake,engine_temp,bat,throttle,cvt,vel,lbrake,ballast,
26,99,1,591,0,38,23,174,75,3160,83,696,9,47,66,42,43,1,
26,99,1,591,0,38,80,174,75,3160,83,696,9,47,66,42,43,0,
26,99,1,591,0,38,63,174,75,3160,83,696,9,47,66,42,43,1,
26,99,1,591,0,31,63,174,75,3160,83,696,9,47,66,44,43,1,
26,99,-1,610,0,31,63,174,97,2347,83,696,9,47,71,44,43,1,
86,51,-1,610,0,31,63,241,97,2347,46,627,12,11,71,44,19,1,
86,51,-1,610,0,31,38,241,97,2347,46,627,12,11,71,44,19,1,
86,51,0,838,0,31,38,241,76,1846,46,627,12,11,63,44,19,1,
86,51,-1,694,0,31,38,241,23,650,46,627,12,11,42,44,19,1,
37,84,-1,694,1,31,38,40,23,650,73,110,0,43,42,44,63,1,
37,84,-1,694,1,10,38,40,23,650,73,110,0,43,42,10,63,1,
37,84,-1,694,1,10,80,40,23,650,73,110,0,43,42,10,63,0,
4,100,-1,694,0,10,80,48,23,650,16,233,20,66,42,10,98,0,
4,100,-1,694,0,61,80,48,23,650,16,233,20,66,42,23,98,0,
58,92,-1,694,1,61,80,92,23,650,59,46,11,16,42,23,6,0,
58,92,-1,694,1,47,80,92,23,650,59,46,11,16,42,34,6,0,
58,92,-1,694,1,47,27,92,23,650,59,46,11,16,42,34,6,1,
58,92,-1,694,1,92,27,92,23,650,59,46,11,16,42,10,6,1,
85,48,-1,694,0,92,27,221,23,650,87,394,0,94,42,10,73,1,
85,48,-1,694,0,70,27,221,23,650,87,394,0,94,42,29,73,1,
85,48,-1,694,0,30,27,221,23,650,87,394,0,94,42,6,73,1,
85,48,-1,694,0,30,51,221,23,650,87,394,0,94,42,6,73,1,
85,48,-1,694,0,48,51,221,23,650,87,394,0,94,42,6,73,1,
85,48,3,60,0,48,51,221,7,247,87,394,0,94,99,6,73,1,
19,52,3,60,1,48,51,90,7,247,18,2,16,6,99,6,30,1,
12,52,3,60,1,48,51,103,7,247,27,695,17,81,99,6,96,1,
8,53,3,60,1,48,51,100,7,247,66,820,8,93,99,6,55,1,
8,53,2,32,1,48,51,100,65,2561,66,820,8,93,96,6,55,1,
82,24,2,32,1,48,51,225,65,2561,91,414,11,87,96,6,60,1,
82,24,0,514,1,48,51,225,94,1843,91,414,11,87,99,6,60,1,
82,24,1,301,1,48,51,225,39,3368,91,414,11,87,81,6,60,1,
82,24,1,301,1,48,74,225,39,3368,91,414,11,87,81,6,60,0,
80,62,1,301,0,48,74,6,39,3368,1,995,16,28,81,6,90,0,
80,62,1,301,0,3,74,6,39,3368,1,995,16,28,81,40,90,0,
80,62,1,301,0,81,74,6,39,3368,1,995,16,28,81,13,90,0,
9,44,1,301,0,81,74,107,39,3368,37,593,16,53,81,13,8,0,
9,44,1,301,0,7,74,107,39,3368,37,593,16,53,81,3,8,0,
65,17,1,301,0,7,74,163,39,3368,83,645,24,43,81,3,91,0,
80,41,1,301,0,7,74,85,39,3368,32,93,14,16,81,3,35,0,
80,41,1,301,0,7,32,85,39,3368,32,93,14,16,81,3,35,1,
80,41,2,129,0,7,32,85,27,3399,32,93,14,16,87,3,35,1,
80,41,1,735,0,7,32,85,85,2183,32,93,14,16,85,3,35,1,
59,71,1,735,1,7,32,130,85,2183,28,364,9,27,85,3,98,1,
92,51,1,735,1,7,32,206,85,2183,76,251,3,40,85,3,63,1,
92,51,1,735,1,7,60,206,85,2183,76,251,3,40,85,3,63,1,
19,62,1,735,1,7,60,10,85,2183,76,280,13,88,85,3,46,1,
19,62,1,735,1,7,55,10,85,2183,76,280,13,88,85,3,46,1,
19,62,1,735,1,7,8,10,85,2183,76,280,13,88,85,3,46,1,
19,62,1,735,1,16,8,10,85,2183,76,280,13,88,85,18,46,1,
19,62,1,735,1,16,88,10,85,2183,76,280,13,88,85,18,46,1,
19,62,-1,358,1,16,88,10,57,562,76,280,13,88,15,18,46,1,
19,62,2,744,1,16,88,10,74,107,76,280,13,88,31,18,46,1,
19,62,2,744,1,76,88,10,74,107,76,280,13,88,31,49,46,1,
19,62,1,936,1,76,88,10,95,1146,76,280,13,88,55,49,46,1,
97,3,1,936,0,76,88,205,95,1146,72,212,20,94,55,49,86,1,
97,3,1,936,0,76,52,205,95,1146,72,212,20,94,55,49,86,1,
97,3,3,548,0,76,52,205,47,1442,72,212,20,94,73,49,86,1,
97,3,1,761,0,76,52,205,58,2726,72,212,20,94,98,49,86,1,
97,3,1,761,0,76,82,205,58,2726,72,212,20,94,98,49,86,0,
97,3,0,340,0,76,82,205,45,503,72,212,20,94,78,49,86,0,
97,3,0,340,0,76,1,205,45,503,72,212,20,94,78,49,86,1,
59,69,0,340,1,76,1,11,45,503,54,188,4,16,78,49,63,1,
69,22,0,340,0,76,1,162,45,503,38,989,13,100,78,49,16,1,
69,22,0,340,0,80,1,162,45,503,38,989,13,100,78,39,16,1,
69,22,0,340,0,44,1,162,45,503,38,989,13,100,78,39,16,1,
69,22,0,340,0,7,1,162,45,503,38,989,13,100,78,13,16,1,
69,22,0,340,0,26,1,162,45,503,38,989,13,100,78,35,16,1,
69,22,3,517,0,26,1,162,14,1010,38,989,13,100,73,35,16,1,
69,22,3,517,0,26,12,162,14,1010,38,989,13,100,73,35,16,1,
69,22,3,517,0,26,66,162,14,1010,38,989,13,100,73,35,16,1,
69,22,3,517,0,26,93,162,14,1010,38,989,13,100,73,35,16,0,
69,22,3,517,0,26,9,162,14,1010,38,989,13,100,73,35,16,1,
69,22,3,517,0,26,12,162,14,1010,38,989,13,100,73,35,16,0,
69,22,3,517,0,26,80,162,14,1010,38,989,13,100,73,35,16,1,
69,22,3,517,0,20,80,162,14,1010,38,989,13,100,73,48,16,1,
69,22,2,953,0,20,80,162,5,3590,38,989,13,100,45,48,16,1,
69,22,2,953,0,20,60,162,5,3590,38,989,13,100,45,48,16,1,
69,22,2,953,0,94,60,162,5,3590,38,989,13,100,45,9,16,1,
82,32,2,953,0,94,60,203,5,3590,9,499,9,45,45,9,23,1,
82,32,2,953,0,61,60,203,5,3590,9,499,9,45,45,14,23,1,
82,32,2,752,0,61,60,203,46,3474,9,499,9,45,12,14,23,1,
82,32,0,46,0,61,60,203,48,1166,9,499,9,45,68,14,23,1,
82,32,0,46,0,61,38,203,48,1166,9,499,9,45,68,14,23,0,
38,97,0,46,1,61,38,72,48,1166,84,726,16,95,68,14,28,0,
38,97,0,701,1,61,38,72,43,1453,84,726,16,95,75,14,28,0,
38,97,0,114,1,61,38,72,50,1258,84,726,16,95,58,14,28,0,
38,97,0,114,1,27,38,72,50,1258,84,726,16,95,58,9,28,0,
35,93,0,114,1,27,38,234,50,1258,12,37,4,1,58,9,91,0,
35,93,2,18,1,27,38,234,70,1699,12,37,4,1,34,9,91,0,
35,93,2,18,1,27,49,234,70,1699,12,37,4,1,34,9,91,0,
35,93,2,18,1,27,59,234,70,1699,12,37,4,1,34,9,91,0,
35,93,2,18,1,27,85,234,70,1699,12,37,4,1,34,9,91,0,
35,93,3,976,1,27,85,234,17,3402,12,37,4,1,32,9,91,0,
35,93,3,976,1,27,4,234,17,3402,12,37,4,1,32,9,91,0,
35,93,3,976,1,100,4,234,17,3402,12,37,4,1,32,11,91,0,
35,93,-1,451,1,100,4,234,85,3286,12,37,4,1,71,11,91,0,
35,93,-1,451,1,90,4,234,85,3286,12,37,4,1,71,15,91,0,
35,93,-1,451,1,90,20,234,85,3286,12,37,4,1,71,15,91,1,
35,93,3,877,1,90,20,234,89,2718,12,37,4,1,47,15,91,1,
35,93,3,877,1,14,20,234,89,2718,12,37,4,1,47,1,91,1,
22,3,3,877,1,14,20,218,89,2718,57,999,2,95,47,1,17,1,
22,3,3,877,1,57,20,218,89,2718,57,999,2,95,47,25,17,1,
22,3,3,595,1,57,20,218,73,2908,57,999,2,95,91,25,17,1,
19,38,3,595,1,57,20,145,73,2908,60,391,14,93,91,25,93,1,
19,38,0,823,1,57,20,145,91,685,60,391,14,93,39,25,93,1,
33,87,0,823,0,57,20,13,91,685,46,139,19,18,39,25,51,1,
26,53,0,823,1,57,20,87,91,685,40,900,22,98,39,25,26,1,
72,59,0,823,0,57,20,61,91,685,93,123,22,0,39,25,4,1,
72,59,2,700,0,57,20,61,50,301,93,123,22,0,7,25,4,1,
72,59,2,700,0,26,20,61,50,301,93,123,22,0,7,26,4,1,
45,10,2,700,0,26,20,84,50,301,22,426,0,30,7,26,86,1,
27,35,2,700,0,26,20,147,50,301,18,91,9,39,7,26,67,1,
27,35,2,700,0,0,20,147,50,301,18,91,9,39,7,36,67,1,
27,35,2,700,0,0,37,147,50,301,18,91,9,39,7,36,67,0,
27,35,2,700,0,98,37,147,50,301,18,91,9,39,7,38,67,0,
27,35,2,700,0,98,63,147,50,301,18,91,9,39,7,38,67,0,
26,27,2,700,1,98,63,56,50,301,96,701,13,88,7,38,49,0,
26,27,2,700,1,13,63,56,50,301,96,701,13,88,7,14,49,0,
26,27,2,700,1,4,63,56,50,301,96,701,13,88,7,12,49,0,
26,27,2,700,1,52,63,56,50,301,96,701,13,88,7,29,49,0,
26,27,1,559,1,52,63,56,89,3589,96,701,13,88,44,29,49,0,
26,27,1,559,1,56,63,56,89,3589,96,701,13,88,44,34,49,0,
26,27,0,206,1,56,63,56,14,3077,96,701,13,88,13,34,49,0,
16,80,0,206,1,56,63,94,14,3077,92,513,0,70,13,34,48,0,
16,80,0,206,1,56,10,94,14,3077,92,513,0,70,13,34,48,1,
16,80,3,754,1,56,10,94,71,165,92,513,0,70,59,34,48,1,
16,80,3,754,1,56,94,94,71,165,92,513,0,70,59,34,48,1,
16,80,3,754,1,56,25,94,71,165,92,513,0,70,59,34,48,1,
16,80,-1,831,1,56,25,94,5,3429,92,513,0,70,18,34,48,1,
16,80,2,812,1,56,25,94,37,280,92,513,0,70,18,34,48,1,
16,80,3,380,1,56,25,94,92,3132,92,513,0,70,78,34,48,1,
16,80,3,380,1,56,60,94,92,3132,92,513,0,70,78,34,48,1,
100,32,3,380,1,56,60,113,92,3132,20,575,13,9,78,34,97,1,
100,32,3,380,1,56,14,113,92,3132,20,575,13,9,78,34,97,0,
57,100,3,380,0,56,14,97,92,3132,25,718,18,63,78,34,99,0,
57,100,3,811,0,56,14,97,39,3252,25,718,18,63,22,34,99,0,
87,0,3,811,0,56,14,217,39,3252,61,779,12,86,22,34,44,0,
100,8,3,811,0,56,14,37,39,3252,38,986,12,91,22,34,53,0,
100,8,3,811,0,31,14,37,39,3252,38,986,12,91,22,21,53,0,
100,8,3,811,0,34,14,37,39,3252,38,986,12,91,22,36,53,0,
100,8,1,244,0,34,14,37,22,2658,38,986,12,91,11,36,53,0,
100,8,1,244,0,34,83,37,22,2658,38,986,12,91,11,36,53,1,
100,8,-1,774,0,34,83,37,56,730,38,986,12,91,61,36,53,1,
100,8,-1,774,0,48,83,37,56,730,38,986,12,91,61,34,53,1,
90,96,-1,774,1,48,83,57,56,730,60,342,15,98,61,34,76,1,
90,96,2,38,1,48,83,57,22,952,60,342,15,98,7,34,76,1,
90,96,-1,230,1,48,83,57,67,382,60,342,15,98,77,34,76,1,
90,96,-1,230,1,1,83,57,67,382,60,342,15,98,77,44,76,1,
90,96,-1,230,1,11,83,57,67,382,60,342,15,98,77,29,76,1,
90,96,-1,237,1,11,83,57,87,3356,60,342,15,98,99,29,76,1,
90,96,-1,151,1,11,83,57,59,2456,60,342,15,98,12,29,76,1,
90,96,-1,513,1,11,83,57,5,55,60,342,15,98,10,29,76,1,
90,96,-1,513,1,11,70,57,5,55,60,342,15,98,10,29,76,0,
90,96,-1,513,1,55,70,57,5,55,60,342,15,98,10,43,76,0,
66,71,-1,513,0,55,70,138,5,55,18,653,14,26,10,43,32,0,
66,71,3,151,0,55,70,138,45,998,18,653,14,26,63,43,32,0,
66,71,3,151,0,16,70,138,45,998,18,653,14,26,63,30,32,0,
66,71,3,151,0,95,70,138,45,998,18,653,14,26,63,20,32,0,
66,71,3,151,0,95,89,138,45,998,18,653,14,26,63,20,32,1,
66,71,1,65,0,95,89,138,78,344,18,653,14,26,65,20,32,1,
66,71,-1,128,0,95,89,138,98,1434,18,653,14,26,54,20,32,1,
52,64,-1,128,1,95,89,229,98,1434,89,193,7,63,54,20,81,1,
52,64,-1,128,1,95,99,229,98,1434,89,193,7,63,54,20,81,0,
52,64,-1,128,1,71,99,229,98,1434,89,193,7,63,54,11,81,0,
52,64,2,884,1,71,99,229,47,32,89,193,7,63,31,11,81,0,
52,64,-1,952,1,71,99,229,38,860,89,193,7,63,19,11,81,0,
52,64,1,635,1,71,99,229,36,3040,89,193,7,63,82,11,81,0,
52,64,3,411,1,71,99,229,33,911,89,193,7,63,52,11,81,0,
52,64,3,633,1,71,99,229,83,1511,89,193,7,63,29,11,81,0,
52,64,3,633,1,71,99,229,83,1511,89,193,7,63,29,11,81,0,
52,64,-1,824,1,71,99,229,41,1015,89,193,7,63,57,11,81,0,
52,64,-1,824,1,71,83,229,41,1015,89,193,7,63,57,11,81,0,
52,64,-1,879,1,71,83,229,18,137,89,193,7,63,31,11,81,0,
99,52,-1,879,0,71,83,92,18,137,3,315,24,18,31,11,92,0,
99,52,0,430,0,71,83,92,41,2048,3,315,24,18,44,11,92,0,
99,52,0,430,0,2,83,92,41,2048,3,315,24,18,44,29,92,0,
73,4,0,430,1,2,83,225,41,2048,89,239,12,58,44,29,78,0,
78,99,0,430,0,2,83,193,41,2048,47,28,17,32,44,29,20,0,
18,3,0,430,0,2,83,243,41,2048,93,893,4,62,44,29,69,0,
18,3,0,430,0,2,21,243,41,2048,93,893,4,62,44,29,69,0,
18,3,0,430,0,40,21,243,41,2048,93,893,4,62,44,43,69,0,
18,3,0,430,0,23,21,243,41,2048,93,893,4,62,44,4,69,0,
18,3,3,766,0,23,21,243,7,2940,93,893,4,62,10,4,69,0,
94,99,3,766,0,23,21,24,7,2940,22,360,4,97,10,4,20,0,
94,99,3,766,0,23,80,24,7,2940,22,360,4,97,10,4,20,1,
94,99,3,766,0,90,80,24,7,2940,22,360,4,97,10,24,20,1,
94,99,3,338,0,90,80,24,33,3581,22,360,4,97,38,24,20,1,
14,60,3,338,1,90,80,43,33,3581,78,647,14,20,38,24,50,1,
14,60,1,379,1,90,80,43,59,926,78,647,14,20,79,24,50,1,
14,60,1,379,1,90,53,43,59,926,78,647,14,20,79,24,50,0,
35,97,1,379,1,90,53,64,59,926,74,654,4,15,79,24,47,0,
35,97,1,379,1,90,46,64,59,926,74,654,4,15,79,24,47,1,
35,97,3,913,1,90,46,64,83,128,74,654,4,15,56,24,47,1,
35,97,3,913,1,90,1,64,83,128,74,654,4,15,56,24,47,0,
35,97,3,622,1,90,1,64,63,547,74,654,4,15,85,24,47,0,
16,86,3,622,1,90,1,36,63,547,63,720,17,63,85,24,46,0,
16,86,3,103,1,90,1,36,29,3592,63,720,17,63,55,24,46,0,
16,86,3,103,1,90,49,36,29,3592,63,720,17,63,55,24,46,0,
38,93,3,103,1,90,49,26,29,3592,29,402,18,57,55,24,98,0,
38,93,3,103,1,10,49,26,29,3592,29,402,18,57,55,9,98,0,
38,93,3,103,1,89,49,26,29,3592,29,402,18,57,55,14,98,0,
38,93,3,103,1,89,36,26,29,3592,29,402,18,57,55,14,98,1,
90,22,3,103,0,89,36,83,29,3592,98,627,22,87,55,14,10,1,
12,87,3,103,1,89,36,108,29,3592,50,198,0,29,55,14,13,1,
12,87,3,103,1,43,36,108,29,3592,50,198,0,29,55,46,13,1,
12,87,3,103,1,28,36,108,29,3592,50,198,0,29,55,38,13,1,
12,87,2,704,1,28,36,108,61,3286,50,198,0,29,59,38,13,1,
41,73,2,704,0,28,36,188,61,3286,8,939,2,13,59,38,65,1,
41,73,2,704,0,8,36,188,61,3286,8,939,2,13,59,25,65,1,
41,73,2,704,0,8,36,188,61,3286,8,939,2,13,59,17,65,1,
41,73,0,92,0,8,36,188,88,141,8,939,2,13,64,17,65,1,
41,73,0,92,0,61,36,188,88,141,8,939,2,13,64,9,65,1,
41,73,0,92,0,95,36,188,88,141,8,939,2,13,64,40,65,1,
41,73,2,990,0,95,36,188,8,3085,8,939,2,13,54,40,65,1,
41,73,2,990,0,24,36,188,8,3085,8,939,2,13,54,7,65,1,
41,73,2,990,0,24,22,188,8,3085,8,939,2,13,54,7,65,1,
41,73,2,990,0,96,22,188,8,3085,8,939,2,13,54,34,65,1,
41,73,2,990,0,88,22,188,8,3085,8,939,2,13,54,44,65,1,
48,74,2,990,0,88,22,98,8,3085,70,172,4,49,54,44,76,1,
48,74,2,990,0,88,50,98,8,3085,70,172,4,49,54,44,76,1,
48,74,-1,92,0,88,50,98,96,2582,70,172,4,49,21,44,76,1,
48,74,-1,92,0,88,16,98,96,2582,70,172,4,49,21,44,76,1,
48,74,-1,92,0,24,16,98,96,2582,70,172,4,49,21,35,76,1,
48,74,-1,92,0,74,16,98,96,2582,70,172,4,49,21,45,76,1,
48,74,-1,92,0,39,16,98,96,2582,70,172,4,49,21,6,76,1,
48,74,-1,92,0,76,16,98,96,2582,70,172,4,49,21,13,76,1,
48,74,-1,92,0,46,16,98,96,2582,70,172,4,49,21,11,76,1,
48,74,-1,765,0,46,16,98,16,1215,70,172,4,49,37,11,76,1,
48,74,-1,765,0,96,16,98,16,1215,70,172,4,49,37,0,76,1,
48,74,0,301,0,96,16,98,4,3557,70,172,4,49,5,0,76,1,
48,74,0,531,0,96,16,98,81,2469,70,172,4,49,52,0,76,1,
48,74,0,531,0,96,78,98,81,2469,70,172,4,49,52,0,76,0,
48,74,0,531,0,27,78,98,81,2469,70,172,4,49,52,25,76,0,
48,74,0,531,0,18,78,98,81,2469,70,172,4,49,52,10,76,0,
49,98,0,531,0,18,78,235,81,2469,24,628,9,30,52,10,29,0,
49,98,0,531,0,26,78,235,81,2469,24,628,9,30,52,42,29,0,
28,86,0,531,0,26,78,22,81,2469,5,457,1,73,52,42,97,0,
28,86,3,378,0,26,78,22,64,2175,5,457,1,73,49,42,97,0,
28,86,-1,442,0,26,78,22,14,1092,5,457,1,73,62,42,97,0,
1,6,-1,442,1,26,78,134,14,1092,47,497,18,76,62,42,100,0,
1,6,-1,442,1,93,78,134,14,1092,47,497,18,76,62,50,100,0,
1,6,-1,442,1,93,25,134,14,1092,47,497,18,76,62,50,100,1,
1,6,3,930,1,93,25,134,77,3480,47,497,18,76,47,50,100,1,
1,6,3,930,1,93,71,134,77,3480,47,497,18,76,47,50,100,1,
44,40,3,930,0,93,71,217,77,3480,83,321,3,53,47,50,87,1,
44,40,3,930,0,100,71,217,77,3480,83,321,3,53,47,31,87,1,
44,40,1,391,0,100,71,217,52,3000,83,321,3,53,6,31,87,1,
44,40,1,391,0,97,71,217,52,3000,83,321,3,53,6,25,87,1,
1,75,1,391,0,97,71,20,52,3000,52,663,11,64,6,25,47,1,
93,85,1,391,1,97,71,6,52,3000,68,28,24,75,6,25,62,1,
30,82,1,391,0,97,71,37,52,3000,50,893,12,98,6,25,19,1,
18,10,1,391,1,97,71,144,52,3000,66,963,18,99,6,25,32,1,
18,10,2,748,1,97,71,144,19,3117,66,963,18,99,68,25,32,1,
57,72,2,748,1,97,71,103,19,3117,78,509,21,16,68,25,85,1,
57,72,2,748,1,97,58,103,19,3117,78,509,21,16,68,25,85,0,
72,
