load,oil,gear,cvt_temp,lock,hours,susp,user,slip,rpm,rbrake,engine_temp,bat,throttle,cvt,vel,lbrake,ballast,
100,51,0,49,1,29,45,248,25,1576,54,22,11,41,36,39,34,0,
100,51,2,325,1,29,45,248,75,3433,54,22,11,41,63,39,34,0,
100,51,2,325,1,25,45,248,75,3433,54,22,11,41,63,12,34,0,
100,51,3,652,1,25,45,248,23,1984,54,22,11,41,91,12,34,0,
29,44,3,652,1,25,45,16,23,1984,16,548,17,59,91,12,92,0,
29,44,3,652,1,25,2,16,23,1984,16,548,17,59,91,12,92,1,
56,60,3,652,0,25,2,231,23,1984,21,827,8,80,91,12,81,1,
56,60,3,652,0,25,31,231,23,1984,21,827,8,80,91,12,81,1,
56,60,3,652,0,25,2,231,23,1984,21,827,8,80,91,12,81,1,
31,39,3,652,1,25,2,144,23,1984,55,265,5,70,91,12,100,1,
31,39,3,652,1,25,96,144,23,1984,55,265,5,70,91,12,100,0,
31,39,3,652,1,2,96,144,23,1984,55,265,5,70,91,3,100,0,
31,39,3,652,1,63,96,144,23,1984,55,265,5,70,91,50,100,0,
35,69,3,652,0,63,96,144,23,1984,59,696,18,89,91,50,31,0,
35,69,3,652,0,63,51,144,23,1984,59,696,18,89,91,50,31,0,
46,36,3,652,1,63,51,128,23,1984,78,394,17,78,91,50,28,0,
91,4,3,652,1,63,51,97,23,1984,22,968,16,57,91,50,16,0,
91,4,3,652,1,63,68,97,23,1984,22,968,16,57,91,50,16,0,
91,4,-1,567,1,63,68,97,62,3186,22,968,16,57,49,50,16,0,
