load,hours,bat,oil,throttle,gear,cvt_temp,lock,cvt,engine_temp,susp,user,slip,vel,lbrake,rpm,rbrake,ballast,
75,20,-1,811,0,33,74,25,80,2745,14,585,4,36,60,11,60,1,
75,20,2,707,0,33,74,25,9,2953,14,585,4,36,93,11,60,1,
75,20,2,707,0,81,74,25,9,2953,14,585,4,36,93,23,60,1,
75,20,3,468,0,81,74,25,50,3387,14,585,4,36,58,23,60,1,
75,20,3,468,0,81,0,25,50,3387,14,585,4,36,58,23,60,0,
75,20,3,468,0,74,0,25,50,3387,14,585,4,36,58,37,60,0,
75,20,3,468,0,98,0,25,50,3387,14,585,4,36,58,37,60,0,
25,83,3,468,0,98,0,241,50,3387,89,995,23,69,58,37,80,0,
27,86,3,468,0,98,0,115,50,3387,53,671,9,88,58,37,56,0,
29,19,3,468,0,98,0,210,50,3387,92,78,17,44,58,37,25,0,
29,19,0,981,0,98,0,210,60,805,92,78,17,44,15,37,25,0,
29,19,2,613,0,98,0,210,9,2196,92,78,17,44,100,37,25,0,
29,19,2,613,0,99,0,210,9,2196,92,78,17,44,100,45,25,0,
29,19,2,613,0,99,11,210,9,2196,92,78,17,44,100,45,25,0,
34,14,2,613,1,99,11,244,9,2196,75,833,5,26,100,45,49,0,
62,36,2,613,0,99,11,164,9,2196,69,836,15,43,100,45,50,0,
62,36,2,613,0,99,84,164,9,2196,69,836,15,43,100,45,50,1,
62,36,1,973,0,99,84,164,63,2003,69,836,15,43,65,45,50,1,
62,36,1,973,0,99,58,164,63,2003,69,836,15,43,65,45,50,1,
62,36,2,310,0,99,58,164,94,1710,69,836,15,43,75,45,50,1,
62,36,2,310,0,13,58,164,94,1710,69,836,15,43,75,45,50,1,
62,36,0,789,0,13,58,164,33,1418,69,836,15,43,73,45,50,1,
62,36,0,789,0,97,58,164,33,1418,69,836,15,43,73,18,50,1,
62,36,0,789,0,49,58,164,33,1418,69,836,15,43,73,29,50,1,
14,40,0,789,0,49,58,183,33,1418,87,952,15,18,73,29,39,1,
79,98,0,789,0,49,58,13,33,1418,41,638,11,89,73,29,14,1,
79,98,0,789,0,49,18,13,33,1418,41,638,11,89,73,29,14,0,
79,98,0,789,0,49,31,13,33,1418,41,638,11,89,73,29,14,1,
0,6,0,789,1,49,31,91,33,1418,11,533,18,38,73,29,54,1,
0,6,1,364,1,49,31,91,12,3103,11,533,18,38,3,29,54,1,
0,6,1,364,1,49,65,91,12,3103,11,533,18,38,3,29,54,1,
0,6,-1,776,1,49,65,91,85,3401,11,533,18,38,48,29,54,1,
95,65,-1,776,1,49,65,226,85,3401,3,75,17,85,48,29,72,1,
95,65,3,833,1,49,65,226,3,2775,3,75,17,85,51,29,72,1,
95,65,3,833,1,49,12,226,3,2775,3,75,17,85,51,29,72,1,
95,65,-1,801,1,49,12,226,55,3564,3,75,17,85,88,29,72,1,
95,65,-1,801,1,57,12,226,55,3564,3,75,17,85,88,9,72,1,
28,11,-1,801,1,57,12,93,55,3564,74,21,8,43,88,9,78,1,
28,11,-1,801,1,57,83,93,55,3564,74,21,8,43,88,9,78,0,
57,58,-1,801,0,57,83,55,55,3564,37,766,17,59,88,9,25,0,
57,58,-1,801,0,57,78,55,55,3564,37,766,17,59,88,9,25,0,
57,58,1,281,0,57,78,55,96,3002,37,766,17,59,10,9,25,0,
57,58,1,281,0,57,78,55,96,3002,37,766,17,59,10,9,25,0,
57,58,1,281,0,57,4,55,96,3002,37,766,17,59,10,9,25,0,
57,58,1,281,0,57,17,55,96,3002,37,766,17,59,10,9,25,1,
57,58,1,281,0,77,17,55,96,3002,37,766,17,59,10,50,25,1,
47,45,1,281,0,77,17,224,96,3002,14,753,21,86,10,50,5,1,
38,32,1,281,0,77,17,201,96,3002,36,897,2,0,10,50,4,1,
38,32,3,830,0,77,17,201,62,711,36,897,2,0,54,50,4,1,
35,90,3,830,0,77,17,142,62,711,8,156,13,24,54,50,89,1,
35,90,3,830,0,9,17,142,62,711,8,156,13,24,54,43,89,1,
35,90,-1,200,0,9,17,142,93,2783,8,156,13,24,74,43,89,1,
35,90,-1,200,0,96,17,142,93,2783,8,156,13,24,74,35,89,1,
27,67,-1,200,1,96,17,106,93,2783,10,115,18,29,74,35,2,1,
27,67,-1,200,1,96,37,106,93,2783,10,115,18,29,74,35,2,0,
27,67,3,164,1,96,37,106,6,687,10,115,18,29,84,35,2,0,
27,67,0,364,1,96,37,106,98,1760,10,115,18,29,61,35,2,0,
27,67,0,364,1,96,26,106,98,1760,10,115,18,29,61,35,2,1,
27,67,2,628,1,96,26,106,21,2540,10,115,18,29,93,35,2,1,
80,56,2,628,0,96,26,16,21,2540,16,724,20,39,93,35,74,1,
80,56,2,628,0,99,26,16,21,2540,16,724,20,39,93,29,74,1,
80,56,2,628,0,54,26,16,21,2540,16,724,20,39,93,23,74,1,
80,56,0,844,0,54,26,16,5,1218,16,724,20,39,92,23,74,1,
80,56,0,844,0,54,97,16,5,1218,16,724,20,39,92,23,74,0,
80,56,3,409,0,54,97,16,93,808,16,724,20,39,0,23,74,0,
80,56,3,409,0,54,67,16,93,808,16,724,20,39,0,23,74,0,
80,56,3,409,0,14,67,16,93,808,16,724,20,39,0,11,74,0,
80,56,1,607,0,14,67,16,93,1313,16,724,20,39,58,11,74,0,
80,56,1,607,0,19,67,16,93,1313,16,724,20,39,58,44,74,0,
80,56,1,607,0,19,28,16,93,1313,16,724,20,39,58,44,74,0,
80,56,3,934,0,19,28,16,1,182,16,724,20,39,20,44,74,0,
78,71,3,934,0,19,28,154,1,182,85,823,5,6,20,44,3,0,
78,71,0,797,0,19,28,154,27,60,85,823,5,6,24,44,3,0,
23,39,0,797,0,19,28,159,27,60,49,829,12,62,24,44,66,0,
23,39,1,601,0,19,28,159,39,3102,49,829,12,62,79,44,66,0,
23,39,0,898,0,19,28,159,31,1512,49,829,12,62,78,44,66,0,
23,39,3,597,0,19,28,159,47,1751,49,829,12,62,77,44,66,0,
23,39,0,88,0,19,28,159,17,2840,49,829,12,62,19,44,66,0,
74,80,0,88,1,19,28,115,17,2840,7,40,23,33,19,44,53,0,
74,80,-1,711,1,19,28,115,95,532,7,40,23,33,27,44,53,0,
4,77,-1,711,0,19,28,152,95,532,49,91,0,39,27,44,93,0,
4,77,3,858,0,19,28,152,91,2013,49,91,0,39,65,44,93,0,
4,77,-1,248,0,19,28,152,58,2657,49,91,0,39,7,44,93,0,
4,77,1,515,0,19,28,152,65,1967,49,91,0,39,100,44,93,0,
4,77,1,515,0,19,6,152,65,1967,49,91,0,39,100,44,93,0,
4,77,1,515,0,19,93,152,65,1967,49,91,0,39,100,44,93,1,
4,77,1,515,0,84,93,152,65,1967,49,91,0,39,100,39,93,1,
91,23,1,515,1,84,93,177,65,1967,58,850,0,7,100,39,43,1,
56,51,1,515,0,84,93,24,65,1967,96,180,17,19,100,39,20,1,
23,30,1,515,0,84,93,60,65,1967,93,863,7,25,100,39,69,1,
23,30,1,656,0,84,93,60,81,2841,93,863,7,25,71,39,69,1,
86,25,1,656,1,84,93,76,81,2841,97,30,17,80,71,39,28,1,
82,61,1,656,0,84,93,50,81,2841,85,973,5,52,71,39,72,1,
82,61,1,656,0,84,57,50,81,2841,85,973,5,52,71,39,72,1,
82,61,1,656,0,28,57,50,81,2841,85,973,5,52,71,50,72,1,
82,61,1,656,0,80,57,50,81,2841,85,973,5,52,71,37,72,1,
82,61,0,751,0,80,57,50,58,232,85,973,5,52,4,37,72,1,
82,61,0,751,0,93,57,50,58,232,85,973,5,52,4,11,72,1,
82,61,0,751,0,93,12,50,58,232,85,973,5,52,4,11,72,0,
82,61,0,751,0,70,12,50,58,232,85,973,5,52,4,7,72,0,
82,61,2,888,0,70,12,50,83,176,85,973,5,52,81,7,72,0,
3,86,2,888,0,70,12,244,83,176,82,236,13,81,81,7,18,0,
3,86,3,223,0,70,12,244,58,2832,82,236,13,81,16,7,18,0,
3,86,3,223,0,17,12,244,58,2832,82,236,13,81,16,9,18,0,
3,86,2,533,0,17,12,244,32,160,82,236,13,81,62,9,18,0,
3,86,2,533,0,6,12,244,32,160,82,236,13,81,62,24,18,0,
3,86,2,533,0,35,12,244,32,160,82,236,13,81,62,42,18,0,
3,86,-1,665,0,35,12,244,60,2772,82,236,13,81,31,42,18,0,
3,86,-1,665,0,22,12,244,60,2772,82,236,13,81,31,22,18,0,
3,86,2,923,0,22,12,244,100,2720,82,236,13,81,48,22,18,0,
3,86,2,923,0,30,12,244,100,2720,82,236,13,81,48,26,18,0,
3,86,2,923,0,70,12,244,100,2720,82,236,13,81,48,23,18,0,
3,86,1,159,0,70,12,244,39,3527,82,236,13,81,78,23,18,0,
3,86,-1,404,0,70,12,244,54,3030,82,236,13,81,76,23,18,0,
3,86,-1,404,0,19,12,244,54,3030,82,236,13,81,76,49,18,0,
3,86,0,787,0,19,12,244,27,2796,82,236,13,81,30,49,18,0,
3,86,1,686,0,19,12,244,62,2318,82,236,13,81,8,49,18,0,
3,86,1,686,0,17,12,244,62,2318,82,236,13,81,8,1,18,0,
3,86,1,686,0,89,12,244,62,2318,82,236,13,81,8,4,18,0,
77,11,1,686,0,89,12,55,62,2318,90,700,15,82,8,4,78,0,
77,11,1,686,0,5,12,55,62,2318,90,700,15,82,8,45,78,0,
80,21,1,686,0,5,12,30,62,2318,15,372,10,31,8,45,38,0,
80,21,1,686,0,64,12,30,62,2318,15,372,10,31,8,46,38,0,
80,21,1,686,0,64,4,30,62,2318,15,372,10,31,8,46,38,0,
7,63,1,686,0,64,4,199,62,2318,73,253,18,69,8,46,91,0,
88,10,1,686,1,64,4,40,62,2318,18,463,8,100,8,46,32,0,
88,10,1,515,1,64,4,40,97,1824,18,463,8,100,4,46,32,0,
88,10,0,479,1,64,4,40,74,1438,18,463,8,100,73,46,32,0,
88,10,0,479,1,77,4,40,74,1438,18,463,8,100,73,40,32,0,
17,26,0,479,0,77,4,228,74,1438,64,319,13,98,73,40,67,0,
17,26,0,479,0,41,4,228,74,1438,64,319,13,98,73,8,67,0,
17,26,2,794,0,41,4,228,3,99,64,319,13,98,7,8,67,0,
17,26,2,794,0,41,60,228,3,99,64,319,13,98,7,8,67,0,
79,28,2,794,0,41,60,69,3,99,86,318,7,98,7,8,60,0,
79,28,2,794,0,41,46,69,3,99,86,318,7,98,7,8,60,0,
79,28,2,794,0,41,23,69,3,99,86,318,7,98,7,8,60,1,
79,28,2,783,0,41,23,69,34,251,86,318,7,98,80,8,60,1,
31,1,2,783,0,41,23,116,34,251,94,633,19,91,80,8,97,1,
31,1,2,783,0,19,23,116,34,251,94,633,19,91,80,29,97,1,
37,67,2,783,1,19,23,86,34,251,95,981,13,51,80,29,13,1,
0,45,2,783,0,19,23,223,34,251,57,94,21,54,80,29,86,1,
0,45,2,783,0,47,23,223,34,251,57,94,21,54,80,24,86,1,
0,45,2,783,0,47,11,223,34,251,57,94,21,54,80,24,86,0,
80,15,2,783,0,47,11,62,34,251,45,54,22,28,80,24,26,0,
80,15,2,783,0,7,11,62,34,251,45,54,22,28,80,16,26,0,
80,15,2,783,0,7,19,62,34,251,45,54,22,28,80,16,26,0,
80,15,2,783,0,78,19,62,34,251,45,54,22,28,80,25,26,0,
51,74,2,783,1,78,19,152,34,251,62,863,4,35,80,25,77,0,
6,33,2,783,0,78,19,125,34,251,38,237,2,31,80,25,35,0,
6,33,0,490,0,78,19,125,98,2550,38,237,2,31,60,25,35,0,
63,29,0,490,1,78,19,196,98,2550,36,492,3,27,60,25,12,0,
63,29,0,242,1,78,19,196,57,1371,36,492,3,27,73,25,12,0,
63,29,0,242,1,68,19,196,57,1371,36,492,3,27,73,26,12,0,
63,29,2,908,1,68,19,196,88,1951,36,492,3,27,39,26,12,0,
63,29,3,588,1,68,19,196,91,2639,36,492,3,27,71,26,12,0,
63,29,0,870,1,68,19,196,73,2700,36,492,3,27,92,26,12,0,
63,29,1,450,1,68,19,196,73,1228,36,492,3,27,63,26,12,0,
30,94,1,450,1,68,19,224,73,1228,16,46,6,45,63,26,31,0,
30,94,-1,543,1,68,19,224,80,1524,16,46,6,45,34,26,31,0,
30,94,-1,543,1,68,19,224,80,1524,16,46,6,45,34,40,31,0,
30,94,-1,24,1,68,19,224,57,678,16,46,6,45,57,40,31,0,
30,94,-1,24,1,68,72,224,57,678,16,46,6,45,57,40,31,0,
30,94,2,284,1,68,72,224,23,760,16,46,6,45,84,40,31,0,
30,94,2,284,1,68,30,224,23,760,16,46,6,45,84,40,31,0,
49,98,2,284,1,68,30,146,23,760,88,849,24,14,84,40,80,0,
86,94,2,284,1,68,30,189,23,760,33,115,8,17,84,40,39,0,
86,94,2,284,1,99,30,189,23,760,33,115,8,17,84,12,39,0,
44,22,2,284,1,99,30,96,23,760,33,374,21,17,84,12,85,0,
44,22,2,284,1,99,54,96,23,760,33,374,21,17,84,12,85,0,
98,55,2,284,0,99,54,95,23,760,75,521,15,47,84,12,23,0,
98,55,2,284,0,99,24,95,23,760,75,521,15,47,84,12,23,0,
98,55,2,284,0,99,63,95,23,760,75,521,15,47,84,12,23,0,
98,55,3,500,0,99,63,95,57,933,75,521,15,47,87,12,23,0,
36,99,3,500,0,99,63,215,57,933,7,770,5,36,87,12,33,0,
36,99,1,757,0,99,63,215,69,3205,7,770,5,36,18,12,33,0,
36,99,1,757,0,99,6,215,69,3205,7,770,5,36,18,12,33,1,
36,99,1,757,0,48,6,215,69,3205,7,770,5,36,18,10,33,1,
36,99,1,757,0,34,6,215,69,3205,7,770,5,36,18,48,33,1,
36,99,1,757,0,34,3,215,69,3205,7,770,5,36,18,48,33,1,
36,99,1,757,0,34,87,215,69,3205,7,770,5,36,18,48,33,1,
36,99,1,757,0,10,87,215,69,3205,7,770,5,36,18,17,33,1,
36,99,1,757,0,10,24,215,69,3205,7,770,5,36,18,17,33,1,
22,50,1,757,0,10,24,209,69,3205,15,576,18,58,18,17,42,1,
22,50,1,757,0,10,79,209,69,3205,15,576,18,58,18,17,42,1,
22,50,1,757,0,60,79,209,69,3205,15,576,18,58,18,29,42,1,
22,50,1,757,0,61,79,209,69,3205,15,576,18,58,18,28,42,1,
22,50,1,757,0,61,52,209,69,3205,15,576,18,58,18,28,42,0,
22,50,1,757,0,61,93,209,69,3205,15,576,18,58,18,28,42,0,
22,50,1,757,0,61,87,209,69,3205,15,576,18,58,18,28,42,1,
22,50,1,757,0,61,61,209,69,3205,15,576,18,58,18,28,42,1,
22,50,1,757,0,61,59,209,69,3205,15,576,18,58,18,28,42,0,
22,50,1,757,0,79,59,209,69,3205,15,576,18,58,18,2,42,0,
22,50,0,484,0,79,59,209,9,1954,15,576,18,58,79,2,42,0,
98,92,0,484,1,79,59,137,9,1954,99,942,5,76,79,2,98,0,
98,92,0,484,1,79,37,137,9,1954,99,942,5,76,79,2,98,1,
51,8,0,484,1,79,37,101,9,1954,45,315,20,37,79,2,58,1,
41,17,0,484,0,79,37,176,9,1954,54,88,1,83,79,2,21,1,
41,17,2,517,0,79,37,176,56,3529,54,88,1,83,78,2,21,1,
78,49,2,517,0,79,37,238,56,3529,92,800,7,7,78,2,6,1,
83,13,2,517,1,79,37,120,56,3529,66,598,21,89,78,2,15,1,
45,78,2,517,0,79,37,3,56,3529,70,771,15,99,78,2,13,1,
45,78,2,517,0,79,29,3,56,3529,70,771,15,99,78,2,13,1,
45,78,3,926,0,79,29,3,37,545,70,771,15,99,44,2,13,1,
45,78,3,926,0,90,29,3,37,545,70,771,15,99,44,11,13,1,
45,78,3,926,0,90,19,3,37,545,70,771,15,99,44,11,13,0,
45,78,3,926,0,86,19,3,37,545,70,771,15,99,44,50,13,0,
45,78,2,870,0,86,19,3,66,1026,70,771,15,99,82,50,13,0,
45,78,-1,914,0,86,19,3,55,878,70,771,15,99,77,50,13,0,
45,78,-1,914,0,86,96,3,55,878,70,771,15,99,77,50,13,0,
45,78,-1,914,0,86,93,3,55,878,70,771,15,99,77,50,13,1,
72,0,-1,914,0,86,93,80,55,878,9,262,16,90,77,50,44,1,
71,49,-1,914,0,86,93,245,55,878,8,282,21,55,77,50,38,1,
71,49,-1,711,0,86,93,245,78,1809,8,282,21,55,64,50,38,1,
71,49,-1,486,0,86,93,245,83,2543,8,282,21,55,59,50,38,1,
71,49,-1,486,0,86,63,245,83,2543,8,282,21,55,59,50,38,1,
24,82,-1,486,0,86,63,98,83,2543,23,325,6,73,59,50,5,1,
24,82,-1,486,0,86,37,98,83,2543,23,325,6,73,59,50,5,1,
6,10,-1,486,1,86,37,23,83,2543,89,424,21,76,59,50,9,1,
11,18,-1,486,0,86,37,176,83,2543,14,82,22,75,59,50,14,1,
11,18,0,586,0,86,37,176,97,296,14,82,22,75,58,50,14,1,
1,21,0,586,0,86,37,160,97,296,92,306,6,12,58,50,98,1,
1,21,0,586,0,86,14,160,97,296,92,306,6,12,58,50,98,1,
1,21,2,83,0,86,14,160,89,2978,92,306,6,12,53,50,98,1,
1,21,0,191,0,86,14,160,90,3294,92,306,6,12,13,50,98,1,
1,21,0,191,0,24,14,160,90,3294,92,306,6,12,13,24,98,1,
1,21,0,191,0,65,14,160,90,3294,92,306,6,12,13,42,98,1,
53,20,0,191,1,65,14,134,90,3294,59,249,22,95,13,42,54,1,
53,20,3,646,1,65,14,134,89,3423,59,249,22,95,90,42,54,1,
49,40,3,646,1,65,14,70,89,3423,2,556,10,25,90,42,64,1,
49,40,3,646,1,65,18,70,89,3423,2,556,10,25,90,42,64,1,
49,40,3,646,1,8,18,70,89,3423,2,556,10,25,90,20,64,1,
24,50,3,646,0,8,18,255,89,3423,26,1,14,49,90,20,19,1,
70,85,3,646,1,8,18,41,89,3423,56,305,7,47,90,20,59,1,
70,85,3,646,1,36,18,41,89,3423,56,305,7,47,90,41,59,1,
70,85,-1,232,1,36,18,41,66,1271,56,305,7,47,37,41,59,1,
70,85,-1,232,1,36,18,41,66,1271,56,305,7,47,37,41,59,1,
70,85,0,817,1,36,18,41,2,228,56,305,7,47,29,41,59,1,
70,85,0,817,1,35,18,41,2,228,56,305,7,47,29,46,59,1,
70,85,-1,459,1,35,18,41,92,3474,56,305,7,47,58,46,59,1,
70,85,-1,459,1,35,95,41,92,3474,56,305,7,47,58,46,59,1,
70,85,-1,459,1,35,32,41,92,3474,56,305,7,47,58,46,59,0,
51,7,-1,459,0,35,32,107,92,3474,49,282,9,2,58,46,20,0,
51,7,-1,459,0,35,3,107,92,3474,49,282,9,2,58,46,20,1,
51,7,-1,459,0,35,70,107,92,3474,49,282,9,2,58,46,20,0,
51,7,-1,321,0,35,70,107,6,510,49,282,9,2,71,46,20,0,
51,7,-1,321,0,35,27,107,6,510,49,282,9,2,71,46,20,0,
83,77,-1,321,0,35,27,98,6,510,94,63,1,8,71,46,28,0,
