load,oil,gear,cvt_temp,lock,hours,susp,user,slip,rpm,rbrake,engine_temp,bat,throttle,cvt,vel,lbrake,ballast,
31,89,0,284,1,83,32,20,40,3260,53,703,22,27,90,26,13,0,
31,89,0,284,1,51,32,20,40,3260,53,703,22,27,90,40,13,0,
31,89,2,675,1,51,32,20,17,2697,53,703,22,27,64,40,13,0,
31,89,2,675,1,62,32,20,17,2697,53,703,22,27,64,20,13,0,
19,10,2,675,0,62,32,158,17,2697,3,544,1,45,64,20,78,0,
92,7,2,675,1,62,32,156,17,2697,40,899,15,34,64,20,12,0,
14,43,2,675,0,62,32,35,17,2697,90,57,12,83,64,20,75,0,
38,19,2,675,1,62,32,79,17,2697,96,496,4,12,64,20,56,0,
38,19,2,675,1,62,14,79,17,2697,96,496,4,12,64,20,56,1,
38,19,3,575,1,62,14,79,64,1942,96,496,4,12,80,20,56,1,
38,19,3,575,1,94,14,79,64,1942,96,496,4,12,80,36,56,1,
38,19,0,913,1,94,14,79,56,2924,96,496,4,12,34,36,56,1,
38,19,-1,756,1,94,14,79,57,807,96,496,4,12,48,36,56,1,
38,19,-1,756,1,86,14,79,57,807,96,496,4,12,48,15,56,1,
38,19,-1,634,1,86,14,79,43,3316,96,496,4,12,67,15,56,1,
38,19,-1,573,1,86,14,79,13,557,96,496,4,12,61,15,56,1,
38,19,-1,573,1,86,29,79,13,557,96,496,4,12,61,15,56,0,
49,0,-1,573,1,86,29,255,13,557,68,790,21,35,61,15,100,0,
86,42,-1,573,0,86,29,83,13,557,45,619,13,29,61,15,79,0,
86,42,-1,573,0,86,84,83,13,557,45,619,13,29,61,15,79,0,
86,42,-1,782,0,86,84,83,10,1593,45,619,13,29,96,15,79,0,
86,42,3,547,0,86,84,83,1,2349,45,619,13,29,7,15,79,0,
78,44,3,547,0,86,84,127,1,2349,18,595,15,39,7,15,49,0,
50,7,3,547,0,86,84,233,1,2349,70,76,4,58,7,15,30,0,
50,7,3,547,0,74,84,233,1,2349,70,76,4,58,7,11,30,0,
50,7,3,547,0,74,63,233,1,2349,70,76,4,58,7,11,30,1,
50,7,3,547,0,74,27,233,1,2349,70,76,4,58,7,11,30,1,
50,7,0,931,0,74,27,233,28,1225,70,76,4,58,77,11,30,1,
50,7,0,931,0,12,27,233,28,1225,70,76,4,58,77,39,30,1,
50,7,0,931,0,12,24,233,28,1225,70,76,4,58,77,39,30,0,
50,7,0,931,0,79,24,233,28,1225,70,76,4,58,77,10,30,0,
50,7,3,54,0,79,24,233,36,1874,70,76,4,58,28,10,30,0,
50,7,3,54,0,79,11,233,36,1874,70,76,4,58,28,10,30,0,
62,56,3,54,1,79,11,148,36,1874,13,702,20,11,28,10,86,0,
62,56,3,54,1,79,1,148,36,1874,13,702,20,11,28,10,86,0,
23,52,3,54,1,79,1,101,36,1874,99,90,23,16,28,10,83,0,
23,52,3,435,1,79,1,101,11,323,99,90,23,16,12,10,83,0,
91,91,3,435,1,79,1,160,11,323,45,777,3,8,12,10,61,0,
91,91,3,435,1,79,92,160,11,323,45,777,3,8,12,10,61,0,
91,91,3,435,1,82,92,160,11,323,45,777,3,8,12,10,61,0,
91,91,3,435,1,3,92,160,11,323,45,777,3,8,12,23,61,0,
91,91,3,435,1,2,92,160,11,323,45,777,3,8,12,24,61,0,
91,91,1,887,1,2,92,160,4,2758,45,777,3,8,92,24,61,0,
91,91,1,887,1,2,70,160,4,2758,45,777,3,8,92,24,61,1,
27,59,1,887,0,2,70,163,4,2758,80,967,2,31,92,24,72,1,
27,59,1,887,0,7,70,163,4,2758,80,967,2,31,92,46,72,1,
27,59,2,806,0,7,70,163,78,784,80,967,2,31,58,46,72,1,
27,59,2,806,0,7,59,163,78,784,80,967,2,31,58,46,72,1,
78,92,2,806,0,7,59,78,78,784,25,607,6,74,58,46,33,1,
78,92,2,806,0,67,59,78,78,784,25,607,6,74,58,28,33,1,
78,92,2,806,0,17,59,78,78,784,25,607,6,74,58,37,33,1,
78,92,2,806,0,25,59,78,78,784,25,607,6,74,58,32,33,1,
78,92,2,806,0,63,59,78,78,784,25,607,6,74,58,47,33,1,
78,92,2,806,0,63,93,78,78,784,25,607,6,74,58,47,33,1,
78,92,2,806,0,63,66,78,78,784,25,607,6,74,58,47,33,1,
78,92,2,806,0,63,66,78,78,784,25,607,6,74,58,47,33,1,
78,92,1,131,0,63,66,78,70,3254,25,607,6,74,46,47,33,1,
70,63,1,131,0,63,66,148,70,3254,80,953,4,24,46,47,76,1,
70,63,1,812,0,63,66,148,37,1116,80,953,4,24,13,47,76,1,
70,63,-1,299,0,63,66,148,24,2755,80,953,4,24,27,47,76,1,
70,63,-1,299,0,63,42,148,24,2755,80,953,4,24,27,47,76,0,
70,63,-1,299,0,69,42,148,24,2755,80,953,4,24,27,29,76,0,
70,63,-1,299,0,78,42,148,24,2755,80,953,4,24,27,34,76,0,
35,80,-1,299,0,78,42,126,24,2755,30,74,17,42,27,34,91,0,
35,80,-1,299,0,48,42,126,24,2755,30,74,17,42,27,32,91,0,
35,80,-1,299,0,48,60,126,24,2755,30,74,17,42,27,32,91,1,
35,80,-1,299,0,87,60,126,24,2755,30,74,17,42,27,40,91,1,
35,80,1,36,0,87,60,126,23,1646,30,74,17,42,74,40,91,1,
11,24,1,36,1,87,60,143,23,1646,18,504,7,52,74,40,41,1,
11,24,3,876,1,87,60,143,9,1250,18,504,7,52,44,40,41,1,
11,24,3,876,1,16,60,143,9,1250,18,504,7,52,44,29,41,1,
11,24,3,95,1,16,60,143,73,3266,18,504,7,52,36,29,41,1,
11,24,3,95,1,86,60,143,73,3266,18,504,7,52,36,21,41,1,
11,24,3,95,1,29,60,143,73,3266,18,504,7,52,36,22,41,1,
11,24,0,302,1,29,60,143,10,1039,18,504,7,52,87,22,41,1,
43,87,0,302,0,29,60,235,10,1039,44,162,15,71,87,22,65,1,
43,87,3,568,0,29,60,235,69,1397,44,162,15,71,78,22,65,1,
43,87,3,568,0,66,60,235,69,1397,44,162,15,71,78,11,65,1,
80,33,3,568,1,66,60,133,69,1397,11,561,24,65,78,11,53,1,
80,33,3,456,1,66,60,133,89,3255,11,561,24,65,83,11,53,1,
96,45,3,456,0,66,60,121,89,3255,8,997,23,21,83,11,82,1,
96,45,3,456,0,16,60,121,89,3255,8,997,23,21,83,38,82,1,
96,45,3,456,0,16,26,121,89,3255,8,997,23,21,83,38,82,0,
96,45,3,456,0,62,26,121,89,3255,8,997,23,21,83,5,82,0,
96,45,3,456,0,27,26,121,89,3255,8,997,23,21,83,1,82,0,
96,45,-1,776,0,27,26,121,25,3086,8,997,23,21,83,1,82,0,
96,45,-1,776,0,52,26,121,25,3086,8,997,23,21,83,40,82,0,
45,87,-1,776,1,52,26,33,25,3086,85,55,12,29,83,40,81,0,
45,87,0,670,1,52,26,33,34,515,85,55,12,29,16,40,81,0,
8,43,0,670,0,52,26,183,34,515,61,686,8,3,16,40,56,0,
8,43,0,670,0,52,32,183,34,515,61,686,8,3,16,40,56,0,
8,43,0,670,0,52,58,183,34,515,61,686,8,3,16,40,56,0,
62,96,0,670,0,52,58,185,34,515,32,142,1,77,16,40,26,0,
62,96,0,670,0,57,58,185,34,515,32,142,1,77,16,31,26,0,
9,39,0,670,1,57,58,199,34,515,59,59,15,81,16,31,23,0,
9,39,0,670,1,5,58,199,34,515,59,59,15,81,16,48,23,0,
9,39,0,670,1,84,58,199,34,515,59,59,15,81,16,40,23,0,
16,48,0,670,0,84,58,91,34,515,6,621,5,14,16,40,71,0,
45,76,0,670,0,84,58,91,34,515,32,644,14,46,16,40,10,0,
45,76,-1,878,0,84,58,91,91,998,32,644,14,46,42,40,10,0,
45,76,1,797,0,84,58,91,0,1035,32,644,14,46,18,40,10,0,
45,76,1,797,0,21,58,91,0,1035,32,644,14,46,18,28,10,0,
45,76,2,78,0,21,58,91,74,946,32,644,14,46,17,28,10,0,
45,76,2,78,0,94,58,91,74,946,32,644,14,46,17,42,10,0,
45,76,2,78,0,96,58,91,74,946,32,644,14,46,17,40,10,0,
45,76,3,946,0,96,58,91,52,2002,32,644,14,46,70,40,10,0,
100,4,3,946,1,96,58,60,52,2002,99,856,12,66,70,40,8,0,
100,4,3,946,1,96,72,60,52,2002,99,856,12,66,70,40,8,1,
100,4,3,946,1,52,72,60,52,2002,99,856,12,66,70,26,8,1,
100,4,3,946,1,20,72,60,52,2002,99,856,12,66,70,45,8,1,
100,4,3,946,1,19,72,60,52,2002,99,856,12,66,70,43,8,1,
100,4,1,402,1,19,72,60,57,3294,99,856,12,66,69,43,8,1,
100,4,1,402,1,19,51,60,57,3294,99,856,12,66,69,43,8,0,
72,42,1,402,1,19,51,168,57,3294,25,215,21,51,69,43,11,0,
72,42,3,550,1,19,51,168,86,1570,25,215,21,51,2,43,11,0,
17,29,3,550,0,19,51,126,86,1570,88,765,16,84,2,43,84,0,
17,29,-1,852,0,19,51,126,66,3042,88,765,16,84,47,43,84,0,
14,41,-1,852,0,19,51,5,66,3042,4,659,0,97,47,43,38,0,
14,41,-1,852,0,19,63,5,66,3042,4,659,0,97,47,43,38,1,
14,41,-1,852,0,19,10,5,66,3042,4,659,0,97,47,43,38,0,
58,91,-1,852,0,19,10,94,66,3042,72,959,0,10,47,43,36,0,
58,91,1,842,0,19,10,94,33,2959,72,959,0,10,66,43,36,0,
58,91,1,842,0,19,50,94,33,2959,72,959,0,10,66,43,36,1,
58,91,1,842,0,19,61,94,33,2959,72,959,0,10,66,43,36,1,
58,91,1,842,0,19,11,94,33,2959,72,959,0,10,66,43,36,1,
47,65,1,842,0,19,11,179,33,2959,75,671,0,50,66,43,2,1,
47,65,1,842,0,19,24,179,33,2959,75,671,0,50,66,43,2,1,
47,65,1,842,0,78,24,179,33,2959,75,671,0,50,66,22,2,1,
47,65,1,849,0,78,24,179,61,2875,75,671,0,50,50,22,2,1,
99,25,1,849,0,78,24,29,61,2875,11,300,9,68,50,22,0,1,
99,25,1,38,0,78,24,29,39,321,11,300,9,68,23,22,0,1,
99,25,1,38,0,0,24,29,39,321,11,300,9,68,23,12,0,1,
68,6,1,38,1,0,24,253,39,321,76,166,3,29,23,12,80,1,
68,6,1,109,1,0,24,253,65,1439,76,166,3,29,49,12,80,1,
68,6,1,109,1,37,24,253,65,1439,76,166,3,29,49,48,80,1,
10,76,1,109,0,37,24,4,65,1439,59,392,21,66,49,48,43,1,
10,76,1,109,0,76,24,4,65,1439,59,392,21,66,49,21,43,1,
10,76,1,109,0,50,24,4,65,1439,59,392,21,66,49,28,43,1,
57,84,1,109,0,50,24,3,65,1439,25,693,23,100,49,28,74,1,
65,90,1,109,0,50,24,4,65,1439,78,966,23,55,49,28,56,1,
65,90,1,109,0,50,57,4,65,1439,78,966,23,55,49,28,56,1,
86,55,1,109,1,50,57,44,65,1439,64,604,3,50,49,28,10,1,
86,55,-1,765,1,50,57,44,72,1319,64,604,3,50,66,28,10,1,
86,55,-1,765,1,50,89,44,72,1319,64,604,3,50,66,28,10,0,
82,77,-1,765,1,50,89,7,72,1319,99,10,10,85,66,28,76,0,
82,77,3,648,1,50,89,7,12,3509,99,10,10,85,5,28,76,0,
82,77,1,381,1,50,89,7,86,2483,99,10,10,85,81,28,76,0,
82,77,1,381,1,1,89,7,86,2483,99,10,10,85,81,26,76,0,
82,77,1,381,1,66,89,7,86,2483,99,10,10,85,81,29,76,0,
82,77,1,868,1,66,89,7,17,1989,99,10,10,85,69,29,76,0,
82,77,2,900,1,66,89,7,33,3342,99,10,10,85,21,29,76,0,
33,86,2,900,1,66,89,217,33,3342,96,392,11,9,21,29,74,0,
33,86,2,900,1,75,89,217,33,3342,96,392,11,9,21,44,74,0,
33,86,2,900,1,75,24,217,33,3342,96,392,11,9,21,44,74,0,
33,86,1,808,1,75,24,217,22,2721,96,392,11,9,18,44,74,0,
88,42,1,808,1,75,24,98,22,2721,30,279,4,57,18,44,63,0,
88,42,1,808,1,75,72,98,22,2721,30,279,4,57,18,44,63,1,
17,81,1,808,1,75,72,170,22,2721,1,186,6,95,18,44,87,1,
68,52,1,808,0,75,72,101,22,2721,74,794,21,60,18,44,64,1,
68,52,1,808,0,73,72,101,22,2721,74,794,21,60,18,12,64,1,
14,12,1,808,0,73,72,39,22,2721,2,605,24,50,18,12,64,1,
14,12,1,808,0,3,72,39,22,2721,2,605,24,50,18,18,64,1,
14,12,1,808,0,3,63,39,22,2721,2,605,24,50,18,18,64,1,
14,12,3,939,0,3,63,39,59,199,2,605,24,50,77,18,64,1,
69,49,3,939,0,3,63,10,59,199,32,667,12,17,77,18,23,1,
69,49,3,818,0,3,63,10,41,1600,32,667,12,17,21,18,23,1,
69,49,3,411,0,3,63,10,76,381,32,667,12,17,29,18,23,1,
69,49,3,411,0,12,63,10,76,381,32,667,12,17,29,39,23,1,
69,49,3,275,0,12,63,10,32,829,32,667,12,17,96,39,23,1,
69,49,3,275,0,19,63,10,32,829,32,667,12,17,96,6,23,1,
69,49,3,275,0,39,63,10,32,829,32,667,12,17,96,10,23,1,
69,49,3,275,0,39,23,10,32,829,32,667,12,17,96,10,23,1,
12,35,3,275,0,39,23,231,32,829,50,608,21,66,96,10,94,1,
12,35,-1,575,0,39,23,231,57,2415,50,608,21,66,75,10,94,1,
12,35,3,844,0,39,23,231,1,2916,50,608,21,66,52,10,94,1,
12,35,3,844,0,95,23,231,1,2916,50,608,21,66,52,18,94,1,
12,35,3,844,0,95,37,231,1,2916,50,608,21,66,52,18,94,1,
12,35,2,913,0,95,37,231,97,2416,50,608,21,66,58,18,94,1,
12,35,2,913,0,95,95,231,97,2416,50,608,21,66,58,18,94,1,
12,35,2,913,0,8,95,231,97,2416,50,608,21,66,58,3,94,1,
12,35,0,577,0,8,95,231,50,983,50,608,21,66,28,3,94,1,
12,35,0,577,0,8,84,231,50,983,50,608,21,66,28,3,94,0,
12,35,2,553,0,8,84,231,75,3290,50,608,21,66,85,3,94,0,
12,35,2,553,0,8,70,231,75,3290,50,608,21,66,85,3,94,1,
12,35,2,553,0,8,65,231,75,3290,50,608,21,66,85,3,94,1,
12,35,3,160,0,8,65,231,84,1372,50,608,21,66,71,3,94,1,
12,35,3,160,0,65,65,231,84,1372,50,608,21,66,71,13,94,1,
12,35,3,160,0,65,12,231,84,1372,50,608,21,66,71,13,94,1,
22,81,3,160,0,65,12,25,84,1372,13,807,3,22,71,13,28,1,
22,81,-1,138,0,65,12,25,57,1367,13,807,3,22,90,13,28,1,
8,93,-1,138,1,65,12,209,57,1367,68,364,14,53,90,13,99,1,
8,93,-1,138,1,65,6,209,57,1367,68,364,14,53,90,13,99,1,
8,93,-1,138,1,65,88,209,57,1367,68,364,14,53,90,13,99,0,
8,93,-1,138,1,27,88,209,57,1367,68,364,14,53,90,1,99,0,
8,93,-1,138,1,27,66,209,57,1367,68,364,14,53,90,1,99,0,
8,93,-1,138,1,27,59,209,57,1367,68,364,14,53,90,1,99,1,
7,22,-1,138,1,27,59,128,57,1367,11,952,1,74,90,1,34,1,
81,21,-1,138,0,27,59,229,57,1367,48,962,16,5,90,1,92,1,
81,21,0,317,0,27,59,229,94,3486,48,962,16,5,88,1,92,1,
81,21,0,317,0,22,59,229,94,3486,48,962,16,5,88,27,92,1,
81,21,0,317,0,22,3,229,94,3486,48,962,16,5,88,27,92,0,
81,21,0,317,0,22,85,229,94,3486,48,962,16,5,88,27,92,1,
81,21,0,317,0,27,85,229,94,3486,48,962,16,5,88,46,92,1,
81,21,0,317,0,27,74,229,94,3486,48,962,16,5,88,46,92,0,
81,21,0,317,0,27,48,229,94,3486,48,962,16,5,88,46,92,1,
80,0,0,317,0,27,48,238,94,3486,95,342,21,48,88,46,13,1,
80,0,0,317,0,27,23,238,94,3486,95,342,21,48,88,46,13,0,
80,0,0,317,0,27,12,238,94,3486,95,342,21,48,88,46,13,0,
55,72,0,317,1,27,12,93,94,3486,70,783,0,64,88,46,81,0,
95,11,0,317,0,27,12,114,94,3486,85,373,5,59,88,46,47,0,
95,11,1,898,0,27,12,114,71,2331,85,373,5,59,43,46,47,0,
46,28,1,898,1,27,12,41,71,2331,38,267,23,30,43,46,60,0,
46,28,1,898,1,27,68,41,71,2331,38,267,23,30,43,46,60,1,
72,0,1,898,1,27,68,190,71,2331,51,483,18,95,43,46,82,1,
63,0,1,898,1,27,68,255,71,2331,69,193,10,11,43,46,44,1,
63,0,3,840,1,27,68,255,70,2830,69,193,10,11,0,46,44,1,
68,79,3,840,1,27,68,47,70,2830,79,822,24,80,0,46,71,1,
68,79,3,840,1,27,100,47,70,2830,79,822,24,80,0,46,71,0,
68,79,2,649,1,27,100,47,1,464,79,822,24,80,46,46,71,0,
12,41,2,649,0,27,100,4,1,464,2,831,22,23,46,46,58,0,
12,41,2,649,0,27,45,4,1,464,2,831,22,23,46,46,58,0,
93,8,2,649,1,27,45,87,1,464,51,279,22,46,46,46,97,0,
93,8,2,649,1,27,76,87,1,464,51,279,22,46,46,46,97,1,
93,8,3,933,1,27,76,87,59,1023,51,279,22,46,60,46,97,1,
93,8,3,933,1,27,10,87,59,1023,51,279,22,46,60,46,97,1,
93,8,3,933,1,68,10,87,59,1023,51,279,22,46,60,8,97,1,
93,8,0,990,1,68,10,87,34,1832,51,279,22,46,94,8,97,1,
93,8,0,990,1,52,10,87,34,1832,51,279,22,46,94,36,97,1,
93,8,1,59,1,52,10,87,36,1989,51,279,22,46,73,36,97,1,
93,8,1,59,1,52,65,87,36,1989,51,279,22,46,73,36,97,1,
93,8,1,59,1,3,65,87,36,1989,51,279,22,46,73,44,97,1,
93,8,-1,790,1,3,65,87,6,983,51,279,22,46,43,44,97,1,
93,8,-1,790,1,3,31,87,6,983,51,279,22,46,43,44,97,0,
93,8,-1,790,1,3,80,87,6,983,51,279,22,46,43,44,97,0,
93,8,-1,790,1,3,60,87,6,983,51,279,22,46,43,44,97,1,
43,58,-1,790,1,3,60,50,6,983,84,698,0,63,43,44,54,1,
43,58,-1,790,1,3,46,50,6,983,84,698,0,63,43,44,54,1,
95,4,-1,790,1,3,46,189,6,983,51,752,20,30,43,44,23,1,
95,4,-1,790,1,3,90,189,6,983,51,752,20,30,43,44,23,0,
95,4,-1,790,1,3,18,189,6,983,51,752,20,30,43,44,23,1,
95,4,-1,790,1,7,18,189,6,983,51,752,20,30,43,46,23,1,
95,4,-1,790,1,7,1,189,6,983,51,752,20,30,43,46,23,0,
11,68,-1,790,1,7,1,105,6,983,77,579,21,39,43,46,55,0,
11,68,-1,790,1,74,1,105,6,983,77,579,21,39,43,20,55,0,
11,68,-1,790,1,74,43,105,6,983,77,579,21,39,43,20,55,1,
11,68,2,650,1,74,43,105,9,808,77,579,21,39,77,20,55,1,
11,68,2,650,1,35,43,105,9,808,77,579,21,39,77,29,55,1,
11,68,2,650,1,82,43,105,9,808,77,579,21,39,77,17,55,1,
11,68,1,880,1,82,43,105,59,298,77,579,21,39,81,17,55,1,
24,97,1,880,0,82,43,126,59,298,62,812,13,60,81,17,10,1,
24,97,1,880,0,82,25,126,59,298,62,812,13,60,81,17,10,1,
24,97,1,90,0,82,25,126,91,3025,62,812,13,60,21,17,10,1,
24,97,1,90,0,98,25,126,91,3025,62,812,13,60,21,2,10,1,
24,97,1,90,0,98,48,126,91,3025,62,812,13,60,21,2,10,1,
69,22,1,90,0,98,48,13,91,3025,31,556,4,23,21,2,29,1,
69,22,1,90,0,53,48,13,91,3025,31,556,4,23,21,25,29,1,
69,22,1,90,0,55,48,13,91,3025,31,556,4,23,21,44,29,1,
66,8,1,90,0,55,48,15,91,3025,15,747,8,58,21,44,42,1,
66,8,1,569,0,55,48,15,51,2560,15,747,8,58,38,44,42,1,
90,68,1,569,1,55,48,248,51,2560,85,595,6,69,38,44,63,1,
90,68,1,569,1,3,48,248,51,2560,85,595,6,69,38,24,63,1,
90,68,1,569,1,3,13,248,51,2560,85,595,6,69,38,24,63,0,
90,68,1,569,1,3,22,248,51,2560,85,595,6,69,38,24,63,1,
90,68,1,569,1,90,22,248,51,2560,85,595,6,69,38,5,63,1,
90,68,1,569,1,0,22,248,51,2560,85,595,6,69,38,40,63,1,
66,53,1,569,1,0,22,191,51,2560,71,3,23,38,38,40,44,1,
98,97,1,569,1,0,22,19,51,2560,4,214,1,15,38,40,13,1,
98,97,1,569,1,44,22,19,51,2560,4,214,1,15,38,26,13,1,
98,97,2,175,1,44,22,19,56,1754,4,214,1,15,78,26,13,1,
42,84,2,175,0,44,22,79,56,1754,46,641,19,32,78,26,40,1,
42,84,2,175,0,7,22,79,56,1754,46,641,19,32,78,44,40,1,
22,12,2,175,1,7,22,119,56,1754,59,940,3,41,78,44,75,1,
6,18,2,175,1,7,22,93,56,1754,26,835,10,62,78,44,54,1,
6,18,2,175,1,7,72,93,56,1754,26,835,10,62,78,44,54,1,
89,63,2,175,1,7,72,144,56,1754,58,29,24,49,78,44,33,1,
89,63,2,175,1,7,87,144,56,1754,58,29,24,49,78,44,33,1,
89,63,1,650,1,7,87,144,81,962,58,29,24,49,32,44,33,1,
89,63,1,301,1,7,87,144,90,3071,58,29,24,49,30,44,33,1,
89,63,1,301,1,7,37,144,90,3071,58,29,24,49,30,44,33,0,
89,63,1,301,1,7,38,144,90,3071,58,29,24,49,30,44,33,1,
89,63,-1,302,1,7,38,144,10,858,58,29,24,49,1,44,33,1,
89,63,1,357,1,7,38,144,95,186,58,29,24,49,70,44,33,1,
12,61,1,357,0,7,38,247,95,186,78,890,8,29,70,44,85,1,
70,86,1,357,1,7,38,94,95,186,36,710,14,49,70,44,34,1,
70,86,1,357,1,7,72,94,95,186,36,710,14,49,70,44,34,1,
70,86,-1,150,1,7,72,94,15,628,36,710,14,49,94,44,34,1,
70,86,2,252,1,7,72,94,44,2697,36,710,14,49,37,44,34,1,
70,86,3,275,1,7,72,94,34,767,36,710,14,49,9,44,34,1,
70,86,1,855,1,7,72,94,49,3454,36,710,14,49,46,44,34,1,
66,99,1,855,0,7,72,208,49,3454,69,858,10,27,46,44,39,1,
66,99,1,554,0,7,72,208,35,2391,69,858,10,27,97,44,39,1,
66,99,1,554,0,7,53,208,35,2391,69,858,10,27,97,44,39,1,
66,99,1,554,0,22,53,208,35,2391,69,858,10,27,97,13,39,1,
66,99,-1,28,0,22,53,208,0,3251,69,858,10,27,54,13,39,1,
90,25,-1,28,1,22,53,212,0,3251,16,14,13,66,54,13,79,1,
40,36,-1,28,0,22,53,177,0,3251,3,349,11,70,54,13,2,1,
89,100,-1,28,1,22,53,110,0,3251,60,569,22,8,54,13,50,1,
9,19,-1,28,1,22,53,228,0,3251,57,124,22,86,54,13,70,1,
9,19,-1,28,1,22,90,228,0,3251,57,124,22,86,54,13,70,0,
9,19,-1,28,1,22,3,228,0,3251,57,124,22,86,54,13,70,0,
9,19,-1,28,1,22,24,228,0,3251,57,124,22,86,54,13,70,1,
96,88,-1,28,0,22,24,67,0,3251,99,844,17,11,54,13,4,1,
96,88,-1,28,0,22,34,67,0,3251,99,844,17,11,54,13,4,0,
96,88,-1,962,0,22,34,67,85,2663,99,844,17,11,73,13,4,0,
97,25,-1,962,0,22,34,9,85,2663,58,245,15,75,73,13,11,0,
63,46,-1,962,1,22,34,172,85,2663,14,596,10,88,73,13,36,0,
15,78,-1,962,1,22,34,72,85,2663,37,350,21,34,73,13,88,0,
15,78,-1,962,1,57,34,72,85,2663,37,350,21,34,73,1,88,0,
15,78,1,60,1,57,34,72,84,79,37,350,21,34,18,1,88,0,
15,78,1,60,1,58,34,72,84,79,37,350,21,34,18,46,88,0,
15,78,-1,930,1,58,34,72,75,1138,37,350,21,34,21,46,88,0,
15,78,-1,930,1,35,34,72,75,1138,37,350,21,34,21,44,88,0,
15,78,-1,930,1,35,8,72,75,1138,37,350,21,34,21,44,88,1,
15,78,-1,930,1,26,8,72,75,1138,37,350,21,34,21,28,88,1,
68,11,-1,930,1,26,8,224,75,1138,28,488,3,93,21,28,75,1,
82,16,-1,930,0,26,8,201,75,1138,96,121,21,55,21,28,49,1,
82,16,3,782,0,26,8,201,15,606,96,121,21,55,11,28,49,1,
82,16,3,782,0,26,9,201,15,606,96,121,21,55,11,28,49,0,
82,16,3,782,0,14,9,201,15,606,96,121,21,55,11,47,49,0,
82,16,3,782,0,14,70,201,15,606,96,121,21,55,11,47,49,1,
70,70,3,782,0,14,70,9,15,606,85,555,22,67,11,47,72,1,
56,22,3,782,1,14,70,106,15,606,79,505,17,88,11,47,29,1,
56,22,2,616,1,14,70,106,47,1037,79,505,17,88,71,47,29,1,
56,22,2,616,1,11,70,106,47,1037,79,505,17,88,71,5,29,1,
35,83,2,616,1,11,70,216,47,1037,21,227,18,20,71,5,17,1,
35,83,2,616,1,99,70,216,47,1037,21,227,18,20,71,26,17,1,
35,83,2,616,1,72,70,216,47,1037,21,227,18,20,71,17,17,1,
35,83,-1,581,1,72,70,216,8,2145,21,227,18,20,13,17,17,1,
35,83,3,932,1,72,70,216,50,2428,21,227,18,20,76,17,17,1,
35,83,3,932,1,23,70,216,50,2428,21,227,18,20,76,0,17,1,
35,83,1,318,1,23,70,216,41,3238,21,227,18,20,39,0,17,1,
35,83,1,318,1,69,70,216,41,3238,21,227,18,20,39,2,17,1,
0,82,1,318,1,69,70,6,41,3238,9,624,9,10,39,2,72,1,
0,82,3,328,1,69,70,6,51,1570,9,624,9,10,48,2,72,1,
0,82,3,328,1,49,70,6,51,1570,9,624,9,10,48,48,72,1,
