load,oil,gear,cvt_temp,lock,hours,susp,user,slip,rpm,rbrake,engine_temp,bat,throttle,cvt,vel,lbrake,ballast,
30,37,2,935,0,91,100,2,73,2047,68,268,21,85,91,39,2,1,
30,37,-1,229,0,91,100,2,71,1266,68,268,21,85,52,39,2,1,
30,37,-1,229,0,79,100,2,71,1266,68,268,21,85,52,12,2,1,
30,37,-1,229,0,31,100,2,71,1266,68,268,21,85,52,27,2,1,
30,37,-1,229,0,36,100,2,71,1266,68,268,21,85,52,40,2,1,
24,83,-1,229,0,36,100,176,71,1266,76,823,24,33,52,40,40,1,
24,83,-1,229,0,66,100,176,71,1266,76,823,24,33,52,43,40,1,
24,83,-1,229,0,66,64,176,71,1266,76,823,24,33,52,43,40,0,
24,83,-1,229,0,66,39,176,71,1266,76,823,24,33,52,43,40,0,
24,83,-1,229,0,92,39,176,71,1266,76,823,24,33,52,12,40,0,
24,83,-1,229,0,69,39,176,71,1266,76,823,24,33,52,2,40,0,
24,83,-1,702,0,69,39,176,30,2211,76,823,24,33,17,2,40,0,
30,78,-1,702,0,69,39,183,30,2211,45,432,5,68,17,2,82,0,
97,1,-1,702,0,69,39,227,30,2211,40,561,1,53,17,2,44,0,
97,1,3,588,0,69,39,227,22,177,40,561,1,53,55,2,44,0,
97,81,3,588,1,69,39,46,22,177,24,188,16,37,55,2,77,0,
30,80,3,588,0,69,39,190,22,177,21,13,8,74,55,2,68,0,
30,80,3,588,0,69,79,190,22,177,21,13,8,74,55,2,68,0,
30,80,1,816,0,69,79,190,59,511,21,13,8,74,98,2,68,0,
30,80,1,539,0,69,79,190,51,1808,21,13,8,74,69,2,68,0,
30,80,1,539,0,69,94,190,51,1808,21,13,8,74,69,2,68,0,
90,7,1,539,0,69,94,201,51,1808,1,807,21,23,69,2,75,0,
90,7,1,539,0,41,94,201,51,1808,1,807,21,23,69,27,75,0,
90,7,1,539,0,51,94,201,51,1808,1,807,21,23,69,7,75,0,
90,7,3,112,0,51,94,201,69,837,1,807,21,23,97,7,75,0,
90,7,3,112,0,97,94,201,69,837,1,807,21,23,97,31,75,0,
90,7,3,112,0,97,6,201,69,837,1,807,21,23,97,31,75,1,
90,7,1,748,0,97,6,201,55,1625,1,807,21,23,17,31,75,1,
90,7,1,748,0,53,6,201,55,1625,1,807,21,23,17,24,75,1,
90,7,1,748,0,38,6,201,55,1625,1,807,21,23,17,42,75,1,
90,7,0,693,0,38,6,201,26,35,1,807,21,23,21,42,75,1,
9,20,0,693,0,38,6,218,26,35,59,908,8,100,21,42,67,1,
9,20,0,693,0,38,73,218,26,35,59,908,8,100,21,42,67,0,
9,20,0,693,0,38,51,218,26,35,59,908,8,100,21,42,67,1,
9,20,0,693,0,38,56,218,26,35,59,908,8,100,21,42,67,1,
9,20,0,693,0,19,56,218,26,35,59,908,8,100,21,28,67,1,
9,20,0,199,0,19,56,218,27,2472,59,908,8,100,33,28,67,1,
9,20,0,199,0,19,91,218,27,2472,59,908,8,100,33,28,67,0,
9,20,0,199,0,19,46,218,27,2472,59,908,8,100,33,28,67,0,
9,20,0,199,0,90,46,218,27,2472,59,908,8,100,33,36,67,0,
9,20,-1,690,0,90,46,218,89,2749,59,908,8,100,18,36,67,0,
0,29,-1,690,1,90,46,192,89,2749,76,880,14,67,18,36,33,0,
0,29,1,474,1,90,46,192,73,2523,76,880,14,67,69,36,33,0,
62,25,1,474,1,90,46,95,73,2523,21,431,17,97,69,36,56,0,
62,25,3,311,1,90,46,95,75,2674,21,431,17,97,90,36,56,0,
62,25,3,311,1,72,46,95,75,2674,21,431,17,97,90,46,56,0,
62,25,3,311,1,72,59,95,75,2674,21,431,17,97,90,46,56,1,
62,25,3,311,1,68,59,95,75,2674,21,431,17,97,90,47,56,1,
62,25,3,311,1,68,91,95,75,2674,21,431,17,97,90,47,56,0,
62,25,1,370,1,68,91,95,9,1060,21,431,17,97,30,47,56,0,
62,25,1,370,1,68,42,95,9,1060,21,431,17,97,30,47,56,1,
62,25,1,370,1,68,31,95,9,1060,21,431,17,97,30,47,56,1,
62,25,3,445,1,68,31,95,79,724,21,431,17,97,76,47,56,1,
62,25,3,445,1,68,71,95,79,724,21,431,17,97,76,47,56,1,
62,25,1,118,1,68,71,95,96,2795,21,431,17,97,74,47,56,1,
44,57,1,118,1,68,71,54,96,2795,61,133,11,94,74,47,49,1,
38,43,1,118,0,68,71,80,96,2795,56,779,12,63,74,47,42,1,
38,43,1,118,0,68,52,80,96,2795,56,779,12,63,74,47,42,1,
38,43,0,932,0,68,52,80,83,1124,56,779,12,63,55,47,42,1,
38,43,2,495,0,68,52,80,40,285,56,779,12,63,43,47,42,1,
38,43,2,495,0,68,54,80,40,285,56,779,12,63,43,47,42,0,
38,43,1,11,0,68,54,80,62,1635,56,779,12,63,9,47,42,0,
38,43,1,11,0,45,54,80,62,1635,56,779,12,63,9,0,42,0,
40,49,1,11,0,45,54,192,62,1635,70,475,3,35,9,0,60,0,
100,62,1,11,1,45,54,131,62,1635,13,598,13,12,9,0,59,0,
100,62,0,597,1,45,54,131,30,3470,13,598,13,12,56,0,59,0,
1,49,0,597,0,45,54,142,30,3470,83,369,16,21,56,0,99,0,
88,28,0,597,1,45,54,122,30,3470,29,430,3,60,56,0,53,0,
88,28,0,597,1,87,54,122,30,3470,29,430,3,60,56,49,53,0,
34,13,0,597,1,87,54,202,30,3470,0,247,8,57,56,49,42,0,
34,13,1,526,1,87,54,202,6,553,0,247,8,57,71,49,42,0,
34,13,3,984,1,87,54,202,88,2163,0,247,8,57,90,49,42,0,
34,13,3,984,1,87,32,202,88,2163,0,247,8,57,90,49,42,1,
34,13,3,984,1,87,37,202,88,2163,0,247,8,57,90,49,42,0,
34,13,3,984,1,87,54,202,88,2163,0,247,8,57,90,49,42,0,
34,13,-1,385,1,87,54,202,48,2460,0,247,8,57,69,49,42,0,
12,74,-1,385,0,87,54,212,48,2460,65,807,20,92,69,49,4,0,
12,74,0,508,0,87,54,212,65,320,65,807,20,92,95,49,4,0,
17,30,0,508,1,87,54,43,65,320,79,942,1,40,95,49,32,0,
17,30,3,157,1,87,54,43,7,3299,79,942,1,40,95,49,32,0,
17,30,3,157,1,87,45,43,7,3299,79,942,1,40,95,49,32,0,
17,30,1,528,1,87,45,43,66,1449,79,942,1,40,36,49,32,0,
44,2,1,528,1,87,45,187,66,1449,60,567,5,92,36,49,52,0,
44,2,1,528,1,87,51,187,66,1449,60,567,5,92,36,49,52,1,
44,2,3,905,1,87,51,187,20,2635,60,567,5,92,89,49,52,1,
44,2,3,905,1,67,51,187,20,2635,60,567,5,92,89,47,52,1,
44,2,1,749,1,67,51,187,76,1565,60,567,5,92,85,47,52,1,
11,48,1,749,0,67,51,197,76,1565,96,435,18,11,85,47,21,1,
55,51,1,749,1,67,51,204,76,1565,20,237,13,90,85,47,74,1,
65,16,1,749,0,67,51,195,76,1565,55,344,17,63,85,47,70,1,
65,16,-1,466,0,67,51,195,2,697,55,344,17,63,42,47,70,1,
65,16,-1,466,0,8,51,195,2,697,55,344,17,63,42,5,70,1,
65,16,-1,466,0,81,51,195,2,697,55,344,17,63,42,45,70,1,
65,16,-1,466,0,81,59,195,2,697,55,344,17,63,42,45,70,0,
65,16,-1,466,0,85,59,195,2,697,55,344,17,63,42,20,70,0,
65,16,-1,466,0,31,59,195,2,697,55,344,17,63,42,5,70,0,
8,46,-1,466,0,31,59,220,2,697,62,90,0,28,42,5,7,0,
8,46,-1,180,0,31,59,220,91,2900,62,90,0,28,72,5,7,0,
8,46,-1,180,0,31,0,220,91,2900,62,90,0,28,72,5,7,1,
8,46,-1,954,0,31,0,220,73,384,62,90,0,28,7,5,7,1,
93,70,-1,954,0,31,0,142,73,384,26,783,16,57,7,5,35,1,
93,70,-1,954,0,72,0,142,73,384,26,783,16,57,7,1,35,1,
93,70,-1,954,0,72,5,142,73,384,26,783,16,57,7,1,35,1,
93,70,1,296,0,72,5,142,31,478,26,783,16,57,80,1,35,1,
93,70,1,296,0,84,5,142,31,478,26,783,16,57,80,17,35,1,
93,70,1,296,0,84,56,142,31,478,26,783,16,57,80,17,35,1,
46,29,1,296,0,84,56,241,31,478,41,867,20,69,80,17,83,1,
46,29,0,146,0,84,56,241,94,849,41,867,20,69,45,17,83,1,
46,29,0,146,0,84,90,241,94,849,41,867,20,69,45,17,83,1,
46,29,0,146,0,39,90,241,94,849,41,867,20,69,45,17,83,1,
46,29,0,146,0,22,90,241,94,849,41,867,20,69,45,4,83,1,
46,29,0,146,0,22,92,241,94,849,41,867,20,69,45,4,83,0,
46,29,0,146,0,53,92,241,94,849,41,867,20,69,45,43,83,0,
46,29,3,63,0,53,92,241,66,1019,41,867,20,69,83,43,83,0,
46,29,2,740,0,53,92,241,70,2460,41,867,20,69,65,43,83,0,
46,29,0,455,0,53,92,241,87,2149,41,867,20,69,64,43,83,0,
46,29,0,455,0,53,1,241,87,2149,41,867,20,69,64,43,83,1,
46,29,-1,738,0,53,1,241,53,2179,41,867,20,69,89,43,83,1,
38,90,-1,738,0,53,1,51,53,2179,84,877,5,95,89,43,34,1,
38,90,-1,738,0,53,20,51,53,2179,84,877,5,95,89,43,34,0,
38,90,-1,738,0,34,20,51,53,2179,84,877,5,95,89,1,34,0,
68,47,-1,738,0,34,20,116,53,2179,84,284,8,18,89,1,8,0,
31,66,-1,738,1,34,20,64,53,2179,66,140,14,100,89,1,50,0,
31,66,1,123,1,34,20,64,37,263,66,140,14,100,79,1,50,0,
31,66,1,123,1,34,63,64,37,263,66,140,14,100,79,1,50,1,
77,54,1,123,1,34,63,111,37,263,97,163,16,38,79,1,29,1,
77,54,1,123,1,49,63,111,37,263,97,163,16,38,79,14,29,1,
77,54,1,123,1,49,38,111,37,263,97,163,16,38,79,14,29,1,
77,54,1,123,1,49,58,111,37,263,97,163,16,38,79,14,29,0,
77,54,1,123,1,49,59,111,37,263,97,163,16,38,79,14,29,0,
77,54,1,123,1,49,52,111,37,263,97,163,16,38,79,14,29,0,
50,45,1,123,0,49,52,220,37,263,31,526,19,5,79,14,57,0,
50,45,-1,587,0,49,52,220,53,1909,31,526,19,5,2,14,57,0,
50,45,3,20,0,49,52,220,58,377,31,526,19,5,15,14,57,0,
50,45,3,20,0,6,52,220,58,377,31,526,19,5,15,24,57,0,
50,45,3,20,0,6,93,220,58,377,31,526,19,5,15,24,57,1,
50,45,3,20,0,6,79,220,58,377,31,526,19,5,15,24,57,0,
39,47,3,20,0,6,79,35,58,377,81,841,18,12,15,24,83,0,
29,67,3,20,1,6,79,139,58,377,58,14,15,74,15,24,69,0,
29,67,3,20,1,26,79,139,58,377,58,14,15,74,15,38,69,0,
53,21,3,20,0,26,79,221,58,377,99,826,1,41,15,38,95,0,
40,97,3,20,0,26,79,244,58,377,34,330,8,96,15,38,46,0,
40,97,3,20,0,73,79,244,58,377,34,330,8,96,15,47,46,0,
40,97,0,690,0,73,79,244,28,136,34,330,8,96,50,47,46,0,
40,97,1,912,0,73,79,244,94,1211,34,330,8,96,56,47,46,0,
40,97,3,428,0,73,79,244,97,1616,34,330,8,96,41,47,46,0,
40,97,3,428,0,15,79,244,97,1616,34,330,8,96,41,11,46,0,
40,97,3,428,0,15,75,244,97,1616,34,330,8,96,41,11,46,1,
62,93,3,428,0,15,75,19,97,1616,97,652,14,91,41,11,80,1,
62,93,3,428,0,15,99,19,97,1616,97,652,14,91,41,11,80,1,
62,93,3,722,0,15,99,19,67,557,97,652,14,91,62,11,80,1,
22,96,3,722,0,15,99,83,67,557,41,719,14,66,62,11,29,1,
63,81,3,722,0,15,99,147,67,557,4,974,3,0,62,11,9,1,
63,81,3,722,0,70,99,147,67,557,4,974,3,0,62,0,9,1,
63,81,3,722,0,49,99,147,67,557,4,974,3,0,62,3,9,1,
63,81,3,722,0,49,67,147,67,557,4,974,3,0,62,3,9,0,
63,81,3,722,0,99,67,147,67,557,4,974,3,0,62,50,9,0,
63,81,3,644,0,99,67,147,20,1320,4,974,3,0,74,50,9,0,
63,81,3,630,0,99,67,147,49,2605,4,974,3,0,60,50,9,0,
63,81,3,630,0,99,99,147,49,2605,4,974,3,0,60,50,9,1,
63,81,-1,382,0,99,99,147,13,236,4,974,3,0,45,50,9,1,
63,81,-1,382,0,14,99,147,13,236,4,974,3,0,45,45,9,1,
63,81,-1,382,0,77,99,147,13,236,4,974,3,0,45,8,9,1,
63,81,-1,252,0,77,99,147,91,3434,4,974,3,0,9,8,9,1,
63,81,-1,252,0,77,22,147,91,3434,4,974,3,0,9,8,9,0,
21,36,-1,252,0,77,22,160,91,3434,88,112,19,2,9,8,49,0,
79,18,-1,252,1,77,22,51,91,3434,65,59,8,99,9,8,14,0,
78,42,-1,252,0,77,22,117,91,3434,61,905,1,64,9,8,83,0,
85,35,-1,252,0,77,22,104,91,3434,5,433,0,58,9,8,24,0,
85,35,-1,252,0,11,22,104,91,3434,5,433,0,58,9,32,24,0,
85,35,-1,252,0,84,22,104,91,3434,5,433,0,58,9,49,24,0,
85,35,-1,252,0,77,22,104,91,3434,5,433,0,58,9,9,24,0,
85,35,0,52,0,77,22,104,2,74,5,433,0,58,94,9,24,0,
85,35,0,52,0,94,22,104,2,74,5,433,0,58,94,37,24,0,
85,35,0,52,0,74,22,104,2,74,5,433,0,58,94,42,24,0,
85,35,1,265,0,74,22,104,36,1600,5,433,0,58,2,42,24,0,
85,35,1,265,0,19,22,104,36,1600,5,433,0,58,2,24,24,0,
85,35,1,265,0,3,22,104,36,1600,5,433,0,58,2,50,24,0,
85,35,1,265,0,3,22,104,36,1600,5,433,0,58,2,42,24,0,
85,35,1,265,0,92,22,104,36,1600,5,433,0,58,2,27,24,0,
85,35,3,507,0,92,22,104,27,437,5,433,0,58,34,27,24,0,
85,35,3,507,0,77,22,104,27,437,5,433,0,58,34,39,24,0,
85,35,3,507,0,77,14,104,27,437,5,433,0,58,34,39,24,0,
85,35,3,507,0,77,37,104,27,437,5,433,0,58,34,39,24,1,
96,1,3,507,0,77,37,95,27,437,63,435,13,28,34,39,80,1,
96,1,0,86,0,77,37,95,45,3511,63,435,13,28,71,39,80,1,
96,1,0,86,0,88,37,95,45,3511,63,435,13,28,71,27,80,1,
96,1,3,425,0,88,37,95,23,3096,63,435,13,28,90,27,80,1,
96,1,3,425,0,88,38,95,23,3096,63,435,13,28,90,27,80,1,
96,1,3,425,0,88,67,95,23,3096,63,435,13,28,90,27,80,1,
35,65,3,425,1,88,67,229,23,3096,27,403,10,83,90,27,34,1,
35,65,3,425,1,88,87,229,23,3096,27,403,10,83,90,27,34,0,
35,65,3,425,1,88,24,229,23,3096,27,403,10,83,90,27,34,1,
35,65,3,425,1,73,24,229,23,3096,27,403,10,83,90,45,34,1,
35,65,3,425,1,66,24,229,23,3096,27,403,10,83,90,6,34,1,
35,65,1,305,1,66,24,229,64,1173,27,403,10,83,36,6,34,1,
35,65,1,305,1,66,46,229,64,1173,27,403,10,83,36,6,34,0,
35,65,1,831,1,66,46,229,11,400,27,403,10,83,62,6,34,0,
35,65,1,831,1,66,8,229,11,400,27,403,10,83,62,6,34,0,
55,81,1,831,0,66,8,125,11,400,42,277,21,71,62,6,66,0,
55,81,1,831,0,66,49,125,11,400,42,277,21,71,62,6,66,0,
55,81,1,831,0,30,49,125,11,400,42,277,21,71,62,21,66,0,
55,81,1,831,0,5,49,125,11,400,42,277,21,71,62,36,66,0,
55,81,1,831,0,5,62,125,11,400,42,277,21,71,62,36,66,1,
29,58,1,831,0,5,62,11,11,400,27,722,17,88,62,36,42,1,
29,58,-1,314,0,5,62,11,80,2703,27,722,17,88,98,36,42,1,
29,58,-1,314,0,5,79,11,80,2703,27,722,17,88,98,36,42,1,
7,96,-1,314,0,5,79,223,80,2703,62,104,12,79,98,36,34,1,
7,96,0,571,0,5,79,223,71,545,62,104,12,79,28,36,34,1,
7,96,2,41,0,5,79,223,87,1177,62,104,12,79,98,36,34,1,
33,25,2,41,0,5,79,53,87,1177,17,990,2,34,98,36,82,1,
33,25,2,41,0,5,88,53,87,1177,17,990,2,34,98,36,82,1,
33,25,3,209,0,5,88,53,97,2531,17,990,2,34,21,36,82,1,
33,25,1,233,0,5,88,53,62,244,17,990,2,34,79,36,82,1,
33,25,1,233,0,5,62,53,62,244,17,990,2,34,79,36,82,1,
36,96,1,233,0,5,62,222,62,244,32,415,23,78,79,36,30,1,
36,96,1,233,0,54,62,222,62,244,32,415,23,78,79,6,30,1,
25,36,1,233,1,54,62,229,62,244,46,586,2,90,79,6,82,1,
25,36,1,233,1,53,62,229,62,244,46,586,2,90,79,21,82,1,
25,36,1,233,1,53,94,229,62,244,46,586,2,90,79,21,82,0,
25,36,1,233,1,77,94,229,62,244,46,586,2,90,79,37,82,0,
25,36,1,412,1,77,94,229,94,2534,46,586,2,90,17,37,82,0,
25,36,1,412,1,94,94,229,94,2534,46,586,2,90,17,3,82,0,
15,93,1,412,1,94,94,123,94,2534,49,6,22,32,17,3,28,0,
4,61,1,412,1,94,94,76,94,2534,50,111,24,54,17,3,58,0,
4,61,1,412,1,50,94,76,94,2534,50,111,24,54,17,5,58,0,
86,42,1,412,1,50,94,15,94,2534,13,393,5,70,17,5,73,0,
23,91,1,412,1,50,94,96,94,2534,76,231,11,7,17,5,60,0,
23,91,3,555,1,50,94,96,46,1345,76,231,11,7,66,5,60,0,
23,91,-1,663,1,50,94,96,54,2948,76,231,11,7,22,5,60,0,
23,91,-1,663,1,45,94,96,54,2948,76,231,11,7,22,6,60,0,
23,91,-1,663,1,48,94,96,54,2948,76,231,11,7,22,46,60,0,
3,50,-1,663,0,48,94,26,54,2948,16,499,19,50,22,46,1,0,
3,50,-1,663,0,48,97,26,54,2948,16,499,19,50,22,46,1,0,
3,50,1,899,0,48,97,26,14,2879,16,499,19,50,74,46,1,0,
3,50,1,899,0,48,8,26,14,2879,16,499,19,50,74,46,1,0,
3,50,1,899,0,54,8,26,14,2879,16,499,19,50,74,41,1,0,
68,89,1,899,0,54,8,214,14,2879,80,949,7,12,74,41,8,0,
68,89,1,899,0,78,8,214,14,2879,80,949,7,12,74,8,8,0,
68,89,1,899,0,78,36,214,14,2879,80,949,7,12,74,8,8,0,
68,89,1,899,0,78,24,214,14,2879,80,949,7,12,74,8,8,0,
68,89,3,451,0,78,24,214,97,3599,80,949,7,12,68,8,8,0,
39,33,3,451,1,78,24,232,97,3599,62,362,8,31,68,8,77,0,
39,33,3,451,1,54,24,232,97,3599,62,362,8,31,68,39,77,0,
39,33,3,451,1,54,45,232,97,3599,62,362,8,31,68,39,77,0,
39,33,3,451,1,0,45,232,97,3599,62,362,8,31,68,41,77,0,
39,33,3,451,1,94,45,232,97,3599,62,362,8,31,68,32,77,0,
39,33,3,342,1,94,45,232,88,2474,62,362,8,31,3,32,77,0,
94,58,3,342,0,94,45,92,88,2474,82,169,9,0,3,32,49,0,
94,58,3,823,0,94,45,92,35,258,82,169,9,0,61,32,49,0,
94,58,1,941,0,94,45,92,26,3383,82,169,9,0,71,32,49,0,
94,58,1,941,0,72,45,92,26,3383,82,169,9,0,71,45,49,0,
46,46,1,941,1,72,45,86,26,3383,8,252,18,48,71,45,65,0,
78,96,1,941,0,72,45,232,26,3383,61,969,11,48,71,45,0,0,
78,96,1,941,0,10,45,232,26,3383,61,969,11,48,71,47,0,0,
15,43,1,941,1,10,45,131,26,3383,88,135,3,71,71,47,43,0,
20,87,1,941,0,10,45,27,26,3383,59,133,19,54,71,47,38,0,
20,87,1,941,0,10,22,27,26,3383,59,133,19,54,71,47,38,0,
52,57,1,941,1,10,22,82,26,3383,37,367,17,34,71,47,54,0,
52,57,1,941,1,41,22,82,26,3383,37,367,17,34,71,0,54,0,
52,57,1,941,1,41,0,82,26,3383,37,367,17,34,71,0,54,1,
52,57,3,439,1,41,0,82,61,3392,37,367,17,34,61,0,54,1,
52,57,1,285,1,41,0,82,5,1337,37,367,17,34,78,0,54,1,
52,57,1,285,1,41,12,82,5,1337,37,367,17,34,78,0,54,0,
100,87,1,285,1,41,12,127,5,1337,44,356,7,7,78,0,1,0,
100,87,1,285,1,41,98,127,5,1337,44,356,7,7,78,0,1,0,
100,87,1,285,1,91,98,127,5,1337,44,356,7,7,78,15,1,0,
100,87,1,285,1,91,48,127,5,1337,44,356,7,7,78,15,1,0,
53,73,1,285,0,91,48,138,5,1337,68,73,6,76,78,15,56,0,
53,73,1,285,0,91,92,138,5,1337,68,73,6,76,78,15,56,0,
53,73,1,285,0,91,3,138,5,1337,68,73,6,76,78,15,56,1,
7,18,1,285,1,91,3,91,5,1337,28,610,23,10,78,15,34,1,
47,47,1,285,0,91,3,191,5,1337,30,157,14,52,78,15,98,1,
47,47,2,357,0,91,3,191,63,87,30,157,14,52,80,15,98,1,
47,47,2,357,0,22,3,191,63,87,30,157,14,52,80,32,98,1,
47,47,2,91,0,22,3,191,21,2417,30,157,14,52,51,32,98,1,
47,47,2,91,0,22,3,191,21,2417,30,157,14,52,51,32,98,1,
57,53,2,91,1,22,3,94,21,2417,32,678,22,63,51,32,62,1,
57,53,2,91,1,22,54,94,21,2417,32,678,22,63,51,32,62,0,
48,67,2,91,0,22,54,154,21,2417,93,636,21,100,51,32,75,0,
48,67,2,91,0,22,26,154,21,2417,93,636,21,100,51,32,75,1,
48,67,3,987,0,22,26,154,33,2368,93,636,21,100,40,32,75,1,
48,67,3,987,0,47,26,154,33,2368,93,636,21,100,40,6,75,1,
14,20,3,987,0,47,26,177,33,2368,19,861,3,34,40,6,85,1,
14,20,3,987,0,47,100,177,33,2368,19,861,3,34,40,6,85,1,
