load,oil,gear,cvt_temp,lock,hours,susp,user,slip,rpm,rbrake,engine_temp,bat,throttle,cvt,vel,lbrake,ballast,
65,57,2,652,0,17,28,7,70,963,3,787,8,28,98,47,85,1,
34,15,2,652,1,17,28,187,70,963,97,638,10,91,98,47,33,1,
24,38,2,652,0,17,28,181,70,963,37,195,11,99,98,47,93,1,
24,38,3,370,0,17,28,181,98,2373,37,195,11,99,49,47,93,1,
86,63,3,370,1,17,28,24,98,2373,61,599,24,43,49,47,1,1,
86,63,3,370,1,40,28,24,98,2373,61,599,24,43,49,22,1,1,
86,63,1,97,1,40,28,24,26,623,61,599,24,43,79,22,1,1,
86,63,1,97,1,40,23,24,26,623,61,599,24,43,79,22,1,1,
99,62,1,97,0,40,23,82,26,623,63,498,1,5,79,22,47,1,
99,62,1,97,0,26,23,82,26,623,63,498,1,5,79,48,47,1,
99,62,1,97,0,60,23,82,26,623,63,498,1,5,79,43,47,1,
99,62,1,97,0,95,23,82,26,623,63,498,1,5,79,14,47,1,
99,62,-1,571,0,95,23,82,90,3577,63,498,1,5,7,14,47,1,
99,62,-1,571,0,22,23,82,90,3577,63,498,1,5,7,37,47,1,
99,62,0,669,0,22,23,82,92,1170,63,498,1,5,88,37,47,1,
99,62,0,669,0,22,95,82,92,1170,63,498,1,5,88,37,47,1,
99,62,2,641,0,22,95,82,15,2570,63,498,1,5,99,37,47,1,
99,62,2,758,0,22,95,82,8,3230,63,498,1,5,18,37,47,1,
99,62,2,758,0,22,27,82,8,3230,63,498,1,5,18,37,47,0,
82,10,2,758,1,22,27,241,8,3230,82,554,1,25,18,37,62,0,
82,10,2,758,1,37,27,241,8,3230,82,554,1,25,18,39,62,0,
82,10,2,758,1,12,27,241,8,3230,82,554,1,25,18,40,62,0,
82,10,2,758,1,95,27,241,8,3230,82,554,1,25,18,22,62,0,
82,10,2,758,1,95,69,241,8,3230,82,554,1,25,18,22,62,0,
82,10,2,758,1,7,69,241,8,3230,82,554,1,25,18,17,62,0,
16,26,2,758,0,7,69,133,8,3230,45,609,0,47,18,17,38,0,
100,0,2,758,1,7,69,191,8,3230,99,538,18,76,18,17,14,0,
100,0,1,961,1,7,69,191,48,2504,99,538,18,76,7,17,14,0,
100,0,1,961,1,7,95,191,48,2504,99,538,18,76,7,17,14,0,
100,0,1,961,1,39,95,191,48,2504,99,538,18,76,7,13,14,0,
100,0,1,961,1,39,3,191,48,2504,99,538,18,76,7,13,14,0,
17,25,1,961,0,39,3,127,48,2504,6,748,5,86,7,13,28,0,
17,25,1,961,0,53,3,127,48,2504,6,748,5,86,7,13,28,0,
17,25,1,961,0,78,3,127,48,2504,6,748,5,86,7,19,28,0,
48,14,1,961,1,78,3,161,48,2504,79,471,3,33,7,19,29,0,
83,42,1,961,1,78,3,198,48,2504,84,375,17,83,7,19,24,0,
83,42,1,961,1,78,73,198,48,2504,84,375,17,83,7,19,24,0,
83,42,1,961,1,38,73,198,48,2504,84,375,17,83,7,17,24,0,
28,89,1,961,1,38,73,19,48,2504,65,387,13,21,7,17,87,0,
28,89,-1,307,1,38,73,19,27,1244,65,387,13,21,13,17,87,0,
28,89,-1,307,1,38,64,19,27,1244,65,387,13,21,13,17,87,0,
25,59,-1,307,1,38,64,123,27,1244,6,10,1,20,13,17,22,0,
25,59,-1,307,1,15,64,123,27,1244,6,10,1,20,13,28,22,0,
25,59,3,492,1,15,64,123,87,2256,6,10,1,20,60,28,22,0,
25,59,3,492,1,84,64,123,87,2256,6,10,1,20,60,32,22,0,
74,68,3,492,1,84,64,62,87,2256,11,901,18,56,60,32,19,0,
74,68,3,492,1,71,64,62,87,2256,11,901,18,56,60,31,19,0,
74,68,0,113,1,71,64,62,92,2492,11,901,18,56,93,31,19,0,
74,68,0,113,1,55,64,62,92,2492,11,901,18,56,93,21,19,0,
74,68,3,598,1,55,64,62,71,915,11,901,18,56,83,21,19,0,
74,68,2,842,1,55,64,62,3,3318,11,901,18,56,38,21,19,0,
74,68,2,842,1,55,90,62,3,3318,11,901,18,56,38,21,19,1,
74,68,2,842,1,55,47,62,3,3318,11,901,18,56,38,21,19,1,
79,19,2,842,1,55,47,44,3,3318,45,280,16,72,38,21,0,1,
86,24,2,842,1,55,47,208,3,3318,35,606,0,65,38,21,85,1,
86,24,0,214,1,55,47,208,73,1042,35,606,0,65,0,21,85,1,
86,24,0,214,1,55,85,208,73,1042,35,606,0,65,0,21,85,1,
86,24,0,214,1,41,85,208,73,1042,35,606,0,65,0,3,85,1,
86,24,0,214,1,21,85,208,73,1042,35,606,0,65,0,27,85,1,
99,83,0,214,0,21,85,68,73,1042,56,5,7,18,0,27,65,1,
62,35,0,214,0,21,85,52,73,1042,15,757,21,41,0,27,81,1,
48,61,0,214,1,21,85,74,73,1042,46,853,9,98,0,27,51,1,
48,61,0,214,1,21,22,74,73,1042,46,853,9,98,0,27,51,1,
48,61,0,214,1,21,46,74,73,1042,46,853,9,98,0,27,51,1,
48,61,0,111,1,21,46,74,49,590,46,853,9,98,58,27,51,1,
48,61,0,111,1,36,46,74,49,590,46,853,9,98,58,14,51,1,
48,61,0,111,1,34,46,74,49,590,46,853,9,98,58,50,51,1,
48,61,3,957,1,34,46,74,82,13,46,853,9,98,90,50,51,1,
48,61,-1,975,1,34,46,74,77,2941,46,853,9,98,60,50,51,1,
48,61,2,838,1,34,46,74,24,3454,46,853,9,98,88,50,51,1,
48,61,2,838,1,34,2,74,24,3454,46,853,9,98,88,50,51,0,
48,61,-1,841,1,34,2,74,14,615,46,853,9,98,39,50,51,0,
48,61,-1,662,1,34,2,74,100,3081,46,853,9,98,17,50,51,0,
48,61,-1,662,1,34,35,74,100,3081,46,853,9,98,17,50,51,0,
48,61,-1,662,1,23,35,74,100,3081,46,853,9,98,17,39,51,0,
48,61,-1,662,1,17,35,74,100,3081,46,853,9,98,17,30,51,0,
48,61,1,992,1,17,35,74,32,1644,46,853,9,98,96,30,51,0,
34,98,1,992,0,17,35,29,32,1644,18,369,13,56,96,30,19,0,
60,58,1,992,0,17,35,127,32,1644,29,163,7,68,96,30,39,0,
60,58,3,751,0,17,35,127,44,1799,29,163,7,68,94,30,39,0,
60,58,3,751,0,72,35,127,44,1799,29,163,7,68,94,28,39,0,
60,58,3,751,0,72,52,127,44,1799,29,163,7,68,94,28,39,1,
60,58,2,80,0,72,52,127,13,3134,29,163,7,68,14,28,39,1,
60,58,2,80,0,72,35,127,13,3134,29,163,7,68,14,28,39,1,
76,96,2,80,0,72,35,48,13,3134,18,894,12,38,14,28,70,1,
76,96,2,80,0,72,68,48,13,3134,18,894,12,38,14,28,70,1,
76,96,2,80,0,99,68,48,13,3134,18,894,12,38,14,5,70,1,
76,96,2,80,0,99,72,48,13,3134,18,894,12,38,14,5,70,0,
76,96,2,80,0,99,60,48,13,3134,18,894,12,38,14,5,70,0,
42,59,2,80,0,99,60,63,13,3134,75,620,7,72,14,5,35,0,
42,59,0,571,0,99,60,63,91,3482,75,620,7,72,36,5,35,0,
42,59,0,252,0,99,60,63,12,1158,75,620,7,72,32,5,35,0,
42,59,0,252,0,99,60,63,12,1158,75,620,7,72,32,5,35,0,
42,59,0,232,0,99,60,63,54,3010,75,620,7,72,99,5,35,0,
42,59,0,232,0,98,60,63,54,3010,75,620,7,72,99,12,35,0,
40,6,0,232,1,98,60,181,54,3010,78,897,16,18,99,12,38,0,
59,22,0,232,0,98,60,106,54,3010,33,882,22,18,99,12,78,0,
59,22,0,232,0,98,60,106,54,3010,33,882,22,18,99,3,78,0,
16,13,0,232,0,98,60,137,54,3010,28,293,7,63,99,3,30,0,
16,13,0,232,0,98,77,137,54,3010,28,293,7,63,99,3,30,1,
16,13,0,232,0,98,97,137,54,3010,28,293,7,63,99,3,30,0,
16,13,0,232,0,72,97,137,54,3010,28,293,7,63,99,31,30,0,
16,13,-1,912,0,72,97,137,48,468,28,293,7,63,20,31,30,0,
16,13,-1,912,0,40,97,137,48,468,28,293,7,63,20,16,30,0,
29,92,-1,912,1,40,97,68,48,468,31,435,15,17,20,16,20,0,
55,8,-1,912,1,40,97,202,48,468,40,895,2,53,20,16,2,0,
55,8,-1,912,1,40,42,202,48,468,40,895,2,53,20,16,2,0,
45,88,-1,912,0,40,42,248,48,468,44,5,20,83,20,16,64,0,
52,37,-1,912,0,40,42,96,48,468,36,38,15,96,20,16,47,0,
52,37,-1,990,0,40,42,96,99,1182,36,38,15,96,3,16,47,0,
52,37,-1,990,0,40,22,96,99,1182,36,38,15,96,3,16,47,0,
43,77,-1,990,0,40,22,116,99,1182,52,177,1,44,3,16,9,0,
43,77,-1,990,0,40,19,116,99,1182,52,177,1,44,3,16,9,0,
43,77,-1,562,0,40,19,116,17,1104,52,177,1,44,9,16,9,0,
43,77,2,73,0,40,19,116,42,3374,52,177,1,44,63,16,9,0,
43,77,2,266,0,40,19,116,64,1132,52,177,1,44,60,16,9,0,
43,77,2,695,0,40,19,116,14,2622,52,177,1,44,92,16,9,0,
43,77,0,281,0,40,19,116,13,1473,52,177,1,44,5,16,9,0,
43,77,0,281,0,66,19,116,13,1473,52,177,1,44,5,0,9,0,
43,77,1,895,0,66,19,116,5,606,52,177,1,44,42,0,9,0,
75,21,1,895,0,66,19,226,5,606,1,259,17,35,42,0,46,0,
75,21,1,895,0,66,25,226,5,606,1,259,17,35,42,0,46,1,
75,21,1,895,0,66,85,226,5,606,1,259,17,35,42,0,46,1,
75,21,1,895,0,66,5,226,5,606,1,259,17,35,42,0,46,1,
63,30,1,895,1,66,5,232,5,606,65,915,0,70,42,0,100,1,
21,40,1,895,1,66,5,5,5,606,11,769,8,42,42,0,48,1,
21,40,1,895,1,71,5,5,5,606,11,769,8,42,42,47,48,1,
97,83,1,895,1,71,5,222,5,606,1,469,18,26,42,47,54,1,
97,83,1,895,1,71,41,222,5,606,1,469,18,26,42,47,54,0,
97,46,1,895,1,71,41,129,5,606,52,695,2,13,42,47,87,0,
97,46,1,895,1,71,34,129,5,606,52,695,2,13,42,47,87,0,
97,46,1,895,1,50,34,129,5,606,52,695,2,13,42,12,87,0,
97,46,1,895,1,50,64,129,5,606,52,695,2,13,42,12,87,1,
97,46,1,895,1,50,56,129,5,606,52,695,2,13,42,12,87,0,
97,46,1,371,1,50,56,129,9,3072,52,695,2,13,60,12,87,0,
97,46,1,371,1,29,56,129,9,3072,52,695,2,13,60,28,87,0,
97,46,1,371,1,84,56,129,9,3072,52,695,2,13,60,0,87,0,
97,46,1,371,1,71,56,129,9,3072,52,695,2,13,60,43,87,0,
52,87,1,371,0,71,56,34,9,3072,65,195,23,82,60,43,41,0,
81,90,1,371,0,71,56,250,9,3072,8,992,2,95,60,43,99,0,
81,90,1,371,0,4,56,250,9,3072,8,992,2,95,60,1,99,0,
33,10,1,371,1,4,56,249,9,3072,2,88,20,15,60,1,42,0,
27,59,1,371,1,4,56,194,9,3072,28,157,12,68,60,1,70,0,
27,59,1,557,1,4,56,194,75,3270,28,157,12,68,15,1,70,0,
27,59,0,916,1,4,56,194,28,580,28,157,12,68,36,1,70,0,
27,59,1,590,1,4,56,194,11,830,28,157,12,68,24,1,70,0,
27,59,1,590,1,87,56,194,11,830,28,157,12,68,24,41,70,0,
27,59,0,678,1,87,56,194,58,2756,28,157,12,68,18,41,70,0,
27,59,0,678,1,87,37,194,58,2756,28,157,12,68,18,41,70,0,
27,59,0,678,1,89,37,194,58,2756,28,157,12,68,18,5,70,0,
31,72,0,678,1,89,37,244,58,2756,55,642,7,97,18,5,53,0,
31,72,0,678,1,89,26,244,58,2756,55,642,7,97,18,5,53,1,
31,72,0,201,1,89,26,244,68,3168,55,642,7,97,47,5,53,1,
31,72,-1,658,1,89,26,244,91,211,55,642,7,97,0,5,53,1,
31,72,-1,658,1,33,26,244,91,211,55,642,7,97,0,25,53,1,
38,10,-1,658,1,33,26,98,91,211,91,413,17,82,0,25,95,1,
54,35,-1,658,1,33,26,4,91,211,88,676,10,27,0,25,69,1,
85,95,-1,658,1,33,26,94,91,211,21,134,15,50,0,25,70,1,
85,95,0,681,1,33,26,94,24,3459,21,134,15,50,34,25,70,1,
85,95,0,681,1,59,26,94,24,3459,21,134,15,50,34,8,70,1,
85,95,2,445,1,59,26,94,62,2842,21,134,15,50,15,8,70,1,
0,25,2,445,0,59,26,77,62,2842,11,473,15,98,15,8,73,1,
0,25,-1,842,0,59,26,77,4,1521,11,473,15,98,86,8,73,1,
0,25,-1,842,0,46,26,77,4,1521,11,473,15,98,86,43,73,1,
0,25,2,459,0,46,26,77,53,3422,11,473,15,98,75,43,73,1,
0,25,2,459,0,46,85,77,53,3422,11,473,15,98,75,43,73,1,
23,14,2,459,0,46,85,25,53,3422,11,478,17,54,75,43,58,1,
23,14,1,354,0,46,85,25,17,2464,11,478,17,54,85,43,58,1,
62,97,1,354,0,46,85,17,17,2464,50,902,15,98,85,43,77,1,
71,11,1,354,0,46,85,137,17,2464,28,499,5,89,85,43,66,1,
71,11,1,354,0,32,85,137,17,2464,28,499,5,89,85,44,66,1,
71,11,1,354,0,74,85,137,17,2464,28,499,5,89,85,30,66,1,
25,81,1,354,0,74,85,4,17,2464,6,821,11,11,85,30,6,1,
25,81,0,697,0,74,85,4,36,1131,6,821,11,11,12,30,6,1,
25,81,0,697,0,23,85,4,36,1131,6,821,11,11,12,1,6,1,
25,81,0,697,0,23,29,4,36,1131,6,821,11,11,12,1,6,1,
25,81,0,697,0,23,73,4,36,1131,6,821,11,11,12,1,6,1,
25,81,0,697,0,23,61,4,36,1131,6,821,11,11,12,1,6,1,
